,P_Downtrend,P_Sideways,P_Uptrend
2024-05-17,0.19456829547473947,0.5708108944162112,0.23462081010904925
2024-05-18,0.2075901648947771,0.5613188650446622,0.23109097006056067
2024-05-19,0.21701790330805204,0.5831143355320575,0.19986776115989055
2024-05-20,0.05598199414900054,0.3710288624020422,0.5729891434489572
2024-05-21,0.04871629616677346,0.34781971796608613,0.6034639858671405
2024-05-22,0.044809135724287394,0.3366795070321608,0.6185113572435519
2024-05-23,0.0695798189019453,0.43279548701567144,0.49762469408238325
2024-05-24,0.06749261807443471,0.4159686261243502,0.516538755801215
2024-05-25,0.02458980405197392,0.2879153284541572,0.687494867493869
2024-05-26,0.03169672346072984,0.3235678174522857,0.6447354590869844
2024-05-27,0.017363534678887023,0.24143482551227738,0.7412016398088356
2024-05-29,0.03799374624302301,0.3546999442296326,0.6073063095273444
2024-05-30,0.022356002069507212,0.29089713014826374,0.6867468677822289
2024-05-31,0.0211381936256378,0.30248712598481603,0.6763746803895463
2024-06-01,0.02380063747758235,0.3166834116433066,0.659515950879111
2024-06-02,0.019197699138145785,0.2949730771326436,0.6858292237292105
2024-06-03,0.011172670768697,0.22219369322340402,0.7666336360078989
2024-06-04,0.0032095300404636797,0.10490197584263215,0.8918884941169041
2024-06-05,0.0034102433988688237,0.10586954109393108,0.8907202155072
2024-06-06,0.0036453207125308053,0.10439636238004074,0.8919583169074286
2024-06-07,0.01182266211648299,0.21733562958669625,0.7708417082968207
2024-06-08,0.014474172479881885,0.23685823696924616,0.748667590550872
2024-06-09,0.010486640606698102,0.19937400380121023,0.7901393555920917
2024-06-10,0.01972272987451514,0.28681291057298736,0.6934643595524976
2024-06-11,0.09353519464141503,0.5589101275987358,0.34755467775984916
2024-06-12,0.052927947455849354,0.46481216162924327,0.4822598909149074
2024-06-13,0.11065355368576923,0.6137847013646098,0.27556174494962093
2024-06-14,0.14315006250259393,0.6473722254442947,0.2094777120531114
2024-06-15,0.15172966978002647,0.6531526777901122,0.19511765242986143
2024-06-16,0.11757230129755947,0.6360549222617701,0.24637277644067054
2024-06-17,0.13120176085755217,0.6548621876607728,0.21393605148167508
2024-06-18,0.2252588486388817,0.6526035571717849,0.1221375941893335
2024-06-19,0.2792641404724591,0.6333570332029912,0.08737882632454981
2024-06-21,0.36318602210244183,0.5773869884170686,0.0594269894804896
2024-06-22,0.3773096590452402,0.5603945277435839,0.062295813211175846
2024-06-23,0.4619165658275566,0.5012454041491827,0.036838030023260776
2024-06-24,0.8756655405535206,0.11095784695230415,0.013376612494175358
2024-06-25,0.8708871139512833,0.10873899387741996,0.020373892171296794
2024-06-26,0.9188504497966433,0.07232971443267178,0.008819835770684837
2024-06-27,0.918064210136705,0.07003280300490944,0.01190298685838551
2024-06-28,0.944185940757217,0.049618015553441856,0.006196043689341234
2024-06-29,0.946138631025515,0.04680036768593234,0.0070610012885524934
2024-06-30,0.9185613788894198,0.0637117958380385,0.017726825272541637
2024-07-01,0.9138891576891259,0.06767069720059035,0.018440145110283752
2024-07-02,0.919385901848899,0.06519810811483531,0.015415990036265636
2024-07-03,0.9655917804915981,0.031606437732632164,0.0028017817757696106
2024-07-04,0.9923570836390542,0.007534374187061314,0.00010854217388453923
2024-07-06,0.9740918230696237,0.023540173433384482,0.0023680034969919303
2024-07-07,0.9944561812358598,0.005463576686634608,8.024207750559757e-05
2024-07-08,0.9947605684147272,0.005134938515450452,0.00010449306982250961
2024-07-09,0.9943714122821059,0.005463597833326983,0.00016498988456707287
2024-07-10,0.99401006359406,0.005812228569007372,0.00017770783693254452
2024-07-11,0.9948877665643779,0.0049842510831474614,0.00012798235247473815
2024-07-12,0.99586145226441,0.004040376040663655,9.817169492640867e-05
2024-07-13,0.9863268057021062,0.012214805133031845,0.0014583891648620618
2024-07-14,0.9686595570960367,0.024705478281820372,0.006634964622143001
2024-07-15,0.8562991454489426,0.06851863129831015,0.07518222325274722
2024-07-16,0.8374340096129759,0.08349802661020153,0.07906796377682265
2024-07-17,0.8539945660085015,0.08386677726594882,0.062138656725549614
2024-07-18,0.8223427229915998,0.10210401863579958,0.0755532583726005
2024-07-19,0.5766758438226572,0.1477901313566576,0.2755340248206851
2024-07-20,0.3750232724748991,0.15617550937940278,0.46880121814569814
2024-07-21,0.27842161313326286,0.14774671917435636,0.5738316676923808
2024-07-22,0.21125767523289493,0.14405151365955568,0.6446908111075493
2024-07-23,0.23643251221473752,0.16470446272735098,0.5988630250579116
2024-07-24,0.15998270703666492,0.14657082566172072,0.6934464673016144
2024-07-25,0.06255455201282702,0.09882933665759024,0.8386161113295828
2024-07-26,0.024760639062471224,0.06070010728741997,0.9145392536501088
2024-07-27,0.011460543428080321,0.03883605107298254,0.9497034054989372
2024-07-28,0.008970411829749425,0.03483294521447684,0.9561966429557738
2024-07-29,0.0181618571170783,0.05655972604145565,0.9252784168414661
2024-07-30,0.02089762476127999,0.06280528420433176,0.9162970910343883
2024-07-31,0.052439414426839345,0.3195338674524052,0.6280267181207555
2024-08-01,0.05625686325193924,0.32794323829027594,0.6157998984577848
2024-08-02,0.2491796399730698,0.5500769660628927,0.20074339396403743
2024-08-03,0.40069534583882194,0.5058123743292201,0.09349227983195789
2024-08-04,0.7594672423792582,0.2349091259092799,0.005623631711461939
2024-08-05,0.8505052189087244,0.14719613896704245,0.0022986421242330974
2024-08-06,0.9087199351321674,0.07898258355711997,0.01229748131071259
2024-08-07,0.9432052369091918,0.05173271043992732,0.005062052650881058
2024-08-08,0.7273863479088875,0.15663580380352266,0.11597784828758992
2024-08-09,0.9268537251513519,0.0650243537950791,0.008121921053568966
2024-08-10,0.9475881899501614,0.04876134257655287,0.003650467473285695
2024-08-11,0.9557898920178343,0.04209018706928865,0.0021199209128768726
2024-08-12,0.9593231315393396,0.038617683256766004,0.0020591852038943266
2024-08-13,0.9458900972642189,0.0500477674177086,0.004062135318072617
2024-08-14,0.9549942338242,0.042608197474236956,0.002397568701562859
2024-08-15,0.9712507790488534,0.02773951941411348,0.0010097015370331328
