Date,trend_prob_Downtrend,trend_prob_Sideways,trend_prob_Uptrend
2024-05-23,0.38000280820194776,0.43204258585902333,0.18795460593902885
2024-05-24,0.35744019394923343,0.48405707618940985,0.1585027298613568
2024-05-25,0.28656786468324674,0.4857583412689148,0.2276737940478385
2024-05-26,0.2218047659380734,0.4690836000668316,0.30911163399509495
2024-05-27,0.12770704817046732,0.42203893799847647,0.45025401383105623
2024-05-28,0.12037110397767431,0.43517564953185034,0.44445324649047546
2024-05-29,0.08747675147926084,0.36885773160899216,0.5436655169117469
2024-05-30,0.061304291553712704,0.32205492271363234,0.6166407857326549
2024-05-31,0.05750791246724919,0.31469122859321913,0.6278008589395317
2024-06-01,0.056075303759181946,0.3255320578512643,0.6183926383895537
2024-06-02,0.04076122860337439,0.3110795964938641,0.6481591749027616
2024-06-03,0.017683584427801432,0.2595453125971298,0.7227711029750689
2024-06-04,0.01331864164507981,0.1256309026918764,0.8610504556630438
2024-06-05,0.00643396509502435,0.10834781843289332,0.8852182164720822
2024-06-06,0.007824440804707466,0.10350837103529331,0.8886671881599992
2024-06-07,0.020649842833488953,0.18239491941444963,0.7969552377520613
2024-06-08,0.01971907120288259,0.1806835116066857,0.7995974171904316
2024-06-09,0.012970344424638276,0.13839376577765033,0.8486358897977113
2024-06-10,0.007876048877786252,0.10138927386126177,0.890734677260952
2024-06-11,0.06022351706640876,0.3245546526436242,0.6152218302899669
2024-06-12,0.059491159943823174,0.40205996282210293,0.5384488772340739
2024-06-13,0.06200677757034084,0.3994581484140195,0.5385350740156396
2024-06-14,0.10953840680734064,0.49479256695733187,0.39566902623532746
2024-06-15,0.12847375813532763,0.4932856222981563,0.37824061956651617
2024-06-16,0.10923417351223708,0.4880257123999646,0.4027401140877983
2024-06-17,0.18868593390500027,0.5449434698364528,0.2663705962585469
2024-06-18,0.2627064150235042,0.5445167908432915,0.1927767941332042
2024-06-19,0.3189845797919758,0.5044514513380336,0.17656396886999057
2024-06-20,0.26996773367841514,0.5256474691390931,0.20438479718249178
2024-06-21,0.42530320934015825,0.49694025741325504,0.07775653324658674
2024-06-22,0.4975613931208211,0.44216868296821454,0.06026992391096436
