Date,regime_state,regime_label,P_Bull,P_Neutral,P_Bear
2022-02-06,2,Bear,4.4401485102226605e-07,1.0290472044705341e-06,0.9999985269379912
2022-02-07,2,Bear,1.0127581468235643e-05,1.832885957849954e-05,0.9999715435598624
2022-02-08,2,Bear,0.00015884048643804535,5.7948581735585554e-05,0.9997832109319312
2022-02-09,2,Bear,9.84704371168146e-06,0.00031423311710775673,0.9996759198385958
2022-02-10,2,Bear,7.451092908060756e-08,6.2932239329922704e-06,0.9999936322658792
2022-02-11,2,Bear,3.093030787196928e-10,1.6869651576500404e-08,0.9999999828214642
2022-02-12,2,Bear,3.093030787196928e-10,1.6869651576500404e-08,0.9999999828214642
2022-02-13,2,Bear,3.093030787196928e-10,1.6869651576500404e-08,0.9999999828214642
2022-02-14,2,Bear,6.245734092835471e-11,2.803453228506201e-09,0.9999999971332727
2022-02-15,2,Bear,9.643702148017652e-09,2.1661061431365975e-07,0.9999997737450286
2022-02-16,2,Bear,2.3924567898276702e-08,1.2145079939321194e-06,0.9999987615672973
2022-02-17,2,Bear,6.172128248052484e-11,3.588038892419981e-09,0.9999999963511073
2022-02-18,2,Bear,1.4979299559923519e-10,7.799727564179653e-09,0.9999999920510163
2022-02-19,2,Bear,1.4979299559923519e-10,7.799727564179653e-09,0.9999999920510163
2022-02-20,2,Bear,1.4979299559923519e-10,7.799727564179653e-09,0.9999999920510163
2022-02-21,2,Bear,1.3867049895246804e-10,7.061881377214693e-09,0.999999992798621
2022-02-22,2,Bear,8.392469777529985e-12,5.304996088837227e-10,0.9999999994615791
2022-02-23,2,Bear,9.273891503823723e-15,7.370673621257313e-13,1.0
2022-02-24,2,Bear,9.72363569652138e-13,5.675950027141678e-11,0.9999999999417923
2022-02-25,2,Bear,3.723083228102125e-11,1.6090007422140882e-09,0.9999999983538146
2022-02-26,2,Bear,3.723083228102125e-11,1.6090007422140882e-09,0.9999999983538146
2022-02-27,2,Bear,3.723083228102125e-11,1.6090007422140882e-09,0.9999999983538146
2022-02-28,2,Bear,2.1442562431177038e-13,9.780141488806544e-12,0.999999999990905
2022-03-01,2,Bear,1.5819347473973904e-16,8.056049196328934e-15,1.0
2022-03-02,2,Bear,4.3214755695516866e-17,1.4083277679118132e-15,1.0
2022-03-03,2,Bear,1.3775857234436453e-14,5.610014003605447e-13,1.0
2022-03-04,2,Bear,1.7463213214165308e-14,9.903263219772999e-13,0.999999999998181
2022-03-05,2,Bear,1.7463213214165308e-14,9.903263219772999e-13,0.999999999998181
2022-03-06,2,Bear,1.7463213214165308e-14,9.903263219772999e-13,0.999999999998181
2022-03-07,2,Bear,1.5843895994327805e-19,1.397099115446725e-17,1.0
2022-03-08,2,Bear,8.03754112546933e-18,6.135104926585138e-16,1.0
2022-03-09,2,Bear,7.918346800335312e-15,5.12276336479954e-13,1.0
2022-03-10,2,Bear,1.1513524264016217e-12,6.88291186949859e-11,0.9999999999308784
2022-03-11,2,Bear,3.3822781654971857e-13,2.144284729534162e-11,0.9999999999781721
2022-03-12,2,Bear,3.3822781654971857e-13,2.144284729534162e-11,0.9999999999781721
2022-03-13,2,Bear,3.3822781654971857e-13,2.144284729534162e-11,0.9999999999781721
2022-03-14,2,Bear,1.867295792072757e-14,9.916691537926304e-13,0.999999999998181
2022-03-15,2,Bear,2.600369699803142e-14,1.0045510428787221e-12,0.999999999998181
2022-03-16,2,Bear,4.547689865933465e-11,1.787811742052877e-09,0.9999999981664587
2022-03-17,2,Bear,8.62181443886749e-12,2.9400956069859027e-10,0.9999999996980478
2022-03-18,2,Bear,1.1956348135671474e-13,3.3499965933049315e-12,0.999999999996362
2022-03-19,2,Bear,1.1956348135671474e-13,3.3499965933049315e-12,0.999999999996362
2022-03-20,2,Bear,1.1956348135671474e-13,3.3499965933049315e-12,0.999999999996362
2022-03-21,2,Bear,1.5147012532907287e-14,4.0104190342293594e-13,1.0
2022-03-22,2,Bear,2.121422449956933e-12,5.2548019405513116e-11,0.9999999999454303
2022-03-23,2,Bear,1.4772054466930605e-08,1.9030753924655303e-07,0.9999997949198797
2022-03-24,2,Bear,9.11073630303831e-07,2.0518992978990404e-06,0.9999970370270843
2022-03-25,2,Bear,8.392041730714338e-06,1.8163075184090967e-05,0.9999734448826353
2022-03-26,2,Bear,8.392041730714338e-06,1.8163075184090967e-05,0.9999734448826353
2022-03-27,2,Bear,8.392041730714338e-06,1.8163075184090967e-05,0.9999734448826353
2022-03-28,2,Bear,2.9260438658297113e-05,2.9593911542334967e-05,0.9999411456504621
2022-03-29,2,Bear,4.78365245110721e-05,8.952271645846986e-05,0.9998626407591485
2022-03-30,2,Bear,0.0002225131514752375,0.00010126979953649839,0.9996762170488309
2022-03-31,2,Bear,0.001290598609221605,0.0012364461326398429,0.997472955257475
2022-04-01,2,Bear,0.0031339929572509473,0.0019472533890852837,0.9949187536544898
2022-04-02,2,Bear,0.0031339929572509473,0.0019472533890852837,0.9949187536544898
2022-04-03,2,Bear,0.0031339929572509473,0.0019472533890852837,0.9949187536544898
2022-04-04,2,Bear,0.0016892028547345242,0.0036375933334607843,0.9946732038115733
2022-04-05,2,Bear,0.000243459487581131,0.0017202301053965685,0.9980363104077327
2022-04-06,2,Bear,9.68622316311067e-05,0.00024773441319326237,0.9996554033557647
2022-04-07,2,Bear,0.00010597371334066948,0.00013762637793942367,0.9997563999080388
2022-04-08,2,Bear,2.9354719723882444e-06,0.0001629461097710455,0.9998341184174374
2022-04-09,2,Bear,2.9354719723882444e-06,0.0001629461097710455,0.9998341184174374
2022-04-10,2,Bear,2.9354719723882444e-06,0.0001629461097710455,0.9998341184174374
2022-04-11,2,Bear,2.2972042659078238e-08,1.0476858033836555e-06,0.9999989293415912
2022-04-12,2,Bear,5.79536442612992e-07,1.0120996257546194e-06,0.9999984083637107
2022-04-13,2,Bear,5.907960589411099e-06,3.17862000279865e-05,0.9999623058385078
2022-04-14,2,Bear,1.8316660306751028e-06,1.3057302293509074e-05,0.9999851110313756
2022-04-15,2,Bear,4.667727801851407e-06,1.100060453847297e-05,0.9999843316681696
2022-04-16,2,Bear,4.667727801851407e-06,1.100060453847297e-05,0.9999843316681696
2022-04-17,2,Bear,4.667727801851407e-06,1.100060453847297e-05,0.9999843316681696
2022-04-18,2,Bear,6.780787606063523e-06,2.7853215708980174e-05,0.9999653659974275
2022-04-19,2,Bear,3.1954798116959606e-05,1.9916645046364095e-05,0.9999481285569798
2022-04-20,2,Bear,2.449255226667991e-05,0.00012987003094074706,0.9998456374167506
2022-04-21,2,Bear,3.599024171138266e-07,3.1167799450434565e-05,0.9999684722974658
2022-04-22,2,Bear,6.153124567051133e-11,3.983867577278627e-09,0.9999999959545676
2022-04-23,2,Bear,6.153124567051133e-11,3.983867577278627e-09,0.9999999959545676
2022-04-24,2,Bear,6.153124567051133e-11,3.983867577278627e-09,0.9999999959545676
2022-04-25,2,Bear,4.974997487012997e-10,2.6710952882583864e-08,0.9999999727915568
2022-04-26,2,Bear,8.823683906449476e-18,8.57023572017596e-16,1.0
2022-04-27,2,Bear,8.625614569440595e-16,7.384625420239908e-14,1.0
2022-04-28,2,Bear,1.882485452417604e-12,1.1203155550895306e-10,0.9999999998854037
2022-04-29,2,Bear,6.74529760779369e-16,4.8789923867061943e-14,1.0
2022-04-30,2,Bear,6.74529760779369e-16,4.8789923867061943e-14,1.0
2022-05-01,2,Bear,6.74529760779369e-16,4.8789923867061943e-14,1.0
2022-05-02,2,Bear,8.428368813870925e-15,5.857201302356959e-13,1.0
2022-05-03,2,Bear,3.1668632781610723e-12,1.4980422360141439e-10,0.9999999998472049
2022-05-04,2,Bear,8.376773532562732e-11,3.053392351386921e-09,0.9999999968622433
2022-05-05,2,Bear,1.069884592333895e-13,7.1326136578927695e-12,0.999999999992724
2022-05-06,2,Bear,4.961010516700167e-13,2.440094124865546e-11,0.9999999999745341
2022-05-07,2,Bear,4.961010516700167e-13,2.440094124865546e-11,0.9999999999745341
2022-05-08,2,Bear,4.961010516700167e-13,2.440094124865546e-11,0.9999999999745341
2022-05-09,2,Bear,1.57735989810371e-17,1.2904499370145923e-15,1.0
2022-05-10,2,Bear,9.96463084562707e-16,7.725284165534657e-14,1.0
2022-05-11,2,Bear,1.6487513028031326e-19,1.7633436587815203e-17,1.0
2022-05-12,2,Bear,3.8132090636147094e-15,3.0577894904073286e-13,1.0
2022-05-13,2,Bear,1.730401556505848e-11,9.921462164745406e-10,0.9999999989904609
2022-05-14,2,Bear,1.730401556505848e-11,9.921462164745406e-10,0.9999999989904609
2022-05-15,2,Bear,1.730401556505848e-11,9.921462164745406e-10,0.9999999989904609
2022-05-16,2,Bear,7.650267049784134e-11,3.404242239831942e-09,0.9999999965184543
2022-05-17,2,Bear,7.494952345367744e-11,2.8645011622597044e-09,0.9999999970605131
2022-05-18,2,Bear,9.147378743946686e-14,4.601655209767517e-12,0.999999999994543
2022-05-19,2,Bear,4.798104058903452e-12,2.4364436319225395e-10,0.9999999997507985
2022-05-20,2,Bear,4.525400758949103e-12,2.777778171455329e-10,0.9999999997180566
2022-05-21,2,Bear,4.525400758949103e-12,2.777778171455329e-10,0.9999999997180566
2022-05-22,2,Bear,4.525400758949103e-12,2.777778171455329e-10,0.9999999997180566
2022-05-23,2,Bear,3.0002107195804535e-11,1.5104280896365977e-09,0.999999998459316
2022-05-24,2,Bear,2.891789278260742e-12,1.8556034153698173e-10,0.9999999998108251
2022-05-25,2,Bear,3.1869044670391712e-12,1.3188009639788017e-10,0.9999999998653948
2022-05-26,2,Bear,5.965129655296093e-14,1.9299121394312654e-12,0.999999999998181
2022-05-27,2,Bear,6.171570961766255e-16,1.5990980702436145e-14,1.0
2022-05-28,2,Bear,6.171570961766255e-16,1.5990980702436145e-14,1.0
2022-05-29,2,Bear,6.171570961766255e-16,1.5990980702436145e-14,1.0
2022-05-30,2,Bear,4.299430774671894e-13,1.3347769565793884e-11,0.9999999999854481
2022-05-31,2,Bear,9.1488903567743e-14,2.7725795050060357e-12,0.999999999996362
2022-06-01,2,Bear,2.667061364798022e-11,9.409709443057352e-10,0.9999999990322976
2022-06-02,2,Bear,3.8267074602890426e-10,7.626679493072493e-09,0.9999999919909897
2022-06-03,2,Bear,2.6515625217230308e-08,8.436491380028563e-07,0.9999991298358657
2022-06-04,2,Bear,2.6515625217230308e-08,8.436491380028563e-07,0.9999991298358657
2022-06-05,2,Bear,2.6515625217230308e-08,8.436491380028563e-07,0.9999991298358657
2022-06-06,2,Bear,2.0489634076468208e-08,5.364308548211245e-07,0.9999994430801694
2022-06-07,2,Bear,4.584638375164166e-08,8.714174330968717e-07,0.9999990827368151
2022-06-08,2,Bear,3.103664537158553e-08,1.3144464260318596e-06,0.9999986545162712
2022-06-09,2,Bear,5.871293886113455e-10,3.454467752331042e-08,0.9999999648680392
2022-06-10,2,Bear,7.2227054417965435e-12,4.766098088792487e-10,0.9999999995161488
2022-06-11,2,Bear,7.2227054417965435e-12,4.766098088792487e-10,0.9999999995161488
2022-06-12,2,Bear,7.2227054417965435e-12,4.766098088792487e-10,0.9999999995161488
2022-06-13,2,Bear,1.2502811005081e-21,1.538371315641208e-19,1.0
2022-06-14,2,Bear,9.483444637357517e-23,1.1428457140593083e-20,1.0
2022-06-15,2,Bear,2.0248807111424396e-16,1.7280832737481437e-14,1.0
2022-06-16,2,Bear,3.11849290799039e-20,3.4848932191038155e-18,1.0
2022-06-17,2,Bear,4.877456881552485e-15,3.961302847076415e-13,1.0
2022-06-18,2,Bear,4.877456881552485e-15,3.961302847076415e-13,1.0
2022-06-19,2,Bear,4.877456881552485e-15,3.961302847076415e-13,1.0
2022-06-20,2,Bear,1.6418556857574746e-13,9.744092243287564e-12,0.999999999990905
2022-06-21,2,Bear,1.4507512604762055e-13,6.483888904072729e-12,0.999999999992724
2022-06-22,2,Bear,1.130827966513298e-11,5.720507579161762e-10,0.9999999994161044
2022-06-23,2,Bear,6.902309365264151e-15,2.3324104144541834e-13,1.0
2022-06-24,2,Bear,3.496589037609992e-17,8.906546569199986e-16,1.0
2022-06-25,2,Bear,3.496589037609992e-17,8.906546569199986e-16,1.0
2022-06-26,2,Bear,3.496589037609992e-17,8.906546569199986e-16,1.0
2022-06-27,2,Bear,2.1999629684146064e-16,5.81876462667028e-15,1.0
2022-06-28,2,Bear,2.7329896815874667e-12,1.1200098153489994e-10,0.9999999998854037
2022-06-29,2,Bear,3.7747836917829864e-12,1.535655266792343e-10,0.9999999998435669
2022-06-30,2,Bear,1.3241200917364036e-11,6.117800999804485e-10,0.9999999993742676
2022-07-01,2,Bear,8.696038010701762e-10,4.439261611078246e-08,0.9999999547380877
2022-07-02,2,Bear,8.696038010701762e-10,4.439261611078246e-08,0.9999999547380877
2022-07-03,2,Bear,8.696038010701762e-10,4.439261611078246e-08,0.9999999547380877
2022-07-04,2,Bear,8.998868558448152e-10,4.6954789832627314e-08,0.9999999521460279
2022-07-05,2,Bear,7.994739995578568e-11,3.5864063332834155e-09,0.9999999963329174
2022-07-06,2,Bear,2.279587312347073e-10,9.86708164064314e-09,0.9999999899046088
2022-07-07,2,Bear,1.2741283384627978e-11,4.270178887705014e-10,0.9999999995598046
2022-07-08,2,Bear,1.5820229554694286e-09,6.007737125090595e-08,0.9999999383398991
2022-07-09,2,Bear,1.5820229554694286e-09,6.007737125090595e-08,0.9999999383398991
2022-07-10,2,Bear,1.5820229554694286e-09,6.007737125090595e-08,0.9999999383398991
2022-07-11,2,Bear,5.824308143406034e-10,2.4727236791461577e-08,0.9999999746905818
2022-07-12,2,Bear,2.1731555908019894e-10,9.931777287537048e-09,0.9999999898500391
2022-07-13,2,Bear,7.464408222036634e-10,3.5335003607238174e-08,0.9999999639185269
2022-07-14,2,Bear,2.5153299517845837e-09,5.172467478147128e-08,0.9999999457595564
2022-07-15,2,Bear,4.9702785915873683e-08,1.756301771616156e-06,0.9999981939961736
2022-07-16,2,Bear,4.9702785915873683e-08,1.756301771616156e-06,0.9999981939961736
2022-07-17,2,Bear,4.9702785915873683e-08,1.756301771616156e-06,0.9999981939961736
2022-07-18,2,Bear,7.325008049337956e-09,3.4790290170072894e-07,0.9999996447714414
2022-07-19,2,Bear,2.2329588456190443e-10,7.993107342799131e-09,0.9999999917836249
2022-07-20,2,Bear,5.0576105601003876e-11,1.6682260963107626e-09,0.999999998281055
2022-07-21,2,Bear,4.9906009640708074e-12,1.2058755760526475e-10,0.9999999998744897
2022-07-22,2,Bear,6.8789651599343444e-09,2.518902408127459e-07,0.9999997412306009
2022-07-23,2,Bear,6.8789651599343444e-09,2.518902408127459e-07,0.9999997412306009
2022-07-24,2,Bear,6.8789651599343444e-09,2.518902408127459e-07,0.9999997412306009
2022-07-25,2,Bear,9.141882609971292e-10,1.849700357698621e-08,0.9999999805895643
2022-07-26,2,Bear,3.030116751077529e-08,7.537724713295814e-07,0.999999215926744
2022-07-27,2,Bear,6.815530853282012e-08,8.810329768858953e-07,0.9999990508117619
2022-07-28,2,Bear,6.010869359276567e-08,2.2358915891520385e-06,0.9999977039996321
2022-07-29,2,Bear,2.093991828842577e-09,7.210337932118972e-08,0.999999925803425
2022-07-30,2,Bear,2.093991828842577e-09,7.210337932118972e-08,0.999999925803425
2022-07-31,2,Bear,2.093991828842577e-09,7.210337932118972e-08,0.999999925803425
2022-08-01,2,Bear,6.317521490541198e-10,2.1596860678163218e-08,0.9999999777719497
2022-08-02,2,Bear,3.704235210295323e-11,9.383611763532942e-10,0.9999999990250217
2022-08-03,2,Bear,6.164965328973091e-08,2.9565125471116857e-07,0.9999996426996133
2022-08-04,2,Bear,6.736683987977958e-06,7.0649403868451895e-06,0.9999861983749007
2022-08-05,2,Bear,3.782844318336745e-05,5.275595304729448e-05,0.999909415604008
2022-08-06,2,Bear,3.782844318336745e-05,5.275595304729448e-05,0.999909415604008
2022-08-07,2,Bear,3.782844318336745e-05,5.275595304729448e-05,0.999909415604008
2022-08-08,2,Bear,2.3344254294526478e-05,7.485313396712473e-05,0.9999018026114684
2022-08-09,2,Bear,4.002985182573883e-05,4.647576325811728e-05,0.9999134943847655
2022-08-10,2,Bear,0.0001070411754068441,0.00012064788608699345,0.9997723109381128
2022-08-11,2,Bear,1.2952532260760081e-05,0.00015502682413932417,0.9998320206434369
2022-08-12,2,Bear,6.241949725442135e-07,1.6835078395282145e-05,0.9999825407263251
2022-08-13,2,Bear,6.241949725442135e-07,1.6835078395282145e-05,0.9999825407263251
2022-08-14,2,Bear,6.241949725442135e-07,1.6835078395282145e-05,0.9999825407263251
2022-08-15,2,Bear,5.484165074447928e-08,1.520956065470023e-06,0.9999984242016263
2022-08-16,2,Bear,9.497828757182089e-07,5.369132763730687e-07,0.9999985133046858
2022-08-17,2,Bear,7.293588461134955e-05,9.270543254254455e-05,0.9998343586824753
2022-08-18,2,Bear,0.00016015985449733655,0.00012662418262275658,0.9997132159636378
2022-08-19,2,Bear,5.7040814271519795e-06,0.0002554214886763119,0.9997388744291009
2022-08-20,2,Bear,5.7040814271519795e-06,0.0002554214886763119,0.9997388744291009
2022-08-21,2,Bear,5.7040814271519795e-06,0.0002554214886763119,0.9997388744291009
2022-08-22,2,Bear,3.581490813778371e-08,2.795139474990664e-06,0.9999971690453148
2022-08-23,2,Bear,2.04228610539335e-08,2.6041176879134667e-07,0.9999997191662654
2022-08-24,2,Bear,1.6834670296622334e-06,3.5223294890018608e-06,0.9999947942041204
2022-08-25,2,Bear,5.539548050884607e-07,2.592836707405202e-05,0.9999735176784796
2022-08-26,2,Bear,1.0788306550539851e-09,7.555496238164168e-08,0.9999999233659793
2022-08-27,2,Bear,1.0788306550539851e-09,7.555496238164168e-08,0.9999999233659793
2022-08-28,2,Bear,1.0788306550539851e-09,7.555496238164168e-08,0.9999999233659793
2022-08-29,2,Bear,1.5631434476344933e-09,8.108212787729825e-08,0.9999999173542199
2022-08-30,2,Bear,7.540691175059927e-10,4.21332712538718e-08,0.9999999571118687
2022-08-31,2,Bear,2.890507714291374e-10,1.707097539204537e-08,0.9999999826395652
2022-09-01,2,Bear,5.933568197117657e-11,3.217121491680285e-09,0.9999999967240001
2022-09-02,2,Bear,3.0408410964893482e-09,1.368323629441044e-07,0.9999998601270006
2022-09-03,2,Bear,3.0408410964893482e-09,1.368323629441044e-07,0.9999998601270006
2022-09-04,2,Bear,3.0408410964893482e-09,1.368323629441044e-07,0.9999998601270006
2022-09-05,2,Bear,4.461750396081948e-09,2.2937777274076996e-07,0.9999997661598445
2022-09-06,2,Bear,8.491118307098822e-10,3.334021639737338e-08,0.9999999658102757
2022-09-07,2,Bear,1.765916026301846e-08,3.6170889641696244e-07,0.9999996206316419
2022-09-08,2,Bear,2.826264046721085e-08,1.1346446581221596e-06,0.9999988370934656
2022-09-09,2,Bear,1.0424955680324293e-09,3.6792585746188196e-08,0.9999999621650211
2022-09-10,2,Bear,1.0424955680324293e-09,3.6792585746188196e-08,0.9999999621650211
2022-09-11,2,Bear,1.0424955680324293e-09,3.6792585746188196e-08,0.9999999621650211
2022-09-12,2,Bear,1.0490314456653109e-11,3.294585030454717e-10,0.999999999659849
2022-09-13,2,Bear,9.67036709826482e-11,3.8762599687263e-09,0.9999999960273271
2022-09-14,2,Bear,2.129658614360257e-09,9.572316554417562e-08,0.9999999021474698
2022-09-15,2,Bear,1.3619593060133715e-09,7.336154330281009e-08,0.9999999252759181
2022-09-16,2,Bear,9.933824640896123e-11,6.039283236488716e-09,0.9999999938609108
2022-09-17,2,Bear,9.933824640896123e-11,6.039283236488716e-09,0.9999999938609108
2022-09-18,2,Bear,9.933824640896123e-11,6.039283236488716e-09,0.9999999938609108
2022-09-19,2,Bear,1.0311537323170926e-10,6.136548771803122e-09,0.9999999937608663
2022-09-20,2,Bear,4.142028601358439e-10,2.1945957109893197e-08,0.9999999776391635
2022-09-21,2,Bear,2.6683263456527997e-11,1.6526572049618616e-09,0.9999999983210728
2022-09-22,2,Bear,1.0338429401125111e-10,6.1799943471526256e-09,0.9999999937172106
2022-09-23,2,Bear,3.5431437680525003e-13,2.5016056769383153e-11,0.9999999999745341
2022-09-24,2,Bear,3.5431437680525003e-13,2.5016056769383153e-11,0.9999999999745341
2022-09-25,2,Bear,3.5431437680525003e-13,2.5016056769383153e-11,0.9999999999745341
2022-09-26,2,Bear,1.8269413830857593e-16,1.633478242785246e-14,1.0
2022-09-27,2,Bear,4.832765424900646e-16,4.100639432312014e-14,1.0
2022-09-28,2,Bear,1.2871825355427532e-12,7.354342506912325e-11,0.9999999999254214
2022-09-29,2,Bear,2.8187745581363312e-14,1.897532658274859e-12,0.999999999998181
2022-09-30,2,Bear,5.0080299687065186e-14,3.2813621925153424e-12,0.999999999996362
2022-10-01,2,Bear,5.0080299687065186e-14,3.2813621925153424e-12,0.999999999996362
2022-10-02,2,Bear,5.0080299687065186e-14,3.2813621925153424e-12,0.999999999996362
2022-10-03,2,Bear,2.202942824897236e-13,9.978990514908817e-12,0.9999999999890861
2022-10-04,2,Bear,2.0313953940123267e-15,6.570634641504372e-14,1.0
2022-10-05,2,Bear,1.2325676509921766e-12,4.957475447821345e-11,0.9999999999490683
2022-10-06,2,Bear,1.0282874137601951e-15,3.7229921887211165e-14,1.0
2022-10-07,2,Bear,2.4273103472007227e-15,1.0215667694726571e-13,1.0
2022-10-08,2,Bear,2.4273103472007227e-15,1.0215667694726571e-13,1.0
2022-10-09,2,Bear,2.4273103472007227e-15,1.0215667694726571e-13,1.0
2022-10-10,2,Bear,7.095536922809294e-15,4.293735406317485e-13,1.0
2022-10-12,2,Bear,5.15669352327843e-17,4.6111011065408656e-15,1.0
2022-10-13,2,Bear,2.5452802315906827e-14,1.5467736286965726e-12,0.999999999998181
2022-10-14,2,Bear,1.831203583346566e-14,1.0689873103647645e-12,0.999999999998181
2022-10-15,2,Bear,1.831203583346566e-14,1.0689873103647645e-12,0.999999999998181
2022-10-16,2,Bear,1.831203583346566e-14,1.0689873103647645e-12,0.999999999998181
2022-10-17,2,Bear,1.2776347010993344e-15,5.202013367973719e-14,1.0
2022-10-18,2,Bear,1.2784237355465155e-16,4.242538128393315e-15,1.0
2022-10-19,2,Bear,1.738043048962636e-16,5.995296727198783e-15,1.0
2022-10-20,2,Bear,7.22162439215226e-13,3.507119583621853e-11,0.9999999999636202
2022-10-21,2,Bear,3.704280831016037e-17,1.0952611881705755e-15,1.0
2022-10-22,2,Bear,3.704280831016037e-17,1.0952611881705755e-15,1.0
2022-10-23,2,Bear,3.704280831016037e-17,1.0952611881705755e-15,1.0
2022-10-24,2,Bear,2.03505998157153e-15,7.064887217959088e-14,1.0
2022-10-25,2,Bear,1.5050554628799552e-14,4.982050979944017e-13,1.0
2022-10-26,2,Bear,2.5679405424190065e-13,8.60917499880126e-12,0.999999999990905
2022-10-27,2,Bear,1.2003133429374448e-13,3.9478484616422726e-12,0.999999999996362
2022-10-28,2,Bear,2.8142364214105142e-12,9.224458334626608e-11,0.9999999999054126
2022-10-29,2,Bear,2.8142364214105142e-12,9.224458334626608e-11,0.9999999999054126
2022-10-30,2,Bear,2.8142364214105142e-12,9.224458334626608e-11,0.9999999999054126
2022-10-31,2,Bear,1.871792986885309e-10,6.605074631508139e-09,0.9999999932078936
2022-11-01,2,Bear,2.7536117204688933e-09,1.0683351191326481e-07,0.9999998904131704
2022-11-02,2,Bear,4.582260136294571e-09,1.75782606914237e-07,0.9999998196344839
2022-11-03,2,Bear,9.367723118462762e-09,3.4780440494928583e-07,0.9999996428287614
2022-11-04,2,Bear,1.892385145703765e-08,4.1482348983020575e-07,0.9999995662529758
2022-11-05,2,Bear,1.892385145703765e-08,4.1482348983020575e-07,0.9999995662529758
2022-11-06,2,Bear,1.892385145703765e-08,4.1482348983020575e-07,0.9999995662529758
2022-11-07,2,Bear,3.827972921003974e-08,1.5226208813478395e-06,0.9999984390991262
2022-11-08,2,Bear,5.609030610481015e-09,2.5119424367447285e-07,0.999999743196928
2022-11-09,2,Bear,1.7100444863145298e-09,7.932627065263503e-08,0.9999999189640253
2022-11-10,2,Bear,1.1078959704191822e-13,3.0772503369077405e-12,0.999999999996362
2022-11-11,2,Bear,3.0781378563456866e-12,9.025883784303481e-11,0.9999999999072315
2022-11-15,2,Bear,1.1619409172712477e-11,3.771548730253096e-10,0.9999999996107363
2022-11-16,2,Bear,1.4479148202704573e-12,1.4137717668606891e-11,0.9999999999836291
2022-11-17,2,Bear,3.7784270577542e-07,2.081136825373561e-06,0.999997541020388
2022-11-18,2,Bear,2.6797058841323316e-06,7.872560769981406e-06,0.9999894477325287
2022-11-19,2,Bear,2.6797058841323316e-06,7.872560769981406e-06,0.9999894477325287
2022-11-20,2,Bear,2.6797058841323316e-06,7.872560769981406e-06,0.9999894477325287
2022-11-21,2,Bear,1.37761813251284e-05,1.9356384100975874e-05,0.9999668674349932
2022-11-22,2,Bear,2.7710106687990054e-05,5.376358298414207e-05,0.9999185263108815
2022-11-23,2,Bear,1.6722895850861694e-05,5.5910985132342325e-05,0.9999273661182784
2022-11-24,2,Bear,1.8259410308190414e-05,3.503073755292914e-05,0.9999467098525874
2022-11-25,2,Bear,1.5272820783140983e-05,4.921680357363848e-05,0.9999355103759482
2022-11-26,2,Bear,1.5272820783140983e-05,4.921680357363848e-05,0.9999355103759482
2022-11-27,2,Bear,1.5272820783140983e-05,4.921680357363848e-05,0.9999355103759482
2022-11-28,2,Bear,1.8729995593695955e-05,3.200759833166102e-05,0.9999492624058677
2022-11-29,2,Bear,7.056896416003015e-05,6.897557062326433e-05,0.9998604554659445
2022-11-30,2,Bear,0.00015685860830396735,0.0001718792085452797,0.9996712621835636
2022-12-01,2,Bear,0.00045689972258183966,0.00031385684790914453,0.9992292434298897
2022-12-02,2,Bear,0.0003279847745172,0.000647345330517596,0.9990246698942913
2022-12-03,2,Bear,0.0003279847745172,0.000647345330517596,0.9990246698942913
2022-12-04,2,Bear,0.0003279847745172,0.000647345330517596,0.9990246698942913
2022-12-05,2,Bear,8.92385110272347e-05,0.00036984397758032834,0.9995409175118869
2022-12-06,2,Bear,4.350670771677149e-06,0.00010645977097263678,0.9998891895583484
2022-12-07,2,Bear,6.258627581275278e-07,5.268109255458736e-06,0.9999941060278598
2022-12-08,2,Bear,5.981013930440816e-07,8.811130470323343e-06,0.9999905907686044
2022-12-09,2,Bear,7.419541865412333e-08,2.9796401809642203e-06,0.999996946165199
2022-12-10,2,Bear,7.419541865412333e-08,2.9796401809642203e-06,0.999996946165199
2022-12-11,2,Bear,7.419541865412333e-08,2.9796401809642203e-06,0.999996946165199
2022-12-12,2,Bear,2.1676847890329867e-08,4.4651992715127363e-07,0.999999531803151
2022-12-13,2,Bear,4.853031733433053e-07,1.3389913903976867e-06,0.9999981757062684
2022-12-14,2,Bear,3.531504238342861e-06,1.4431701033395564e-05,0.9999820367951502
2022-12-15,2,Bear,2.271612707225187e-06,1.2649050966805399e-05,0.9999850793359576
2022-12-16,2,Bear,4.0210230892756634e-07,1.2073391236100262e-05,0.9999875245062536
2022-12-17,2,Bear,4.0210230892756634e-07,1.2073391236100262e-05,0.9999875245062536
2022-12-18,2,Bear,4.0210230892756634e-07,1.2073391236100262e-05,0.9999875245062536
2022-12-19,2,Bear,2.6507089041682586e-08,1.0163373025856254e-06,0.9999989571557288
2022-12-20,2,Bear,4.511694373802103e-07,5.737311447339282e-07,0.9999989751000408
2022-12-21,2,Bear,2.5929097494209414e-05,4.816772839855314e-05,0.9999259031742397
2022-12-22,2,Bear,4.545638668087338e-05,5.615005605707935e-05,0.99989839355657
2022-12-23,2,Bear,9.116683117919063e-05,0.00012939978267238465,0.9997794333861302
2022-12-24,2,Bear,9.116683117919063e-05,0.00012939978267238465,0.9997794333861302
2022-12-25,2,Bear,9.116683117919063e-05,0.00012939978267238465,0.9997794333861302
