Date,RSI_14,Stoch_K_14,Stoch_D_3,MACD_line,MACD_signal,MACD_histogram,Williams_R_14,CCI_20,ROC_10,BB_upper,BB_lower,BB_bandwidth,BB_pct_b,ATR_14,hist_volatility_20,OBV,Volume_SMA_20,Volume_ROC,log_ret_5d,log_ret_10d,log_ret_20d,log_ret_50d,log_ret_100d,above_sma_200,adx_strong_trend,adx_value,donchian_pct,sharpe_proxy_20d,higher_high_count_50
2015-01-05,31.18291956283494,21.432478078154492,9.933274425121278,-17.066508823943025,-13.148892495781427,-3.917616328161598,-78.56752192184551,-250.36661994911367,-16.299511586989578,349.3127077130339,276.8344907732942,23.150536204570198,-0.032568292233503306,13.60218380421862,0.5977455412465251,-194588532,21554152.0,167.8943359434508,-0.15406738240040507,-0.1779253732287973,-0.1752932559646725,-0.34584460483705204,-0.3754072637954904,0.0,1.0,29.768825355599542,0.2143247807815422,-0.21974489708394573,0.38
2015-01-06,37.350700843134426,37.05091037575529,22.283577883706375,-17.00484723646207,-13.920083443917555,-3.084763792544514,-62.94908962424471,-151.52316954803905,-9.394582654884221,349.309470979509,273.4790269452957,24.35190896649124,0.16761036517599623,13.691813148839165,0.6212475309489652,-171342832,20838042.0,53.081289676790554,-0.09353322724112445,-0.09865618063055326,-0.11096833821905161,-0.30282595863773576,-0.27607276217324817,0.0,1.0,30.806866554151007,0.363228475164288,-0.12604901732235943,0.38
2015-01-07,41.291869878279016,49.75478278989462,36.07939041460147,-16.11276571904756,-14.358619898943557,-1.7541458201040019,-50.24521721010538,-86.07934967372326,-7.219165067865363,349.17863731979855,271.9039615571546,24.883864369207142,0.2903026617282078,13.833468480562706,0.6269842038268548,-146476032,20122732.0,112.9626774917356,-0.06794887357406765,-0.0749300876520147,-0.05634001309095549,-0.24272849295490406,-0.243445224012369,0.0,1.0,30.68234458247857,0.4667939218517083,-0.05404721499246575,0.4
2015-01-08,37.835207281210764,34.86830789788777,40.55800035451256,-16.106756329888412,-14.70824718513253,-1.3985091447558826,-65.13169210211224,-94.64604179528276,-9.377622779638148,349.0430445525696,268.59015552067257,26.051996240602517,0.1834470294399685,13.714079147827201,0.6325277703093988,-166458532,19930702.0,62.42633611054664,0.00803290564234782,-0.09846901424874854,-0.11487815950416103,-0.2949513443001406,-0.3116006303891483,0.0,1.0,30.612799305598458,0.32713064512249673,-0.12802979827010216,0.4
2015-01-09,41.23845835122606,45.99781879754794,43.540303161776784,-15.355384988758033,-14.837674745857631,-0.5177102429004012,-54.00218120245206,-79.15420332736834,-6.542191641713063,346.60007240437614,267.078327253827,25.916423062907178,0.29337462607188536,13.49028950654825,0.6225037075091483,-147739932,19823797.0,49.41053454977931,0.09459930005611472,-0.06766009904119663,-0.12767249836836747,-0.20879915425940432,-0.2783526253892079,0.0,1.0,30.635979434452082,0.41685408425528814,-0.1474809722243862,0.4
2015-01-10,36.481563430094646,27.353025186244526,36.07305062722675,-15.83711526671317,-15.03756285002874,-0.7995524166844294,-72.64697481375548,-97.25985911636991,-14.17801268079821,346.08027275881483,262.99342719235705,27.283018647207612,0.14205091934122038,13.701124976365117,0.6422602682991129,-163004232,19826632.0,9.477224967546217,0.0011724325381736733,-0.1528949498622314,-0.15492289880518761,-0.24432409050160153,-0.3110890156815245,0.0,1.0,31.002873190300516,0.2184174533809226,-0.1760269307606804,0.4
2015-01-11,34.009269855224986,12.810601850592446,28.72048194479498,-16.76285595776244,-15.382621471575481,-1.3802344861869589,-87.18939814940755,-113.6410330539256,-15.461939529650023,344.05876170436846,258.3923399802018,28.439294570007984,0.08483678360359634,13.765258836870288,0.6289175784156894,-181205032,19620917.0,126.47529101417896,-0.0744351060249171,-0.16796833326604155,-0.2225741857725385,-0.28402413091212786,-0.30253022847332467,0.0,1.0,31.770051345199562,0.10229431711598919,-0.267370844182276,0.38
2015-01-12,35.116376368202495,16.21060884569199,18.79141196084299,-17.12672960169408,-15.731443097599202,-1.3952865040948783,-83.789391154308,-107.41906717162696,-14.994039021138203,340.20936535881845,255.5641362280957,28.415237973914596,0.14450730286580346,13.282239685855,0.6288963877912871,-162324732,19736222.0,140.18751629954264,-0.09449992921956252,-0.16244880279363016,-0.22262661679613505,-0.31669647382149346,-0.2054249055519879,0.0,1.0,32.482431060462964,0.13203841316027642,-0.2674483638428137,0.36
2015-01-13,25.921757176755506,5.9236509504470956,11.648287215577179,-20.561881354728428,-16.69753074902505,-3.864350605703379,-94.0763490495529,-186.14296885827457,-19.64587136739121,344.1783549604636,241.9278462114114,34.891461153152804,-0.1571322624829452,15.788579865241473,0.8432509638950414,-235168636,22623802.2,120.37581683527759,-0.22675961766046537,-0.21872671201811755,-0.3562888141399432,-0.5120628237859988,-0.34999377529277353,0.0,1.0,34.615345593000995,0.053399328229100256,-0.3243359198319964,0.34
2015-01-14,19.620927526536434,4.427062067639903,8.853773954592999,-26.828670766747337,-18.72375875256951,-8.104912014177827,-95.57293793236009,-272.6547234189418,-32.58653953002042,356.17353601974776,215.84216527419755,49.06556600740483,-0.2689289518624784,18.54303829806742,1.1475422925547951,-332807340,27011555.4,75.51731737525864,-0.48892477782829413,-0.3943254777721794,-0.5828541502617144,-0.7454915573771972,-0.6169700332721613,0.0,1.0,37.373817885162836,0.04122842046254194,-0.39600006708081287,0.32
2015-01-15,31.532683016500286,26.560151478869553,12.303621498985521,-28.900763303595028,-20.759159662774614,-8.141603640820414,-73.43984852113044,-194.5651474127535,-23.546858759941667,354.88745898221873,205.32024060274216,53.397059158696294,0.0302456219143244,20.944964003130128,1.3253824564673378,-251033836,30279705.6,86.00613245744128,-0.2696645981783332,-0.26849216564015954,-0.44641753886895685,-0.5627234849883518,-0.4713032180279013,0.0,1.0,39.53658618566448,0.24354353326709446,-0.23544711090001266,0.34
2015-01-16,31.258114278577168,25.47132119931703,18.819511581942166,-30.334205545584382,-22.67416883933657,-7.660036706247812,-74.52867880068297,-154.41268350791873,-27.2868616561104,353.8212186895435,195.60988024844477,57.59096590888654,0.07892683291011052,21.0074670974936,1.3249967751975922,-289454836,31441495.6,65.28218122061284,-0.24421299175311084,-0.31864809777802794,-0.4173042784085812,-0.5746064343615309,-0.5282937599962336,0.0,1.0,41.54487103613029,0.2456740296491287,-0.21792913236488962,0.34
2015-01-17,29.842565888771077,21.808493352310663,24.61332201016575,-31.816530193992662,-24.50264111026779,-7.313889083724874,-78.19150664768934,-146.69151281552334,-32.302092259743176,351.8562009096353,185.77699611184914,61.7816034120934,0.08118414591040056,20.710933933930995,1.323784668522567,-312924536,32031150.6,-5.618334486142162,-0.2956149821985177,-0.3901149114180802,-0.4650449990700949,-0.6361667660337247,-0.605358109548698,0.0,1.0,43.488628329088144,0.18633539990833825,-0.2471105568958387,0.32
2015-01-18,33.88499565779931,30.51539483512716,25.93173646225162,-31.731518448302808,-25.948416577874795,-5.783101870428013,-69.48460516487285,-113.39619593365342,-25.766808691212933,347.90313953225035,179.4969565981208,63.86278052270215,0.1831408288052247,20.959367982944293,1.3519053922437803,-282839436,32920280.6,50.557237582885016,-0.07119919595220026,-0.29795881361266563,-0.3964278278614142,-0.579513959376178,-0.5417130305656466,0.0,1.0,44.69420782810272,0.26072861651223617,-0.19906163877926672,0.32
2015-01-19,35.518121288277655,34.06918738951848,28.797691858985434,-30.94257267770729,-26.947247797841296,-3.9953248798659935,-65.93081261048151,-88.92815305625531,-26.014090452495758,342.76800440655074,175.04449101581255,64.78156277551062,0.23739367612142326,20.134413388598944,1.359074324947132,-264181136,33226780.6,-0.32213947624287753,0.18762925539358388,-0.30129552243471025,-0.3689556214759069,-0.5650272465684392,-0.5224785965549366,0.0,1.0,45.8136745057591,0.29109281206284815,-0.1812457001350743,0.32
2015-01-20,34.7923559988954,31.282423456927955,31.955668560524533,-30.254701857484974,-27.608738609770032,-2.645963247714942,-68.71757654307204,-81.75219506112902,-23.101133153756752,334.80128324933906,172.12341310075857,64.18226269892764,0.24091530891603366,19.41681224916498,1.3470647646554983,-288232236,33732190.6,57.56438225139706,0.0069855531738092225,-0.262679045004524,-0.4155739948667554,-0.5848324985802194,-0.5829956297832073,0.0,1.0,46.90303544466105,0.26728223682316193,-0.21154645211143674,0.3
2015-01-21,40.54183036405696,45.16778941890681,36.839800088451085,-28.127980195095006,-27.71258692683503,-0.4153932682599759,-54.83221058109319,-53.719424575861964,-14.591206788351766,326.17820302804,172.01129434744823,61.89087063968965,0.35601484972429437,19.213896286333995,1.3860904633056579,-258307636,34826593.1,64.41365214715837,0.0864918662666021,-0.15772112548650874,-0.3256894587525503,-0.5191296275926245,-0.5427115343009277,0.0,1.0,46.77528530418785,0.38375524448539156,-0.1503944778839852,0.3
2015-01-22,42.81025174127451,51.750778765327325,42.73366388038736,-25.621961810100885,-27.2944619034882,1.6725000933873169,-48.249221234672675,-28.569942020208778,-12.841859257158205,316.11136426396365,173.9155324035168,58.0359293857036,0.4183700230696147,18.597545941244288,1.393727233497056,-224763036,36110790.6,77.66984634778049,0.15816897451781298,-0.1374460076807047,-0.29989481047433486,-0.4741732667557992,-0.5408577214723609,0.0,1.0,45.90254559972697,0.4309106907236539,-0.13410122990778248,0.32
2015-01-23,42.668311630073795,52.6243969176511,49.847655033961736,-23.408609452471694,-26.5172914132849,3.1086819608132075,-47.3756030823489,-26.499482317917966,3.1072232949732688,311.89210852642475,173.31448784808694,57.12107861426321,0.4298277720679503,17.958364236526503,1.3439729021581177,-249384736,35689155.6,-66.19936789768983,0.10179845958982892,0.03059926363762866,-0.1881274483804889,-0.4619131768526339,-0.5277919462012219,0.0,1.0,45.14075260367126,0.4822938740239725,-0.07443439455578854,0.32
2015-01-24,47.947092374966154,70.59873612053269,58.32463726783703,-20.21370802483827,-25.256574735595578,5.042866710757309,-29.401263879467315,-0.28280861846630384,39.15936538898806,310.4191664811161,173.15262917318074,56.771936883625266,0.5441557164170665,17.974767043920256,1.3518793294714146,-224602236,34146825.6,-74.61815961834151,0.14282034859408288,0.33044960398766676,-0.06387587378451265,-0.4190462341107093,-0.4340634263503347,0.0,1.0,43.391514722647855,0.5999261547730196,0.0018915794439528745,0.32
2015-01-25,49.8957975146857,81.64222034887919,68.288451129021,-17.011882423066254,-23.607636273089714,6.59575385002346,-18.357779651120794,22.676742041839184,20.907917025878355,307.98640614804305,173.50978983584366,55.857810480687434,0.5964472834242184,17.489712664876286,1.346896434409425,-191019536,33627820.6,-58.93205212289789,0.1828735003998725,0.1898590535736817,-0.07863311206647783,-0.3901291148192261,-0.41378871096766634,0.0,1.0,41.28207542765842,0.6460658709497645,-0.00743255957564393,0.34
2015-01-26,55.88096597008399,73.95374863140266,75.39823503360485,-12.733565387020036,-21.43282209587578,8.699256708855742,-26.046251368597336,88.38360795388022,31.416114496095243,305.84343064518436,174.3811649969055,54.7503259271865,0.7537663104907185,20.216590357828768,1.3668414618687823,-84225536,37805235.6,177.9573670648864,0.1867066832331048,0.2731985494997069,-0.04544954827832104,-0.31597646323875583,-0.35863445352114187,0.0,1.0,39.97990029639574,0.7395374863140213,0.013907587940181173,0.36
2015-01-27,52.46515684157576,66.70221081661421,74.09939326563203,-10.034055862959718,-19.153068849292566,9.119012986332848,-33.29778918338579,58.330948852703244,32.226745642350565,300.473613138646,176.66478255227196,51.896402261693176,0.7011634238050682,20.5459061257266,1.367272561236496,-128624536,38781845.6,89.1758309650315,0.12117905841874421,0.2793480329365572,-0.110766878481523,-0.31743427957902615,-0.3910234227844773,0.0,1.0,38.58133891754126,0.6670221081661373,-0.025270317167066465,0.36
2015-01-28,43.91754933286359,43.03666799191216,61.23087581330967,-10.16277100916571,-17.355009281267197,7.192238272101488,-56.96333200808784,14.084468073765168,11.208567247769043,294.50131274961666,177.6936823675708,49.47431954591429,0.4813153963887244,21.898984146252268,1.4219066104670297,-172976736,40000330.6,47.42247823673513,0.004438776865901772,0.10623723645573069,-0.19172157715693494,-0.40929535179087484,-0.4926724379154068,0.0,1.0,36.09708777040796,0.45262337407648057,-0.06765961327037924,0.36
