Date,RSI_14,Stoch_K_14,Stoch_D_3,MACD_line,MACD_signal,MACD_histogram,Williams_R_14,CCI_20,ROC_10,BB_upper,BB_lower,BB_bandwidth,BB_pct_b,ATR_14,hist_volatility_20,OBV,Volume_SMA_20,Volume_ROC
2019-10-25,55.506186512940246,97.52201098460046,34.93015913738406,-227.14425674261474,-278.0242400154496,50.87998327283486,-2.4779890153995483,37.93941569136836,5.549184282680762,8767.834478815572,7585.1873961844285,14.46395769138104,0.9094114507392007,322.80678805218133,0.6587886856042038,556648746666,16850534807.7,88.59584284626641
2019-10-26,62.98703418303293,69.83125103473309,57.00030577687168,-118.62616917638661,-246.14462584763703,127.51845667125042,-30.168748965266914,311.05477574766,14.879674492387904,8984.398222314907,7494.305342138217,18.085074160700714,1.1748712697051442,396.966584999347,0.6880202994298052,601145002275,18417306072.9,176.86182766504558
2019-10-27,66.20003076419832,81.74470079169764,83.03265427034377,-7.783548072631675,-198.47241029263597,190.6888622200043,-18.255299208302365,267.7617746356167,17.865493429158978,9244.064129845308,7365.248614295318,22.623639454471622,1.1637471648272142,414.11092211992934,0.6884600580429622,633738131776,19146475417.6,127.71613591128315
2019-10-28,60.729582479845774,70.26530319267664,73.94708500636916,55.569715804358566,-147.6639850732371,203.23370087759565,-29.73469680732336,203.34098014373572,16.090650027934743,9381.621155176388,7330.428112401735,24.547474818112565,0.9388293958394764,423.7436938658272,0.7015586383815936,602789876444,19914274982.6,97.73230816285603
2019-10-29,62.658227493529914,76.9276472905212,76.3125504249652,118.2562185193292,-94.47994435472384,212.73616287405304,-23.07235270947881,156.9251555977709,18.014846913665366,9521.510963153798,7273.733030986828,26.766838671128017,0.9582594606828676,413.7285890584467,0.6891517268234559,631216656381,20366366862.8,106.02362052315368
2019-10-30,58.644808045520556,68.30698608161917,71.83331218827237,148.3156405208665,-45.920827379605775,194.2364679004723,-31.693013918380824,114.234442180539,11.96350147183745,9604.495046537882,7252.674240571494,27.90291496645072,0.8304426582900204,408.6277886123076,0.6963385118235765,603510124804,20870760408.1,78.70282389771681
2019-10-31,58.53308888600618,68.06845462222499,71.10102933145515,169.68633466499523,-2.799394970685578,172.4857296356808,-31.931545377775006,93.27520712032967,11.59505873907342,9693.813560674842,7251.138538934532,28.830710259684,0.7976691146637985,404.7574722382142,0.6844221584474198,576926470857,21219724050.4,67.52205338605803
2019-11-01,59.368079330515414,70.45778962238334,68.94441010874255,189.40354955381372,35.641193934214286,153.76235561959942,-29.542210377616655,83.08921924988685,14.64312482471156,9785.119498641985,7252.28748377989,29.7325997726686,0.7931110301118742,386.1040367211989,0.6843354208707222,601251161888,21709326521.7,44.76072155258206
2019-11-02,60.259198738020295,72.92844302752518,70.48489575737787,207.76762867406978,70.06648088218539,137.7011477918844,-27.07155697247482,82.53868789464731,24.0868254601935,9878.793687149215,7258.984486678912,30.573498780269333,0.788505241674757,367.6607796339704,0.6838308175035429,622493838273,22081046038.0,-3.1910241784600335
2019-11-03,58.324059205688975,69.45769461184021,70.94797575391628,212.65902288596226,98.58498928294077,114.07403360302149,-30.54230538815979,67.28760288251864,23.245056825049613,9949.732213356996,7274.112757346129,31.068782383514925,0.7330047366920498,358.4389159101153,0.6859743884457739,601361617426,22380087687.4,29.894886208495564
2019-11-04,60.999469587461284,76.342147188968,72.90942827611116,228.20807150911423,124.50960572817547,103.69846578093876,-23.657852811031994,71.57172026801618,8.681885903197104,10039.882618366797,7304.686668742577,31.53950846916723,0.7706671385772286,355.23373664867853,0.6809357057614811,627531873060,22927579837.5,-8.830531513887907
2019-11-05,59.376451468178594,73.62014253857173,73.13999477979335,232.1988896831317,146.04746251916671,86.151427163965,-26.37985746142828,63.45203708322301,1.0552187781112454,10102.807180044574,7371.262155892927,31.263982895316783,0.7216667382113905,344.18035032555866,0.6761212762207107,601333264012,23433927940.1,-41.121767012905785
2019-11-06,59.6789927807454,74.3329302180748,74.76507331520487,234.14347809587343,163.66666563450806,70.47681246136537,-25.667069781925203,59.283051432575924,-1.9979130874323532,10159.001326456195,7440.764884481307,30.889460796196495,0.7063826268682376,327.9766199451616,0.6764031115857835,624467159777,23874970116.15,-29.022170871041332
2019-11-07,57.34056263623402,70.32832813757078,72.76046696473914,225.55451467314015,176.04423544223448,49.51027923090567,-29.671671862429218,46.34136832736461,0.12330275399713196,10182.749102099451,7546.452509228673,29.739597424243954,0.6528510558573519,316.41565044015005,0.6738891323496162,601766775938,24227409677.6,-26.650521667603776
2019-11-08,47.41948803049542,10.466961884431083,51.70940674669225,179.34584916404128,176.70455818659585,2.6412909774454363,-89.53303811556891,5.205195929533243,-6.606144302354103,10161.63142487502,7649.202217703103,28.2123707131346,0.4599845593153135,329.3306458328179,0.7054040309624356,577433738102,24754170287.4,-14.40100535506531
2019-11-09,47.603092606314206,3.6954587619772092,28.163582927993062,141.79276198695152,169.722198946667,-27.929436959715474,-96.3045412380228,-14.736070043681282,-4.25978904095871,10152.724636068837,7717.259397134287,27.25760956931311,0.45014916106760966,312.85383351886657,0.6997674734716642,595012368708,24857889345.6,-36.55420001905784
2019-11-10,52.56325573701675,27.19469142383434,13.78570402341425,130.05535852428147,161.78883086218988,-31.73347233790841,-72.80530857616566,1.2964338076002149,-1.5659249233708847,10151.854780278367,7799.309819331009,26.210499579493025,0.5339819509126912,311.76884987466184,0.7047413860125922,615600288589,25093847896.35,-22.554213495081356
2019-11-11,46.70393011259116,7.010989695214969,12.633713293675543,95.6260728794623,148.55627926564438,-52.93020638618208,-92.98901030478503,-27.853969703064756,-5.43473412566059,10117.454854254554,7901.668241448572,24.5937230245612,0.3863728752313258,316.69042477200736,0.7124266970152909,595334777824,25266954541.75,-16.68748951765463
2019-11-12,47.919210852414345,15.889526328644875,16.698402482564767,72.17853673247191,133.28073075900988,-61.10219402653797,-84.11047367135512,-57.22095265582846,-5.459207199949814,9952.7239191287,8196.498200011923,19.353178969192488,0.35255371939004515,306.09402445347115,0.6528345117246009,615644546931,25185299049.2,-4.391665443148918
2019-11-13,47.76923268807597,14.986744827504037,12.629086950454663,52.39514590312319,117.10361378783256,-64.70846788470936,-85.01325517249596,-90.1212001790901,-4.624530625611518,9658.03174355023,8622.667768168521,11.3273999686718,0.17925573185560686,289.6009105416161,0.652436942250331,598098791526,25249151377.0,-16.971550070229114
2019-11-14,45.68471531451338,2.7655353600343147,11.213935505394447,28.307635399751234,99.3444181102163,-71.03678271046506,-97.23446463996568,-128.3853192538264,-7.484825203882549,9651.962371275078,8633.476593568672,11.13985592213109,0.07326379476978608,278.5145313288221,0.4083863903056257,579014051551,24768135101.35,-27.074690282331847
2019-11-15,41.47933985811794,0.700684315870787,6.150988167803084,-8.125888884513188,77.85035671127041,-85.9762455957836,-99.29931568412921,-150.12762601234334,-9.10390866363366,9684.946811445872,8525.194106522878,12.73743800388293,-0.0286284471525186,276.1941574392634,0.3374316930200626,557217195080,23633165144.45,-16.801474341386946
2019-11-16,43.01558241096702,7.447263937929049,3.6378278712780876,-31.88998031295887,55.90228930642456,-87.79226961938343,-92.55273606207095,-136.6303505983129,-8.654305479471633,9644.76091966141,8465.284588151091,13.02565839496653,0.07246957972183864,264.89624887217315,0.3114800096250576,573712584888,22828278159.8,-28.696013954742572
2019-11-17,43.75196489317589,10.086718998620983,6.078222417473644,-47.97416719777539,35.12699800558457,-83.10116520335995,-89.91328100137902,-107.58291149669226,-7.440856321871177,9638.055285149007,8404.172937507243,13.677715772293968,0.14085836365390472,262.1766088857679,0.2972150579039156,592381223785,22214297338.05,-17.76069061472577
2019-11-18,38.46675388405651,3.016687055632593,6.850223330727579,-81.46294045143259,11.809010314181137,-93.27195076561372,-96.98331294436741,-138.3967169183549,-5.62863637200514,9625.790459775959,8304.59762616154,14.736912857459103,0.003548692160351698,270.57163905464165,0.30093531728760875,570801753112,21871931874.85,-11.316166857416299
2019-11-19,36.63717728104211,8.024198681581439,7.042534911945043,-114.99997288149098,-13.552786324953287,-101.44718655653769,-91.97580131841856,-156.31723002198774,-6.892050488481689,9643.264274420402,8187.1657060483485,16.332736450742324,0.013034695711136694,273.2846093118994,0.294814832726554,549718139296,21540785986.8,19.938886529668977
2019-11-20,33.64810657224126,1.2339308880764241,4.091605541763523,-154.23431016386894,-41.68909109273642,-112.54521907113252,-98.76606911192357,-164.0280682350964,-11.355036240710659,9667.665840084395,8045.53245093123,18.31553356432455,-0.011259483743513436,269.9591740485494,0.2996515594381463,528953838859,21249818311.3,0.8567186827008078
2019-11-21,28.302625807102444,2.707936117492147,3.9886885623833748,-213.88961321621537,-76.12919551743221,-137.76041769878316,-97.29206388250785,-195.108289686436,-12.731960113626542,9720.98534289341,7830.377498903467,21.543715562504833,-0.09924189170161164,287.2989693732066,0.3301797751034695,506439595488,21159295928.3,11.09635297168885
2019-11-22,24.52517677480327,16.60596346181534,6.849276822461341,-285.8054994224967,-118.06445629844512,-167.7410431240516,-83.39403653818466,-226.9598230400653,-17.23165490928676,9783.205159596431,7565.343668528569,25.568265254236426,-0.12118251427883915,321.1116336702097,0.34851833625468315,472197279703,21809277898.3,68.60022191585617
2019-11-23,27.569217214468594,21.276644163108028,13.530181247471875,-330.8183428332177,-160.61523360539965,-170.20310922781803,-78.72335583689197,-184.9996800234451,-16.012985410427287,9790.236766494792,7374.556299911459,28.146922100810368,0.009620715740361023,318.94943271608753,0.3605595883443295,493206204121,21803113076.85,19.73793053112494
2019-11-24,23.97036832524644,5.1856692208825645,14.356092281935348,-390.2254519083326,-206.53727726598626,-183.68817464234635,-94.81433077911744,-172.56902227423396,-19.064764296958344,9781.748211369691,7146.575323786559,31.133300141747426,-0.037439035618473004,323.259336517617,0.36534192434096635,462772686832,22016276159.6,59.46519223665765
2019-11-25,26.85682128488773,23.650470684807097,16.704261356265935,-424.4875113827575,-250.12732408934053,-174.36018729341694,-76.3495293151929,-157.4896111757239,-15.848559074495732,9725.810982579504,6982.873197107998,32.832481073597094,0.05952034086199224,350.3615225810908,0.3783534572303017,505457918094,22840607270.3,95.83205183183775
2019-11-26,28.992072057375793,27.085233399634923,18.640457768441568,-440.7310207237424,-288.24806341622093,-152.48295730752147,-72.91476660036507,-117.1940400776099,-15.582118230297262,9622.166045709631,6872.267255071617,33.34335579152958,0.12586057343517074,341.16842833422714,0.3837656469111671,526587423636,22740387759.15,28.09339935545221
2019-11-27,37.51215333563537,41.38412355251941,30.706609212320515,-423.4428484523778,-315.2870204234523,-108.1558280289255,-58.61587644748059,-87.2858192636798,-12.197656675941646,9485.010342553005,6835.83316330637,32.46372870734959,0.262659068771783,362.9077579509788,0.4314601675368506,550578836400,22804939205.4,28.51184757692944
2019-11-28,36.480605521535,40.02159917022225,36.163652040792236,-410.5414083179485,-334.33789800235155,-76.20351031559693,-59.97840082977775,-60.82344656999196,-10.183548409047718,9416.479140611344,6770.186875013656,32.69718746335063,0.26184525837364075,356.69657323126603,0.4035817429268499,531528719649,22540793151.15,-11.721111978732178
2019-11-29,43.72761085655532,54.205661745347776,45.20379482269652,-371.97184381940133,-341.8646871657615,-30.107156653639834,-45.794338254652224,-42.334202822086255,-5.421569176968529,9328.32878877114,6753.103388963236,32.0273141265794,0.3914765144269372,354.10562798930056,0.4366027019283581,551238415105,22647346393.65,-6.516522129414815
2019-11-30,40.52728465918937,45.127116977601666,46.451459297723936,-352.79995759289704,-344.0517412511886,-8.748216341708428,-54.872883022398334,-39.62436942914508,-5.7010452349155365,9180.622254534897,6752.220274761978,30.482972204208263,0.3366039127208085,351.68754323336833,0.42261288888651877,534080220319,22475860138.9,-17.366853566490803
2019-12-01,38.24113512010389,39.640500148682484,46.32442629054401,-345.3526035272698,-344.3119137064049,-1.0406898208649409,-60.359499851317516,-58.07591090225002,-2.858362755961532,9078.741977624664,6720.750991125336,29.848945040998785,0.2983647916262355,346.58660543544914,0.41469317689947177,515359511840,22398620024.6,-16.849488696947958
2019-12-02,36.672927853830814,39.34582536953305,41.37114749860577,-343.74315850153835,-344.1981626654316,0.4550041638932498,-60.65417463046695,-63.04997072400176,0.34825428846772466,8950.540638102357,6699.584947835144,28.765976067180198,0.27650625736705203,339.07466458961346,0.41132459019418616,498277471134,22237233604.55,-50.11423639319725
2019-12-03,36.64377801908908,43.39177373708148,40.7926997517657,-338.71189821711687,-343.1009097757687,4.389011558651816,-56.60822626291852,-61.263089040648204,-1.0496553027822895,8800.517560355904,6700.796306831597,27.09088108936243,0.2949673438516412,328.3908994849982,0.4114899244579285,483479985365,22099820122.75,-29.565714671609612
2019-12-04,35.51997012114481,42.524913140473515,41.754170749029385,-336.34340632122075,-341.7494090848591,5.406002763638355,-57.475086859526485,-57.39170345564993,2.896141881459601,8651.195409261134,6704.512452066991,25.354519306748173,0.2812590585839062,331.2816792650876,0.4114096605394677,461815744447,22228795169.9,-28.814534605796617
2019-12-05,41.123512080443085,68.1858003131736,51.3674957302429,-314.9976756238375,-336.3990623926548,21.401386768817304,-31.8141996868264,-28.943338670834606,4.22849385478189,8528.15235621544,6723.187048081437,23.66959727649201,0.4017365684749378,344.1011938041884,0.42560329530172875,480631829678,22079756607.9,-55.918980231106794
2019-12-06,43.769583298476235,76.28212703279429,62.33094682881384,-286.81147146457715,-326.4815442070393,39.67007274246214,-23.7178729672057,-18.949493210769877,4.55262668008007,8372.023220287701,6778.939767993548,21.02946794241856,0.482119635937242,330.5812006083535,0.4287996462880535,498736295985,22160210432.85,-14.31665889666468
2019-12-07,44.023278390746455,77.0402651199998,73.8360641553226,-260.7225656642777,-313.329748498487,52.60718283420931,-22.95973488000019,5.067645162478341,0.3262787630891898,8174.867066251324,6873.922142733051,17.28969560875485,0.5244769689330473,311.55684587739967,0.42828603930556575,514189816549,21999454516.2,-35.58728401693551
2019-12-08,44.26087458847864,77.70538848468121,77.00926021249181,-236.6645965182961,-297.9967181024488,61.33212158415273,-22.29461151531879,19.96562065535661,1.3565298200961358,8029.9857681940375,6944.309348993462,14.500534558777812,0.5711055843939614,300.6252952232104,0.4181236063517935,529599724635,21690976386.85,-19.108589792810136
2019-12-09,40.52627226712131,49.50822216733476,68.08462525733863,-228.15713931219034,-284.02880234439715,55.87166303220681,-50.49177783266524,2.3046754645255447,-4.642867231367396,7878.4930010307835,7015.2775067817165,11.591631464930508,0.4467272770818899,297.1596630867311,0.4217388536569529,511727703363,21530396759.65,-9.32370664022908
2019-12-10,37.93673532285758,35.2634333921737,54.15901468139659,-228.68607006845014,-272.96025588920776,44.27418582075762,-64.7365666078263,-46.432379702562535,-3.851050294653762,7754.392379472109,7064.463284590391,9.311503000260386,0.309678698725539,288.64675885955387,0.41933517341956217,493478672168,21404633297.55,6.357524335194364
2019-12-11,36.68874751580138,6.991258082914981,30.58763788080785,-231.33592304978265,-264.63538932132275,33.2994662715401,-93.00874191708502,-72.69690591569575,-2.7863292686704484,7725.321215524522,7051.0021731473535,9.127020634837061,0.24680464659532722,277.2169122445857,0.38601217454459097,477128181479,21096445663.45,-12.660940651144681
2019-12-12,37.6247247450947,11.676740994380147,17.977144156489647,-228.72500852746725,-257.45331316255164,28.728304635084385,-88.32325900561985,-78.76931753609917,-1.076947966554081,7726.337062980645,7044.641989753731,9.23019484075052,0.2911745960703864,264.6941640485439,0.3504502320417748,496055261703,20330683885.4,10.801048596915797
2019-12-13,38.63378200649868,15.631438884553368,11.43314598728287,-221.9548953341009,-250.3536295968615,28.3987342627606,-84.36856111544664,-56.96515616257217,-0.6893433668244033,7723.561456108723,7034.6063661569015,9.33659378655928,0.3412097647352274,250.53300863659433,0.34685591628138557,513180998643,20136524511.5,15.734099747387976
2019-12-14,35.27708903543835,4.250058936246093,10.51941293839324,-225.68908357266992,-245.4207203920232,19.731636819353298,-95.74994106375391,-99.24937709642867,-1.756208370132116,7714.00551166826,7051.837994191115,8.96890878214148,0.10999608408970127,247.7540395487126,0.30770773769720555,496043968913,19471700133.55,-20.897160464267696
2019-12-15,36.41069294932979,27.827874374189978,15.903124064996518,-223.83883684921148,-241.10434368346088,17.265506834249408,-72.17212562581003,-147.21518317522612,-3.974135798203949,7713.441422109378,7053.018880624996,8.944899833064106,0.15033235686406632,248.39301579746527,0.30400619594566597,512925098717,18181495060.65,-10.28351755025062
2019-12-16,31.659397545193457,3.4293402860555204,11.835757865497236,-237.3739448190172,-240.35826391057216,2.9843190915549656,-96.57065971394448,-171.1139227523268,-8.142525395391857,7747.645934646325,6990.22530558805,10.278562171048387,-0.0762387960172752,249.7568238208606,0.32081169411166605,492711832767,18135683081.05,11.647952539670525
2019-12-17,26.679629614149547,4.547204439529289,11.934806366591635,-268.5639397172945,-245.99939907191663,-22.56454064537786,-95.4527955604707,-234.17501694323803,-12.118764408156935,7810.488524888147,6838.267871596228,13.273763683110285,-0.20340314126005418,258.78141313499555,0.30675940038751537,470348028550,18054302653.7,44.71656555139909
2019-12-18,46.44860303326756,61.22355324165651,23.06669932241381,-239.18200269103272,-244.63591979573985,5.453917104707131,-38.77644675834349,-102.01236813960823,-3.8012871213822503,7797.307547191998,6832.818527026751,13.18497209487309,0.46033101265598686,296.36385125928155,0.4627438880135075,502184551328,18693622955.05,106.59774607561539
2019-12-19,44.93212635602359,60.55370746498232,42.10815504872274,-219.3360687811728,-239.57594959282645,20.23988081165365,-39.44629253501768,-38.845601414179086,-2.6760960350970855,7725.486370140296,6848.799762672204,12.030594150259226,0.4038438281058511,296.9964835354043,0.4380550279567555,476279946912,19003368403.05,44.945017811637264
2019-12-20,45.34711541629388,62.01294312723691,61.263401277958614,-200.01357076561362,-231.66347382738388,31.64990306177026,-37.98705687276309,-36.12174851078168,-0.8148151676528851,7688.992541704274,6850.212243451975,11.538186725434239,0.43945257603934734,288.0537241087683,0.43112960018490987,498913762092,19277149422.75,24.02748912063548
2019-12-21,44.71867461514449,59.48610244315244,60.68425101179059,-184.8018179971914,-222.2911426613454,37.489324664154,-40.51389755684756,-36.71602132182855,-0.3639600898189475,7672.4206260581195,6843.470780191881,11.421273729139687,0.4194317822099851,275.37061769921337,0.4264991206747785,479601209924,19306741607.2,18.116040278795808
2019-12-22,52.86817141532997,90.12071123197383,70.53991893412109,-145.21639291120846,-206.87619271131803,61.65979980010957,-9.879288768026177,58.89966956884132,3.7063318111258243,7695.767486738547,6839.083978105204,11.787991238925983,0.7850097291532264,280.76228814257314,0.4525441290698519,502735747880,19609366469.7,22.22982986390496
2019-12-23,49.07600569782843,73.07225215545526,74.22635527686055,-124.98857270560984,-190.4986687101764,65.51009600456655,-26.927747844544733,73.3665018003552,1.1822225135767557,7698.6927602060305,6839.706995653344,11.816785601957209,0.6006169643382507,284.27811661230004,0.45940380931874397,474903959839,20261081583.3,62.5143965395979
2019-12-24,48.284509078972334,70.10698092769884,77.76664810504268,-110.35634624410886,-174.47020421696288,64.11385797285402,-29.893019072301154,42.49418348198847,2.777087108976754,7702.753098953062,6842.696412765688,11.825783527617444,0.5579118463969169,282.98596458865364,0.4583841098158854,451912337734,20327450642.65,34.163402102004746
2019-12-25,47.11314667075168,65.86226085252258,69.68049797855893,-101.41404810660333,-159.858972994891,58.44492488828766,-34.13773914747741,9.861968464458966,1.717684852600855,7686.512276601105,6841.62204957077,11.631090518048113,0.5131243068958046,272.48902487473197,0.4482314327403842,430352832585,20464621638.55,27.713638834122676
2019-12-26,46.19133506888182,62.61989091042721,66.19637756354958,-96.13912740969317,-147.11500387785145,50.975876468158276,-37.38010908957279,11.76864732311639,4.421019713024345,7650.694584359754,6846.636763296497,11.092494222300404,0.48793758769698936,266.4480956426083,0.4451500838299452,407565822551,20698748824.9,12.732945236887861
2019-12-27,47.74668012974151,67.20015679219959,65.22743618504983,-86.83267727247403,-135.05853855677597,48.22586128430194,-32.799843207800414,22.712122162512646,9.781970657602791,7612.64050618447,6858.07590006553,10.428849338696713,0.5725321269211814,259.8157470141184,0.44620000430069595,430343183547,21064940846.5,1.8492237500703501
2019-12-28,48.619621981877984,69.70003867307601,66.50669545856765,-76.32596373985234,-123.31202359339125,46.986059853538904,-30.299961326923984,60.467785882018816,0.5660109460633547,7571.543177447615,6874.53773075551,9.649751390999258,0.6362253060202854,249.26717524078853,0.44654049002771196,451708856573,21362729093.5,-32.889426477302585
2019-12-29,51.867873044068496,79.07734090229012,71.99251212252194,-58.875243481146754,-110.42466757094235,51.54942408979559,-20.92265909770989,103.31377227685715,3.051691616233686,7574.972355997965,6873.283894002036,9.713123159702116,0.7829242858954143,248.18259185305365,0.44324437948548445,474154114275,21591390915.0,-13.354176958067466
2019-12-30,47.83350053808346,67.46058758576761,72.07932238704461,-54.875149380168295,-99.31476393278754,44.43961455261925,-32.539412414232395,65.77414506802359,1.02757442166387,7576.233504668274,6873.510294159852,9.726445261478105,0.5969417499731509,243.20641481221054,0.4437065207154188,451279982603,21822645938.85,1.0617586566331605
2019-12-31,44.94723834995807,58.55514938131828,68.36435928979205,-59.0448400221494,-91.26077915065991,32.21593912851051,-41.44485061868172,5.324573441819439,0.03393652945548845,7575.296494807288,6872.064491520838,9.735092851240235,0.45722411390589185,237.65682854214194,0.4454644149671025,430112036491,22063518710.0,9.607191881528232
2020-01-01,45.18287579994023,25.828548827375766,50.61476193148726,-61.11429898997267,-85.23148311852248,24.11718412854981,-74.17145117262423,-7.204216382152183,-4.145788012195219,7573.171763621863,6869.893226612513,9.738632866152287,0.4696305551968609,226.35178582261395,0.4452704070351554,448677701488,22045447948.65,-19.749142894877014
2020-01-02,39.27184909530192,6.963484546360918,30.44906091835169,-79.16660344564752,-84.01850718394749,4.851903738299967,-93.03651545363908,-88.62321811930323,-5.032312429224352,7572.730798469959,6841.912756217541,10.139939145630326,0.19643392790872785,229.96131925715937,0.4573969175784707,427875618023,22229265274.9,-25.257825927835796
2020-01-03,50.861068144971156,58.000496726807505,30.264176700181434,-63.73675604259279,-79.96215695567656,16.225400913083774,-41.999503273192495,5.577743643018175,0.3052502889665394,7586.377647391367,6850.286952218009,10.197517440327244,0.6719244359001952,249.15831347316586,0.4874973620963958,455987099055,22777987840.0,22.2683675976328
2020-01-04,52.64217340673431,66.87451455495189,43.94616527604014,-45.67469346065445,-73.10466425667214,27.429970796017685,-33.12548544504811,82.50905713237617,1.8625165013716214,7607.169769450464,6855.330328205786,10.397088140611576,0.7386236736345138,239.78068979874328,0.4881481135068474,474431370330,22856144913.55,-14.449468355003015
2020-01-05,52.660734084451484,66.96364868897722,63.946219990245574,-30.950294512646906,-64.6737903078671,33.72349579522019,-33.03635131102279,110.31758185685034,2.38087272360335,7612.480272466669,6897.903516595831,9.849177888864173,0.7184866594085944,232.93645665463663,0.4724836495396455,494156444425,22831735320.8,-13.437199239528807
2020-01-06,61.47069581421044,98.5409653972846,77.45970954707127,9.489200763357985,-49.841192093622084,59.33039285698007,-1.459034602715405,213.27699882405952,6.572360093210354,7615.262694071615,7007.991505147135,8.305554709661324,1.2535218976587748,242.91058251859116,0.4634666861259967,517432706023,22877358189.85,2.190335404033905
2020-01-07,68.44181747287577,98.85028414339907,88.118299409887,72.53237012154295,-25.366479650589078,97.89884977213202,-1.1497158566009322,334.4003244621484,11.556480964745754,7834.813250878676,6877.129913183825,13.019127752399495,1.3434111454057853,254.84470385654893,0.3792866112501783,546199997350,22723896617.3,34.64257031357229
2020-01-08,65.72051367459429,78.61466785825385,92.00197246631255,114.4113261824823,2.5890815160251983,111.8222446664571,-21.38533214174615,281.49348850970347,8.854111539494577,7967.018973740542,6832.626045790708,15.330001854135864,1.099475072920411,268.06750123733116,0.37934601479594066,514527438085,23012294359.75,41.110250038153026
2020-01-09,59.60706964218238,65.06362601034466,80.84285933733257,129.90108544930172,28.051482302680505,101.8496031466212,-34.93637398965534,161.41174750782434,8.036151984988807,8030.108809517409,6835.5616982950905,16.071217380938677,0.8735608507726746,266.05497185207537,0.39485797594730315,490481447619,23082903124.05,5.123074444108666
2020-01-10,64.67385617474602,84.46530820455229,76.04786735771698,163.4896921186828,55.139124265880966,108.35056785280183,-15.534691795447715,150.45193472336527,13.525289104198333,8147.344409411586,6815.865649182164,17.796699438363092,1.0144274098701014,278.4638522108557,0.4087808156946975,519196031463,23553004707.85,35.6512516238968
2020-01-11,60.977168581257914,75.75821984256287,75.09571801915331,177.6504990185549,79.64139921641576,98.00909980213915,-24.241780157437137,138.05639618991518,11.62976400921283,8216.475044721232,6799.329886919393,18.875380497460974,0.8737338612915736,272.0533831355267,0.3910883519428506,493674866378,23672336064.3,37.464319695114234
2020-01-12,63.66359503171794,86.21594617822137,82.14649140844556,199.08184689466725,103.52948875206607,95.55235814260118,-13.78405382177863,122.44875491833919,17.279064811075838,8314.054153258046,6785.437350648204,20.247261998384353,0.9204771186437933,266.26416966379264,0.3837778134174495,516578304759,23425918581.3,10.101656016983007
2020-01-13,62.225638758995956,82.95628298613858,81.64348300230766,209.75107409438988,124.77380582053084,84.97726827385904,-17.04371701386143,106.27608500608022,10.88254121388033,8389.430555805728,6792.2271590380215,21.04122523070788,0.8464589917824384,255.68011485521816,0.3842898545241384,494095394071,23400483010.45,-20.02231877286316
2020-01-14,71.89935444682713,97.36591200120895,88.84604705518967,270.24965510164293,153.86897567675325,116.38067942488968,-2.6340879987910504,163.679066627478,19.12256848756591,8617.000739260318,6719.917864255307,24.738774770182975,1.1110989466797148,290.1728647427919,0.464716264846094,538937178178,24564596958.35,143.12038918978652
2020-01-15,71.3023175422533,95.79233670403912,92.03817723046227,312.9134778412108,185.67787610964479,127.23560173156602,-4.207663295960889,160.98021158995223,18.831919985126213,8794.48278301198,6699.240215034894,27.04634087289684,1.0059792404788799,286.08406636830676,0.4637076163836252,498834343528,25430388189.15,103.3089176590999
2020-01-16,68.83391900403419,91.57869078438624,94.91231316321148,336.1345840506583,215.7692176978475,120.36536635281081,-8.421309215613757,132.82880440580416,12.286522818506853,8925.841954098436,6711.250819339064,28.324844865297027,0.9087615686188997,282.38986408307056,0.4687019305632059,467520361597,25857219235.9,34.53183536006761
2020-01-17,71.4582159049305,98.23584587967653,95.20229112270067,366.8705400589088,245.98948217005977,120.881057888849,-1.7641541203234619,133.77317537358542,9.374994392688377,9080.909166886766,6717.288391706986,29.922663853434855,0.9357464266078325,282.2767069387441,0.47093770032976373,503892500917,26607542550.6,26.43574574524625
2020-01-18,71.63080965089094,95.6945300748178,95.16968891296024,387.869058465697,274.3653974291872,113.50366103650975,-4.305469925182197,129.19214167889592,10.680203648163454,9218.50229845176,6731.710836313866,31.181921409157837,0.8891367817127914,275.31881436722665,0.47156523777409054,536230273544,27102168296.85,2.1002829497744457
2020-01-19,64.42353740652855,73.89748780179735,89.2759545854306,381.02956839234594,295.698231621819,85.33133677052695,-26.10251219820264,106.73485125704383,10.498367101631114,9286.703271166425,6804.8348635992015,30.846876001308647,0.7661204952651371,294.53048666688903,0.4795850431998053,502012953073,27669327736.8,42.299484479052026
2020-01-20,63.020564439109556,64.75207519651488,78.11469769104339,367.4516506217178,310.04891542179877,57.40273519991905,-35.24792480348511,76.62952787856432,6.013409902468164,9322.350889737072,6915.5915907316785,29.643648533676988,0.7238160409781043,286.71525101211125,0.47536029721794437,475590577395,27932049215.1,-7.982731626733863
2020-01-21,64.53100510021648,70.89096824615623,69.8468437481562,359.6662395051653,319.9723802384721,39.69385926669321,-29.10903175384377,72.41780012895023,8.813108803376636,9351.246028466556,7041.268473486571,28.183321780252285,0.7379405285079487,281.3202721451747,0.4743381605745911,499687995907,28208636890.85,-5.578689563184569
2020-01-22,62.50538275918077,66.36821334572389,67.3370855961317,344.28113253558695,324.8341306978951,19.447001837691857,-33.63178665427611,66.73297313167032,5.96133274622326,9310.116982028163,7251.938096096835,24.854148548868803,0.6942729275055551,272.3864720142694,0.45535834266433556,477087791856,28298542920.15,-1.3239685891510256
