,RSI_14,Stoch_K_14,Stoch_D_3,MACD_line,MACD_signal,MACD_histogram,Williams_R_14,CCI_20,ROC_10,BB_upper,BB_lower,BB_bandwidth,BB_pct_b,ATR_14,hist_volatility_20,OBV,Volume_SMA_20,Volume_ROC,log_ret_5d,log_ret_10d,log_ret_20d,log_ret_50d,log_ret_100d,above_sma_200,adx_strong_trend,adx_value,donchian_pct,sharpe_proxy_20d,higher_high_count_50
2016-12-21,80.87328387981108,100.0,97.75822244064909,18.03607743924192,15.507690322664986,2.528387116576935,-0.0,279.4884108545612,8.386044771213818,812.5127802998339,749.1233280986036,8.118338434968758,1.343404538194109,11.51952911210572,0.20031140616784968,4768834905.48,85284039.2,171.44786385033868,0.061005066057949975,0.08052915645703695,0.09750563854229455,0.1903846091419492,0.3056897433883421,1.0,1.0,38.51129493392931,0.9999999999999879,0.38885444205896574,0.5
2016-12-22,85.3141874132197,89.81425668942467,96.23524668624664,22.508507888226063,16.907853835777203,5.60065405244886,-10.185743310575335,333.06769282641113,10.82610088690625,833.41572187232,736.8799873561956,12.295229993789173,1.3224117608990178,13.670491004488794,0.21396595313767408,4968861913.48,88905139.6,161.23076360502017,0.08911581174060501,0.10279212815476413,0.10554304491884103,0.1906439369348485,0.3223425456130533,1.0,1.0,41.258029784495974,0.9093890727124713,0.393863301466991,0.5
2016-12-23,90.04139631152353,98.03826099983674,95.95083922975381,30.33847143023695,19.593977354669153,10.744494075567797,-1.9617390001632595,338.3924211817751,18.118875907739906,868.89927659039,716.4793305873445,19.228207736999927,1.348279431863936,17.02095781611013,0.29304479384161014,5244425913.48,99205974.8,237.51237053803266,0.15382423570627068,0.16652135431457893,0.17863845039724602,0.2727882068166618,0.39220446258562447,1.0,1.0,44.277198868363946,0.9819323905132228,0.4833088835708027,0.52
2016-12-24,78.99943113107754,83.53528061340506,90.46259943422217,34.27964078579487,22.531110040894298,11.74853074490057,-16.46471938659493,234.74333486282606,15.015208393455529,887.4458296029792,710.4277787954583,22.156702492251267,1.0642657165724054,18.458316681644675,0.31717859360856915,5106698905.48,103064430.2,81.2698350860106,0.1256225537009108,0.13989418053092084,0.14967854376994083,0.24861711929068964,0.36572188597366306,1.0,1.0,47.08071301766993,0.8483599907217386,0.37804679732459107,0.52
2016-12-25,77.82832472555972,81.3421615864722,87.63856773323802,36.76627880069236,25.378143792853912,11.38813500783845,-18.657838413527802,154.46663769573595,15.177585154414814,901.7921795276318,709.8297259899464,23.822269091835903,0.9707797226706466,19.799005940712465,0.3032849129178611,4963033913.48,104929529.8,76.10299453435307,0.11243851533936322,0.14130497002948594,0.16653815623381085,0.20538364156669253,0.390078872906229,1.0,1.0,47.874856058043186,0.8261145625362858,0.4372350974297084,0.5
2016-12-26,79.26187586199647,88.1931120895929,84.35685142982341,39.2070662467936,28.143928283641852,11.06313796315175,-11.806887910407106,152.54744308046637,15.63280817697408,916.582926483082,709.3775776673085,25.487131856753685,0.956695417455186,19.599151059065594,0.30363996149858485,5086804913.48,105307179.8,48.03691503943392,0.08424447168572335,0.14524953774367333,0.17195381614197824,0.20304495302329695,0.40024031291161144,1.0,1.0,48.84392620154159,0.894132332462154,0.45078461591510055,0.5
2016-12-28,85.3570538636673,100.0,89.84509122535506,46.12187327547065,31.73951728200761,14.382355993463037,-0.0,189.07252622691294,23.404812647922622,946.6961691189487,700.0432351779262,29.95652296865251,1.118485723732975,23.07857135172162,0.378536900761048,5323434913.48,112317375.0,199.57032426971583,0.12118411337044765,0.21029992511105267,0.23942004335778666,0.3485758812525175,0.47116769570956496,1.0,1.0,50.51276010575588,0.9999999999999952,0.5025723674459892,0.5
2016-12-29,84.40899760276973,97.07335785296216,95.08882331418503,50.82048331914916,35.555710489435924,15.264772829713237,-2.926642147037844,160.41668900393776,23.14484879761063,970.4483274159938,696.5597780527562,32.85989413785391,1.0111311037589479,23.208243536141058,0.3808973813613775,5124114913.48,118277779.8,229.32172809643717,0.054366873313708375,0.20819110901997906,0.23345284585060178,0.3252036559023237,0.4663150778494334,1.0,1.0,52.09492170866291,0.9724281431745597,0.48742897676463304,0.52
2016-12-30,79.59415444821623,90.94015974859238,96.00450586718488,52.94465112270336,39.03349861608942,13.911152506613945,-9.059840251407621,123.64725672354245,21.25911603681786,987.5798794459008,698.2726229955053,34.32177560390704,0.9089483489115364,24.312226245334106,0.38947523183259336,4936640913.48,124216215.0,150.34452183574052,0.0671369711112364,0.1927595248121472,0.21820948499929926,0.3122706600588181,0.45943785119035496,1.0,1.0,52.44428471075958,0.9151389217696831,0.44701402724335404,0.5
2016-12-31,79.84712355230945,91.95303881617505,93.32218547257655,54.20535675861595,42.06787024459473,12.13748651402122,-8.04696118382494,109.75875515350833,20.33610810672396,1002.5611857169672,702.200612378736,35.23783483108874,0.8707613175440859,23.754707085511136,0.3894168237334269,5035776017.48,126480815.2,-0.496030806039216,0.0726800271301089,0.18511854246947212,0.2184132958388041,0.30341834258512,0.4623402957766958,1.0,1.0,52.76869321270651,0.9268453734101892,0.44748595738293484,0.48
2017-01-01,82.98338747878304,97.78892532734298,93.56070796403684,57.334044786654545,45.121105153006695,12.21293963364785,-2.2110746726570163,121.71055895575797,19.662919950895684,1021.6880912304106,705.933106279355,36.553728954726,0.9260088355311293,25.228016756579535,0.39291799665662913,5183551025.48,131003895.6,-5.014264410963132,0.09526413205365536,0.1795086037393787,0.26003776019641567,0.3505356945276592,0.499225289244424,1.0,1.0,53.60439186015572,0.9795957600164227,0.5268321044767987,0.5
