,regime_state,regime_label,P_Bull,P_Neutral,P_Bear
2014-06-25,1,Neutral,0.4643596508141976,0.5356324403059636,7.908879223821544e-06
2014-06-26,0,Bull,0.5271980359156647,0.472793653630375,8.310454322397127e-06
2014-06-27,1,Neutral,0.4626114245658604,0.5373789075450832,9.667889309633073e-06
2014-06-30,0,Bull,0.5290038701165023,0.4709876104432688,8.519439756519374e-06
2014-07-01,1,Neutral,0.46074851697471836,0.5392426592909211,8.82373503171232e-06
2014-07-02,0,Bull,0.5308098254626265,0.4691810252975154,9.149239861019481e-06
2014-07-03,1,Neutral,0.4588966509626187,0.5410910219320819,1.2327105985594727e-05
2014-07-04,0,Bull,0.5326151738851984,0.4673735008111983,1.1325302961766598e-05
2014-07-07,1,Neutral,0.45705669931717224,0.5429351065258485,8.194156535070914e-06
2014-07-08,0,Bull,0.5346140893469049,0.4653769499251311,8.960728838673408e-06
2014-07-09,1,Neutral,0.4551107284314723,0.5448805644323612,8.707136180534771e-06
2014-07-10,0,Bull,0.5365943754994724,0.46339405166907516,1.1572831194961247e-05
2014-07-11,1,Neutral,0.45309475036223024,0.546893004841702,1.2244796201647456e-05
2014-07-14,0,Bull,0.5387133749355643,0.46127897900815007,7.64605644999658e-06
2014-07-15,1,Neutral,0.4508329512103531,0.5491601781430614,6.870647449215353e-06
2014-07-16,0,Bull,0.5410139941184023,0.45897763698604327,8.36889628281116e-06
2014-07-17,1,Neutral,0.4484486022110438,0.5515446849024567,6.712886051554005e-06
2014-07-18,0,Bull,0.5433754191751344,0.45661832241062783,6.258414371660532e-06
2014-07-21,1,Neutral,0.44613504845364665,0.5538583318952158,6.6196502643712185e-06
2014-07-22,0,Bull,0.5457693804787007,0.4542245205339835,6.098987735417997e-06
2014-07-23,1,Neutral,0.443660387888746,0.5563318198785335,7.79223244145085e-06
2014-07-24,0,Bull,0.5483296952700272,0.45166236630943585,7.938420827871586e-06
2014-07-25,1,Neutral,0.44099476467090726,0.5589987548538036,6.4804751919990046e-06
2014-07-28,0,Bull,0.551098045252439,0.4488960385362485,5.916212106555043e-06
2014-07-29,1,Neutral,0.438138470696931,0.5618531270433739,8.402260416304876e-06
2014-07-30,0,Bull,0.554010608003211,0.44597381000143876,1.5581995038285903e-05
2014-07-31,1,Neutral,0.4350127963512022,0.5648575398388497,0.0001296638091907148
2014-08-01,0,Bull,0.5563285069484719,0.44355245255798154,0.00011904049417612804
2014-08-04,1,Neutral,0.43263476284653707,0.567311437468134,5.379968609034703e-05
2014-08-05,0,Bull,0.5593703126245393,0.4405503660123213,7.932136362210573e-05
2014-08-06,1,Neutral,0.42896858083198236,0.5709599894319325,7.142973565282194e-05
2014-08-07,0,Bull,0.5633238627358756,0.4366578864638251,1.825080079621836e-05
2014-08-08,1,Neutral,0.4251473503732776,0.5748436988569162,8.950769602816145e-06
2014-08-11,0,Bull,0.5676634123279881,0.43233086506855345,5.722603484373845e-06
2014-08-12,1,Neutral,0.42071000602952696,0.5792836402558147,6.353714059433303e-06
2014-08-13,0,Bull,0.5723047130280228,0.4276883004303511,6.9865425023985326e-06
2014-08-14,1,Neutral,0.4159818409270812,0.5840031511385237,1.5007934119075455e-05
2014-08-15,0,Bull,0.5772083088340337,0.422785058299039,6.632867262147393e-06
2014-08-18,1,Neutral,0.4108864418343029,0.5891034134848776,1.0144681727766232e-05
2014-08-19,0,Bull,0.5824161596422979,0.41756880816082953,1.5032197036666889e-05
2014-08-20,1,Neutral,0.4055988037455741,0.5943884407365332,1.2755517162574694e-05
2014-08-21,0,Bull,0.5877584228632092,0.41223161633173955,9.960804522670437e-06
2014-08-22,1,Neutral,0.40010611000723656,0.5998834948884796,1.0395104803292084e-05
2014-08-25,0,Bull,0.5933676479856197,0.4066249766242777,7.3753896675739364e-06
2014-08-26,1,Neutral,0.39437012248548825,0.6056221578790814,7.719636216050573e-06
2014-08-27,0,Bull,0.5992630596424688,0.40073060929899945,6.331059183288736e-06
2014-08-28,1,Neutral,0.38833073496200976,0.6116620764600479,7.188578449779345e-06
2014-08-29,0,Bull,0.6054885632538801,0.3945055108381329,5.925907110946546e-06
2014-09-01,1,Neutral,0.38191715436674484,0.6180757711936221,7.074439469863378e-06
2014-09-02,0,Bull,0.6120884325936258,0.3879055327639412,6.034641925027295e-06
2014-09-03,1,Neutral,0.37514185000108824,0.6248510501652971,7.099833202185078e-06
2014-09-04,0,Bull,0.6190509197374158,0.38094337084578017,5.709416153758963e-06
2014-09-05,1,Neutral,0.367977722280375,0.6320150818753851,7.1958441513170245e-06
2014-09-08,0,Bull,0.6264167247137675,0.3735773430779377,5.932207533833204e-06
2014-09-09,1,Neutral,0.36040383094741035,0.6395879054264193,8.263626173859527e-06
2014-09-10,0,Bull,0.6341597741286022,0.36583420021167307,6.025659264291704e-06
2014-09-11,1,Neutral,0.35249610790564156,0.6474969650681855,6.927026784353134e-06
2014-09-12,0,Bull,0.6422860265009646,0.35770462223968136,9.351258671044356e-06
2014-09-15,1,Neutral,0.3441272957022107,0.6558635916231884,9.112674195041912e-06
2014-09-16,0,Bull,0.6508121689827012,0.34918255164671785,5.279370773475791e-06
2014-09-17,1,Neutral,0.3355032359076561,0.6644902467812611,6.517311723277592e-06
2014-09-18,0,Bull,0.65968190375518,0.3403123287710023,5.767474558268437e-06
2014-09-19,1,Neutral,0.3263670663041547,0.6736251551419653,7.778553802638951e-06
2014-09-22,0,Bull,0.6690859194617915,0.33090899070546853,5.08983222849316e-06
2014-09-23,1,Neutral,0.3166963943786653,0.6832946350578014,8.970562636877198e-06
2014-09-24,0,Bull,0.6788728781956295,0.32112043365665816,6.688147970805965e-06
2014-09-25,1,Neutral,0.3068234419364402,0.6931422856782515,3.427238530653577e-05
2014-09-26,0,Bull,0.6887137037633401,0.3112738317378912,1.2464498663648866e-05
2014-09-29,1,Neutral,0.29694854782210145,0.7030397822930081,1.1669885438606019e-05
2014-09-30,0,Bull,0.6988223819128168,0.30116496456055875,1.2653526205056642e-05
2014-10-01,1,Neutral,0.28649078428497093,0.7134454554512908,6.376026444953482e-05
2014-10-02,0,Bull,0.7092892100022659,0.29069688195677007,1.3908040854823827e-05
2014-10-03,1,Neutral,0.2761583422427432,0.7238266529198011,1.5004837210040424e-05
2014-10-06,0,Bull,0.7200504397783165,0.2798293983578884,0.0001201618643421667
2014-10-07,1,Neutral,0.26303717888772643,0.7350395148162302,0.0019233062955560738
2014-10-08,0,Bull,0.7216850084374915,0.2666037192197474,0.011711272342295544
2014-10-09,1,Neutral,0.10396956466186356,0.7345322219486538,0.1614982133886311
2014-10-10,2,Bear,0.0012319668336159394,0.09912533474515098,0.8996426984207414
2014-10-13,2,Bear,3.148577445045377e-06,7.14943110939363e-05,0.9999253571105786
2014-10-14,2,Bear,1.1919948672245749e-07,6.8098252447771e-06,0.9999930709749557
2014-10-15,2,Bear,1.800296627686629e-10,6.677492502362485e-09,0.99999999314241
2014-10-16,2,Bear,9.313670774856832e-07,7.818988100506713e-07,0.9999982867335472
2014-10-17,2,Bear,0.0005968907883314794,0.0003022631248061262,0.9991008460874186
2014-10-20,2,Bear,0.0020733475504832897,0.0016716697025586395,0.9962549827475582
2014-10-21,2,Bear,0.002342872003938574,0.0025384542016324866,0.9951186737945312
2014-10-22,2,Bear,0.0028774938189894098,0.002863331748040311,0.9942591744330689
2014-10-23,2,Bear,0.007043364554882254,0.004612812995500617,0.98834382245037
2014-10-24,2,Bear,0.08137041111477376,0.049277865467965934,0.8693517234166509
2014-10-27,0,Bull,0.4281089550211411,0.23449102705737335,0.3374000179220454
2014-10-28,1,Neutral,0.41484030804004113,0.5390524559136821,0.04610723604582303
2014-10-29,0,Bull,0.555533195708205,0.43310183766295335,0.011364966628036694
2014-10-30,1,Neutral,0.43024359640435084,0.5682754491278105,0.001480954467671192
2014-10-31,0,Bull,0.5603872271830611,0.43932722439091576,0.00028554842558073157
2014-11-03,1,Neutral,0.4300823356455646,0.5698194773612493,9.818699304302532e-05
2014-11-04,0,Bull,0.5613856506063287,0.4385992921443961,1.5057248450351186e-05
2014-11-05,1,Neutral,0.4287140701257544,0.5712720304337696,1.3899440177098744e-05
2014-11-06,0,Bull,0.5629993730904546,0.43699061715099,1.0009757659463353e-05
2014-11-07,1,Neutral,0.4268991972718986,0.5730949617917994,5.840936211268331e-06
2014-11-10,0,Bull,0.564761746137734,0.43523205742906246,6.1964325684420335e-06
2014-11-11,1,Neutral,0.42503551050472066,0.5749575452996124,6.944195560598328e-06
2014-11-12,0,Bull,0.5667740700586938,0.43322023288202033,5.697059969047803e-06
2014-11-13,1,Neutral,0.4228648409350975,0.5771295891207372,5.569944939713323e-06
2014-11-14,0,Bull,0.5690349699074057,0.43095956882634295,5.461265692814662e-06
2014-11-17,1,Neutral,0.4204951355673758,0.5794991995507581,5.664881117278403e-06
2014-11-18,0,Bull,0.5714886883788795,0.4285057424327569,5.56918903989669e-06
2014-11-19,1,Neutral,0.4179740857612349,0.5820202219695741,5.69226906212191e-06
2014-11-20,0,Bull,0.5741211262016743,0.42587331130754663,5.562490112929286e-06
2014-11-21,1,Neutral,0.41523534106850835,0.5847581536048487,6.505326041649826e-06
2014-11-24,0,Bull,0.5770066648813811,0.42298644599065754,6.889128579804423e-06
2014-11-25,1,Neutral,0.4122220010892074,0.5877716284731226,6.370437641549672e-06
2014-11-26,0,Bull,0.5801098500414936,0.41988341121486655,6.738742851555008e-06
2014-11-27,1,Neutral,0.4089829000113991,0.591010375533691,6.724455800169428e-06
2014-11-28,0,Bull,0.5834823195314767,0.41651213171813783,5.5487507676847244e-06
2014-12-01,1,Neutral,0.4054654879254006,0.5945267541320985,7.757943216611678e-06
2014-12-02,0,Bull,0.5870492731332404,0.4129447248269689,6.002040329198401e-06
2014-12-03,1,Neutral,0.40187515847885374,0.5981183504835486,6.491036715958749e-06
2014-12-04,0,Bull,0.5907930035382252,0.40919978341939384,7.21304152350269e-06
2014-12-05,1,Neutral,0.39797489978907297,0.6020022574430954,2.284276692525414e-05
2014-12-08,0,Bull,0.5944807332972906,0.40515688802698036,0.0003623786754685326
2014-12-09,1,Neutral,0.38572488032242447,0.605803670930543,0.008471448746321997
2014-12-10,0,Bull,0.4296006917554533,0.39150498424060554,0.17889432400446467
2014-12-11,1,Neutral,0.05001416648274885,0.43584505208000707,0.5141407814366525
2014-12-12,2,Bear,0.010970717412081315,0.04641667518365844,0.9426126074049951
2014-12-15,2,Bear,0.004705809865384057,0.010801228226425577,0.9844929619074944
2014-12-16,2,Bear,0.003796286407936907,0.0047840638699169205,0.9914196497223677
2014-12-17,2,Bear,0.03344731326832933,0.018291941811474036,0.9482607449207421
2014-12-18,2,Bear,0.027336227003795534,0.038833087863852186,0.9338306851320154
2014-12-19,2,Bear,0.03452033677117099,0.028591925068609164,0.936887738159949
2014-12-22,2,Bear,0.02726274265724113,0.035666593898176384,0.937070663445441
2014-12-23,2,Bear,0.04266653184410001,0.03185437351506104,0.9254790946400647
2014-12-24,0,Bull,0.45052351183827444,0.23344549460049033,0.3160309935621409
2014-12-25,1,Neutral,0.4287681186880497,0.5562138390806665,0.01501804223161081
2014-12-26,0,Bull,0.5557341701264085,0.44357330971539227,0.0006925201590909503
2014-12-29,1,Neutral,0.4358575732085708,0.5640975649898449,4.486180086674319e-05
2014-12-30,0,Bull,0.5537294863083186,0.4462318730053418,3.864068556673229e-05
2014-12-31,1,Neutral,0.4374810892411113,0.5621487264122276,0.000370184346003045
2015-01-01,0,Bull,0.549935110370888,0.44857240958723565,0.0014924800420389034
2015-01-02,1,Neutral,0.437284132970624,0.5584220468888844,0.004293820140146625
2015-01-05,0,Bull,0.5282478936714178,0.447917472484269,0.023834633843740665
2015-01-06,1,Neutral,0.43466393795384556,0.537767603702556,0.02756845834411362
2015-01-07,0,Bull,0.5337822414687796,0.4498722562106668,0.016345502320254893
2015-01-08,1,Neutral,0.4447802253839024,0.5436153698592122,0.011604404757420512
2015-01-09,0,Bull,0.5300216230611534,0.45523500987128124,0.014743367067412852
2015-01-12,1,Neutral,0.4194652559589726,0.5383370798202942,0.042197664220909675
2015-01-13,0,Bull,0.4652416574964159,0.42840711283077054,0.10635122967367702
2015-01-14,1,Neutral,0.39181553406262226,0.4722646181336648,0.13591984780341715
2015-01-15,0,Bull,0.44561587206936965,0.40189273604327125,0.1524913918880406
2015-01-16,1,Neutral,0.40950247043324284,0.4633234897161066,0.12717403984978193
2015-01-19,0,Bull,0.4774584249487823,0.42931673747987287,0.09322483757077572
2015-01-20,1,Neutral,0.44806740319565924,0.501014685465733,0.05091791133944192
2015-01-21,0,Bull,0.507771212135462,0.46436904965197234,0.027859738212088286
2015-01-22,1,Neutral,0.4613492042349648,0.5197779329662269,0.018872862798783578
2015-01-23,0,Bull,0.5228746111880855,0.4743657510364652,0.0027596377747505178
2015-01-26,1,Neutral,0.46591296756770384,0.5336656183599767,0.00042141407313596945
2015-01-27,0,Bull,0.5255478872549533,0.47426502588567276,0.0001870868588712146
2015-01-28,1,Neutral,0.4632492183059768,0.5361250383230554,0.0006257433716221351
2015-01-29,0,Bull,0.5264127643678395,0.47271781320354295,0.0008694224281397812
2015-01-30,1,Neutral,0.46161341008493234,0.5368481791137362,0.0015384108012598968
2015-02-02,0,Bull,0.5270521851684273,0.47224331013988474,0.0007045046909386456
2015-02-03,1,Neutral,0.4629889323574011,0.536806699789179,0.0002043678527350466
2015-02-04,0,Bull,0.5278225568686709,0.47191771419685624,0.00025972893463833784
2015-02-05,1,Neutral,0.4627743687675661,0.5370191249562439,0.00020650627698512244
2015-02-06,0,Bull,0.5279184816427148,0.47169553122004587,0.00038598713651838786
2015-02-09,1,Neutral,0.4631433038101251,0.5366821361084342,0.00017456008117116268
2015-02-10,0,Bull,0.5270771332923555,0.4728815111557544,4.13555518634074e-05
2015-02-11,1,Neutral,0.46400628114299014,0.5359690226585275,2.469619793315241e-05
2015-02-12,0,Bull,0.5265014088901714,0.4734867835524926,1.1807558148073003e-05
2015-02-13,1,Neutral,0.4644916991926466,0.5354926123894762,1.5688418674252134e-05
2015-02-16,0,Bull,0.5262225101873175,0.4737527379452715,2.4751868143516138e-05
2015-02-17,1,Neutral,0.46484325878500415,0.5351412630653652,1.5478149204766028e-05
2015-02-18,0,Bull,0.5257364480049384,0.4742507590133689,1.279298165449715e-05
2015-02-19,1,Neutral,0.4652686302966679,0.5347243584797546,7.0112242183465875e-06
2015-02-20,0,Bull,0.5250879689233434,0.4749058212259042,6.209850429114226e-06
2015-02-23,1,Neutral,0.4659276894205928,0.5340663594030136,5.95117632492881e-06
2015-02-24,0,Bull,0.5244691267586288,0.4755249605765704,5.912665207842767e-06
2015-02-25,1,Neutral,0.4665173890251435,0.5334770508598178,5.5601151758714495e-06
2015-02-26,0,Bull,0.5239207852262453,0.4760733192431467,5.895530905704912e-06
2015-02-27,1,Neutral,0.46701532157273934,0.5329785964895403,6.0819378255172394e-06
2015-03-02,0,Bull,0.5234235137288551,0.4765706636460005,5.822625931721711e-06
2015-03-03,1,Neutral,0.4674945933291446,0.5324992014174167,6.205253859871004e-06
2015-03-04,0,Bull,0.5229201028388445,0.477072215735402,7.6814260481441e-06
2015-03-05,1,Neutral,0.4679019948186112,0.5320910395762805,6.965605648891065e-06
2015-03-06,0,Bull,0.5225788245077502,0.4774037677655136,1.7407727559912654e-05
2015-03-09,1,Neutral,0.4679470051003435,0.5320171595548239,3.583534411612525e-05
2015-03-10,0,Bull,0.522445221842041,0.47739045712129474,0.00016432103688542206
2015-03-11,1,Neutral,0.4674135078165184,0.5324529999238579,0.0001334922593022532
2015-03-12,0,Bull,0.5230905805938799,0.4768798873846093,2.9532022311663867e-05
2015-03-13,1,Neutral,0.4673367087204846,0.5326517960615628,1.1495218073688265e-05
2015-03-16,0,Bull,0.5232699408186613,0.47672191899113003,8.140190122501992e-06
2015-03-17,1,Neutral,0.4673421201901456,0.5326434335320663,1.4446278644290833e-05
2015-03-18,0,Bull,0.5236468434713867,0.4763210800566469,3.207647122441342e-05
2015-03-19,1,Neutral,0.46716232485285886,0.5328291385815982,8.536565178089504e-06
2015-03-20,0,Bull,0.5234987572123739,0.47648151683959106,1.9725947661939733e-05
2015-03-23,1,Neutral,0.46744278581837806,0.5325504291361197,6.785045267304171e-06
2015-03-24,0,Bull,0.5230744301653448,0.47691894337243773,6.626462932686665e-06
2015-03-25,1,Neutral,0.4677891379385974,0.5321916118493886,1.925021132713869e-05
2015-03-26,0,Bull,0.5223416870243142,0.47763854107205583,1.97719030913899e-05
2015-03-27,1,Neutral,0.4684123264589004,0.531557016558943,3.065698167083288e-05
2015-03-30,0,Bull,0.5218909927285055,0.4780990844729832,9.922797720796806e-06
2015-03-31,1,Neutral,0.46898622946101165,0.5310037063687864,1.0064169873655856e-05
2015-04-01,0,Bull,0.5212369967320196,0.47875602681799717,6.9764493386920605e-06
2015-04-02,1,Neutral,0.4697630291319456,0.5302309327617798,6.038106279716644e-06
2015-04-03,0,Bull,0.5206230901274783,0.4793706914522835,6.218420901558368e-06
2015-04-06,1,Neutral,0.4702985262927866,0.529695203978128,6.269729711656638e-06
2015-04-07,0,Bull,0.5200446239740847,0.47994895948870014,6.416536427542831e-06
2015-04-08,1,Neutral,0.47093371645350024,0.5290598926616438,6.390884922274386e-06
2015-04-09,0,Bull,0.5195574542898924,0.48043585862450844,6.687086101926193e-06
2015-04-10,1,Neutral,0.47135595318808376,0.5286359363822343,8.110430228418199e-06
2015-04-13,0,Bull,0.5191861175306592,0.4808079804996538,5.901970473584352e-06
2015-04-14,1,Neutral,0.47163393256826247,0.5283601197741954,5.947656914619952e-06
2015-04-15,0,Bull,0.5189882053581193,0.4810052140434794,6.580598908292863e-06
2015-04-16,1,Neutral,0.47178615779239974,0.5282079287719589,5.913435145766111e-06
2015-04-17,0,Bull,0.5188349446317128,0.4811561489051352,8.906463425976975e-06
2015-04-20,1,Neutral,0.4718106008470918,0.5281837912248857,5.607927985668931e-06
2015-04-21,0,Bull,0.5189327994203705,0.4810613857496211,5.814829441274253e-06
2015-04-22,1,Neutral,0.4716636454962934,0.5283303257473614,6.028755811457556e-06
2015-04-23,0,Bull,0.5191338097451866,0.48086003116482595,6.159089339899845e-06
2015-04-24,1,Neutral,0.47142375992657737,0.5285676463463218,8.593727911849161e-06
2015-04-27,0,Bull,0.5194498773676584,0.4805443758018714,5.746831310629959e-06
2015-04-28,1,Neutral,0.4710300580507258,0.5289638602072898,6.081742587877505e-06
2015-04-29,0,Bull,0.5198872676741633,0.48010663767934725,6.094646375783709e-06
2015-04-30,1,Neutral,0.4705185337269494,0.5294705721040773,1.0894168218746717e-05
2015-05-01,0,Bull,0.5202780631519771,0.47971428691815093,7.649930392996216e-06
2015-05-04,1,Neutral,0.4702952700761917,0.5296987576556702,5.972267592061236e-06
2015-05-05,0,Bull,0.5205211061107722,0.47946844098498387,1.0452904748891485e-05
2015-05-06,1,Neutral,0.46986180614050826,0.5301269878404582,1.1206019847822239e-05
2015-05-07,0,Bull,0.5208649547967786,0.4791282370649883,6.808138218433045e-06
2015-05-08,1,Neutral,0.4696686592231095,0.5303256090867459,5.731689408530298e-06
2015-05-11,0,Bull,0.5211948344652694,0.4787986552219369,6.510312555886481e-06
2015-05-12,1,Neutral,0.4692282387636987,0.5307661463939858,5.614842702586803e-06
2015-05-13,0,Bull,0.5217412765929903,0.47825265673444883,6.0666719735951564e-06
2015-05-14,1,Neutral,0.46868762467541847,0.5313046383740034,7.736950120920464e-06
2015-05-15,0,Bull,0.5223474585434801,0.4776463260609432,6.215396265870928e-06
2015-05-18,1,Neutral,0.46797340650518277,0.5320201517451323,6.441749596201126e-06
2015-05-19,0,Bull,0.5231315883971981,0.476861417402412,6.994201174104455e-06
2015-05-20,1,Neutral,0.46717163117272487,0.5328215333646927,6.835462800469186e-06
2015-05-21,0,Bull,0.523974026426779,0.4760196043469454,6.369225748208895e-06
2015-05-22,1,Neutral,0.4662300989305277,0.5337631867058089,6.7143632712314965e-06
2015-05-25,0,Bull,0.5249711962115108,0.4750213842021542,7.419586241876785e-06
2015-05-26,1,Neutral,0.46520218057394813,0.5347882021802577,9.617245589119546e-06
2015-05-27,0,Bull,0.5259115992303527,0.474082225553841,6.175216292268782e-06
2015-05-28,1,Neutral,0.46430585964251486,0.5356871853661005,6.954991252836671e-06
2015-05-29,0,Bull,0.5268497829184811,0.4731419464785626,8.270603701763397e-06
2015-06-01,1,Neutral,0.4632639685340099,0.5367286482162286,7.383250049914907e-06
2015-06-02,0,Bull,0.5279344898955599,0.4720597266803075,5.78342449456172e-06
2015-06-03,1,Neutral,0.46218443729955627,0.5378087871183085,6.775582322777865e-06
2015-06-04,0,Bull,0.5290437459986177,0.47094624162061716,1.001238138043887e-05
2015-06-05,1,Neutral,0.46086607083330083,0.5391259170265378,8.012140136915866e-06
2015-06-08,0,Bull,0.530497707721255,0.46948804371416286,1.4248564771015787e-05
2015-06-09,1,Neutral,0.459133983347069,0.5408532229499979,1.2793703300615929e-05
2015-06-10,0,Bull,0.532435511190557,0.46755759532690444,6.893483110561149e-06
2015-06-11,1,Neutral,0.45730774984563616,0.5426863639794889,5.886174568346598e-06
2015-06-12,0,Bull,0.5343514218626486,0.46564298259198056,5.595544624799789e-06
2015-06-15,1,Neutral,0.4552830506636499,0.5447098433791925,7.10595742047366e-06
2015-06-16,0,Bull,0.5363933410244477,0.46360001721711347,6.6417589222937006e-06
2015-06-17,1,Neutral,0.45330487828650096,0.5466887787398859,6.342973944201089e-06
2015-06-18,0,Bull,0.5383024097838459,0.4616920494682399,5.540748243110339e-06
2015-06-19,1,Neutral,0.4514477889404252,0.5485461005166214,6.11054206851204e-06
2015-06-22,0,Bull,0.5402456620593514,0.45974536141687017,8.976524411656786e-06
2015-06-23,1,Neutral,0.44950135503889693,0.5504911892020334,7.455758919681617e-06
2015-06-24,0,Bull,0.5421755326906099,0.4578188088655471,5.658443689575842e-06
2015-06-25,1,Neutral,0.447492658218357,0.5524980496108387,9.292171577255736e-06
2015-06-26,0,Bull,0.5441486160833755,0.45582740150598744,2.398240983449907e-05
2015-06-29,1,Neutral,0.4450897661366954,0.5545261356852362,0.00038409817735577864
2015-06-30,0,Bull,0.5448936909569793,0.45479246459529915,0.00031384444797273624
2015-07-01,1,Neutral,0.444755098231381,0.5551962626019563,4.8639167061413205e-05
2015-07-02,0,Bull,0.5464317251393522,0.45354837914522717,1.989571486366103e-05
2015-07-03,1,Neutral,0.4431741465826664,0.5568090411588117,1.6812257819136335e-05
2015-07-06,0,Bull,0.5481165924004249,0.45186784256931845,1.5565030421593187e-05
2015-07-07,1,Neutral,0.4418870494598483,0.5580942053068202,1.8745232582016717e-05
2015-07-08,0,Bull,0.5495190883962807,0.45036388676803,0.00011702483538738918
2015-07-09,1,Neutral,0.43890434370175396,0.560963996594316,0.00013165970415908134
2015-07-10,0,Bull,0.5526986537561605,0.4472813780917397,1.9968151637574932e-05
2015-07-13,1,Neutral,0.43677814029086687,0.5632128150622182,9.044646042463099e-06
2015-07-14,0,Bull,0.5553236282078803,0.44466792333533517,8.448456305730342e-06
2015-07-15,1,Neutral,0.43397346725969344,0.565987595088076,3.8937652279006134e-05
2015-07-16,0,Bull,0.5584175875766986,0.4415175127656497,6.489965792486334e-05
2015-07-17,1,Neutral,0.43065720944859653,0.5693217385959874,2.1051954897719902e-05
2015-07-20,0,Bull,0.5617151769449894,0.43827720899274936,7.614061370384636e-06
2015-07-21,1,Neutral,0.42724761283947665,0.5727458409415334,6.5462194975290305e-06
2015-07-22,0,Bull,0.5652223814830808,0.43477106967027984,6.548846116696334e-06
2015-07-23,1,Neutral,0.4236291885353698,0.5763562890173611,1.4522446986382072e-05
2015-07-24,0,Bull,0.5689669657786502,0.43098651234167956,4.652187948754794e-05
2015-07-27,1,Neutral,0.41961498781374157,0.5802969803554571,8.803183160026766e-05
2015-07-28,0,Bull,0.572709521885409,0.4272740637369212,1.6414377089197025e-05
2015-07-29,1,Neutral,0.4162922603663904,0.5836999333629409,7.806270277206794e-06
2015-07-30,0,Bull,0.5762225494315245,0.42377115970700524,6.290861127105558e-06
2015-07-31,1,Neutral,0.4126417189679394,0.5873511650981418,7.115934423186829e-06
2015-08-03,0,Bull,0.5799950263725173,0.41999786436969966,7.10925740207535e-06
2015-08-04,1,Neutral,0.40878866835409033,0.5912050321335106,6.299511598124168e-06
2015-08-05,0,Bull,0.5839345932891903,0.4160579504491939,7.456261265703724e-06
2015-08-06,1,Neutral,0.4047458402479149,0.5952430279149568,1.1131836420584087e-05
2015-08-07,0,Bull,0.5880274132656957,0.41196135952830704,1.1227205999114576e-05
2015-08-10,1,Neutral,0.4005714927166323,0.5994216708679828,6.8364146334718705e-06
2015-08-11,0,Bull,0.5923712630572792,0.4076224006712329,6.33627170554337e-06
2015-08-12,1,Neutral,0.39600813226250076,0.6039842274394025,7.640297740097633e-06
2015-08-13,0,Bull,0.5970943534990698,0.4029000642779273,5.582222585848872e-06
2015-08-14,1,Neutral,0.3911545902018441,0.6088380577380688,7.352060183112591e-06
2015-08-17,0,Bull,0.602110961686355,0.3978500619391568,3.897637426312437e-05
2015-08-18,1,Neutral,0.38519576030041536,0.6140361719345385,0.0007680677647723363
2015-08-19,0,Bull,0.5889190574157471,0.3915486778615957,0.019532264722164162
2015-08-20,1,Neutral,0.006415320707789452,0.5979929342235594,0.395591745069287
2015-08-21,2,Bear,3.7006968246112086e-09,4.760978867635449e-07,0.9999995202016422
2015-08-24,2,Bear,1.8829608925527558e-30,4.266504631481961e-28,1.0
2015-08-25,2,Bear,4.030264571964718e-27,6.698694554896547e-25,1.0
2015-08-26,2,Bear,2.9759147320628115e-15,2.2339058043387962e-13,1.0
2015-08-27,2,Bear,2.0550513341299653e-09,1.0636934944249013e-07,0.9999998915755045
2015-08-28,2,Bear,5.954115322919026e-10,2.5203816654228892e-08,0.9999999742012736
2015-08-31,2,Bear,4.7317751137955355e-15,1.5003888227051358e-13,1.0
2015-09-01,2,Bear,2.806938643409068e-16,1.02220175617767e-14,1.0
2015-09-02,2,Bear,1.180407708041198e-09,4.157921166831531e-08,0.999999957241017
2015-09-03,2,Bear,5.047043557294392e-09,2.551301346367421e-07,0.9999997398227035
2015-09-04,2,Bear,6.572530956637889e-11,3.911015351320937e-09,0.9999999960236892
2015-09-07,2,Bear,1.1413249540247835e-10,6.405418595533439e-09,0.999999993480742
2015-09-08,2,Bear,1.740826721617087e-10,5.921906633105328e-09,0.9999999939045665
2015-09-09,2,Bear,2.6009023303971574e-09,6.48429762236909e-08,0.9999999325555131
2015-09-10,2,Bear,2.9313476368466762e-08,9.025055770979062e-07,0.9999990681812754
2015-09-11,2,Bear,1.3803361655231755e-08,4.5996857101677174e-07,0.9999995262279512
2015-09-14,2,Bear,3.90011120677228e-08,1.798761029584933e-07,0.999999781122848
2015-09-15,2,Bear,5.201437619899068e-07,8.056211536243328e-06,0.9999914236454396
2015-09-16,2,Bear,5.263310425678262e-07,2.1541296441205237e-06,0.9999973195389884
2015-09-17,2,Bear,4.188429028346745e-06,1.037218305256525e-05,0.9999854393886887
2015-09-18,2,Bear,3.3394553770962014e-05,2.2917484658323373e-05,0.9999436879619372
2015-09-21,2,Bear,3.445165208331609e-05,0.0001238148732300978,0.9998417334753846
2015-09-22,2,Bear,4.816149864738396e-06,4.643729829374325e-05,0.9999487465522285
2015-09-23,2,Bear,7.235884510185597e-07,1.3437030045855627e-05,0.9999858393823522
2015-09-24,2,Bear,2.246100521985382e-07,2.691980394335393e-06,0.9999970834093588
2015-09-25,2,Bear,8.585687508912659e-08,4.173388197060234e-06,0.9999957407544328
2015-09-28,2,Bear,3.018149620323594e-11,1.962363806877316e-09,0.9999999980082066
2015-09-29,2,Bear,9.677194578189345e-10,2.4472708320587425e-08,0.9999999745596145
