Date,P1_down,P1_range,P1_up,P1_down_smooth10,P1_range_smooth10,P1_up_smooth10,P2_Bull,P2_Neutral,P2_Bear,regime_age_days,RSI_14,MACD_signal_diff,Bollinger_pct_b,Stochastic_K_14,volume_zscore_20,OBV_change_20d,RSI_14_x_PBull,RSI_14_x_PBear,MACD_signal_diff_x_PBull,MACD_signal_diff_x_PBear,Bollinger_pct_b_x_PBull,Bollinger_pct_b_x_PBear,signal_label,forward_return,eps_threshold
2021-06-07,0.3804891263382015,0.4261571823624383,0.1933536912993604,0.2298962847577788,0.5323896355880771,0.2377140796541441,0.0,1.0,0.0,13,46.22294419386188,14.720793536536902,0.5077552744772055,55.53023755801666,-0.6624256003735711,-0.07458254153423585,0.0,0.0,0.0,0.0,0.0,0.0,Sell,-0.08407593868187636,0.0558747304563569
2021-06-08,0.4378421426152633,0.4769739172446976,0.0851839401400392,0.25517274776153054,0.5170847263897466,0.2277425258487229,0.0,1.0,0.0,14,44.81056063539884,7.379600228368233,0.4135948156447636,45.45632003750081,0.2583234285493656,-0.04918301049753869,0.0,0.0,0.0,0.0,0.0,0.0,Hold,-0.003593779290920783,0.046536253569479685
2021-06-09,0.4924718883811865,0.440569559806913,0.0669585518119002,0.28672486117066853,0.5059695572038898,0.20730558162544155,0.0,1.0,0.0,15,46.98632504820623,9.132581268847787,0.5386234795456882,59.71247576564571,-0.12221073516595116,-0.06804382047684934,0.0,0.0,0.0,0.0,0.0,0.0,Hold,-0.026981890327311502,0.0442928490566796
2021-06-10,0.5667525229310365,0.3591634983002938,0.0740839787686692,0.32747870298507004,0.4799499716078385,0.19257132540709151,0.0,1.0,0.0,16,44.16337012244828,1.9494790736941923,0.36038132500306563,40.24428646205885,-0.7977130908303166,-0.05322906265241371,0.0,0.0,0.0,0.0,0.0,0.0,Buy,0.05640993980247626,0.04220802511113363
2021-06-11,0.3938087531152359,0.497013268361549,0.109177978523215,0.34272573076786295,0.4793538329813239,0.17792043625081322,0.0,1.0,0.0,17,41.83275302862875,-9.250022433304366,0.1992092639125121,23.480856163502732,-1.10812043164523,-0.04250123009232697,0.0,0.0,-0.0,-0.0,0.0,0.0,Hold,0.005903203151279266,0.042071064031488574
2021-06-12,0.4249188535165645,0.4666554284341668,0.1084257180492688,0.36617946764130604,0.4674063808688883,0.16641415148980573,0.0,1.0,0.0,18,42.35347953918209,-13.649847488537844,0.16055815253808278,26.145296988579528,-0.9733171022777192,0.01654722296363601,0.0,0.0,-0.0,-0.0,0.0,0.0,Hold,-0.0002033403802712083,0.040850897058818954
2021-06-13,0.4721546347713173,0.4381779560924072,0.0896674091362757,0.39301042431082145,0.45828405395525984,0.14870552173391882,0.0,1.0,0.0,19,46.125211233124666,-6.047112865293741,0.3776105351893879,38.7905317452728,-0.7745981454802782,-0.0031254904200087707,0.0,0.0,-0.0,-0.0,0.0,0.0,Sell,-0.11029316438999873,0.02981982050638977
2021-06-14,0.6167738471738582,0.290325803748565,0.0929003490775769,0.42813322816544563,0.4429897892107674,0.128876982623787,0.0,1.0,0.0,20,46.93676698584775,1.903136544245129,0.434194542456881,43.50670463127943,-0.7714786341822606,-0.018631973699802247,0.0,0.0,0.0,0.0,0.0,0.0,Sell,-0.1416105237781815,0.02971807608414574
2021-06-15,0.6172688061590409,0.2244655231139816,0.158265670726977,0.4596107881588577,0.42085472015416264,0.11953449168697967,0.0,1.0,0.0,21,48.985977561312374,12.42911173259887,0.5742527970698125,55.18472620397458,-0.313530509687346,-0.027159730992145668,0.0,0.0,0.0,0.0,0.0,0.0,Sell,-0.1396327441369532,0.028844131090276136
2021-06-16,0.5675082953839989,0.2545035229882528,0.1779881816277483,0.4969988870385704,0.3874005660453265,0.11560054691610308,0.0,1.0,0.0,22,43.02643650343462,3.802654587583362,0.19543454753347,16.29193199936769,-1.2030414431022713,-0.021415086797066336,0.0,0.0,0.0,0.0,0.0,0.0,Sell,-0.202400404209137,0.030081671349560284
2021-06-17,0.5079610216363358,0.2354210687954138,0.2566179095682497,0.5097460765683839,0.36832695468862414,0.12192696874299201,0.0,1.0,0.0,23,43.15924284049221,-0.5826379044205794,0.2114757615296058,17.96458478247857,-1.5555348902915065,0.02166822121051854,0.0,0.0,-0.0,-0.0,0.0,0.0,Sell,-0.20954952386441766,0.02714320549749839
2021-06-18,0.3632387070908706,0.4357678283590275,0.2009934645501022,0.5022857330159446,0.36420634580005706,0.1335079211839983,0.0,1.0,0.0,24,39.91923606940105,-11.306930582780808,-0.0018872725578612539,12.097381041755073,-1.2294550847264887,0.03016979615515617,0.0,0.0,-0.0,-0.0,-0.0,-0.0,Sell,-0.10843448093511789,0.02717517174456314
2021-06-19,0.3100084565258664,0.4624164884405609,0.2275750550335724,0.4840393898304126,0.3663910386634219,0.14956957150616554,0.0,1.0,0.0,25,38.73088889370545,-19.86208066498807,-0.01590062787667454,4.469367357669381,-1.8194223331886399,-0.002084258786045253,0.0,0.0,-0.0,-0.0,-0.0,-0.0,Sell,-0.08723562533872636,0.026684457788591864
2021-06-20,0.5960001725901366,0.2748680790347244,0.129131748375139,0.48696415479632255,0.3579614967368649,0.1550743484668125,0.0,1.0,0.0,26,41.13663415790581,-18.835615228112317,0.12871418693739686,24.69772638170274,-0.9929033794613924,-0.007925168836517624,0.0,0.0,-0.0,-0.0,0.0,0.0,Sell,-0.19282143054712209,0.021583153221101638
2021-06-21,0.2597694420095023,0.5561528019994281,0.1840777559910694,0.4735602236857492,0.36387545010065286,0.16256432621359795,0.0,1.0,0.0,27,33.635540957504304,-38.986900222597384,-0.16228893155647003,2.753999749864932,1.0280655027520365,-0.01259875353296308,0.0,0.0,-0.0,-0.0,-0.0,-0.0,Sell,-0.031352871417894654,0.027349381526081747
2021-06-22,0.3200902706505337,0.5415624783090355,0.1383472510404308,0.4630773653991461,0.3713661550881397,0.16555647951271418,0.0,1.0,0.0,28,33.38828680018675,-49.286714800979496,-0.05821033043932778,17.963110637426947,1.2310987781871017,-0.056304359365232676,0.0,0.0,-0.0,-0.0,-0.0,-0.0,Buy,0.05543858557171216,0.02691029582413935
2021-06-23,0.2220544710961935,0.5953861262051472,0.1825594026986592,0.43806734903163375,0.3870869720994137,0.17484567886895247,1.0,0.0,0.0,1,37.58996591171549,-44.572785393248296,0.09676638698962974,30.284141489238202,-0.004361172928239669,-0.056262354958444394,37.58996591171549,0.0,-44.572785393248296,-0.0,0.09676638698962974,0.0,Buy,0.04519249174229076,0.027134422870352618
2021-06-24,0.2281801315076386,0.6111852907122687,0.160634577780093,0.39920797746501185,0.4191729207957841,0.18161910173920412,1.0,0.0,0.0,2,37.56151278094794,-38.00113279881569,0.13750266695853142,30.14674454677222,-1.2848352912777898,-0.047918163819129354,37.56151278094794,0.0,-38.00113279881569,-0.0,0.13750266695853142,0.0,Buy,0.08665617233846185,0.026722613444155063
2021-06-25,0.37672697497121,0.4336045116480734,0.1896685133807162,0.37515379434622875,0.44008681964919333,0.18475938600457806,1.0,0.0,0.0,3,33.79057564859416,-41.62463590359749,0.035855894844392555,11.336780791996542,-0.7793870664755044,-0.0434620307872371,33.79057564859416,0.0,-41.62463590359749,-0.0,0.035855894844392555,0.0,Buy,0.2544263867558878,0.02799221363557746
2021-06-26,0.35210627448089,0.4374634908324875,0.2104302346866226,0.35361359225591776,0.4583828164336167,0.18800359131046546,1.0,0.0,0.0,4,34.43864872974278,-39.14761477540546,0.096323460910395,13.056561784991475,-1.0713118202207281,-0.045960738695745185,34.43864872974278,0.0,-39.14761477540546,-0.0,0.096323460910395,0.0,Buy,0.15545599610493818,0.02757376628358737
2021-06-27,0.2245595049488564,0.5206905880407209,0.2547499070104226,0.32527344058716984,0.4869097683581475,0.18781679105468277,1.0,0.0,0.0,5,40.315279580050735,-24.359354598236564,0.25905099587089636,29.120407992660283,-1.0806212597466436,-0.010897664723964069,40.315279580050735,0.0,-24.359354598236564,-0.0,0.25905099587089636,0.0,Buy,0.08648546783208177,0.029503756339076842
2021-06-28,0.1909967617854789,0.6061450884525195,0.2028581497620015,0.3080492460566306,0.5039474943674966,0.18800325957587266,1.0,0.0,0.0,6,43.95769212161949,-5.694563545872626,0.3706578916915743,39.93617842577119,-0.04931753549736258,0.03842192256899537,43.95769212161949,0.0,-5.694563545872626,-0.0,0.3706578916915743,0.0,Buy,0.07042351405102229,0.03023730649945069
2021-06-29,0.3176215915476325,0.3790464708489559,0.3033319376034118,0.3088105595588072,0.4956104926083361,0.19557894783285662,1.0,0.0,0.0,7,46.7735870608223,13.180358535383647,0.46750222809353814,53.500894095510844,-0.08714670183833795,0.029348992981207828,46.7735870608223,0.0,13.180358535383647,0.0,0.46750222809353814,0.0,Buy,0.07449008288451724,0.030294681311496912
2021-06-30,0.2454141415007101,0.3817407232054382,0.372845135293852,0.2737519564498646,0.5062977570254075,0.2199502865247279,1.0,0.0,0.0,8,50.52869827860746,33.25231597485288,0.5961457039306229,75.63580140958793,0.17831553189141067,0.06994927721562016,50.52869827860746,0.0,33.25231597485288,0.0,0.5961457039306229,0.0,Sell,-0.03339788872422368,0.03052355114129915
2021-07-01,0.2691423843945,0.393688906217835,0.3371687093876653,0.27468925068836436,0.49005136744724814,0.2352593818643875,1.0,0.0,0.0,9,45.62534716026076,35.414477838512454,0.43919731533420314,60.6344427068768,0.8564945792879347,0.06808993159974219,45.62534716026076,0.0,35.414477838512454,0.0,0.43919731533420314,0.0,Buy,0.0998644154408843,0.03107977604658158
2021-07-02,0.2694341694384338,0.4066355318690042,0.3239302986925623,0.2696236405671544,0.47655867280324504,0.25381768662960064,1.0,0.0,0.0,10,46.882036063887234,38.75320198923686,0.4894845159375371,76.89409031178411,1.3342442387951157,0.07125255119166041,46.882036063887234,0.0,38.75320198923686,0.0,0.4894845159375371,0.0,Buy,0.07679929688817376,0.031141876557183264
2021-07-03,0.2803711450052371,0.3889663393891509,0.3306625156056125,0.2754553079580587,0.4559166941216454,0.26862799792029596,1.0,0.0,0.0,11,49.50610008436752,45.09570336129869,0.5925509792896612,90.11541541019123,-1.533600054520115,0.06293317946164066,49.50610008436752,0.0,45.09570336129869,0.0,0.5925509792896612,0.0,Sell,-0.047656085150475466,0.030676956526399932
2021-07-04,0.2385417151329115,0.4412384654606606,0.3202198194064277,0.276491466320586,0.4389220115964846,0.28458652208292945,1.0,0.0,0.0,12,52.67066960061318,54.132382246208124,0.7307632569228201,90.75454223696805,-1.1414558656004576,0.055979849491696924,52.67066960061318,0.0,54.132382246208124,0.0,0.7307632569228201,0.0,Sell,-0.07538868924650428,0.031084322699513403
2021-07-05,0.4471136462252581,0.285139986714839,0.2677463670599028,0.28353013344599076,0.4240755591031611,0.29239430745084805,1.0,0.0,0.0,13,48.45826239924243,50.300415669713004,0.622930940655628,72.55680344278815,-0.8014424962824886,0.020970158964749762,48.45826239924243,0.0,50.300415669713004,0.0,0.622930940655628,0.0,Sell,-0.039652346138325544,0.03134518779210408
2021-07-06,0.2012853506960855,0.4371200700295907,0.3615945792743237,0.2684480410675104,0.42404121702287145,0.30751074190961825,1.0,0.0,0.0,14,52.635585412363255,54.39468504681541,0.8151992932636756,91.0328022658195,-0.6108838438949884,0.05289931608819138,52.635585412363255,0.0,54.39468504681541,0.0,0.8151992932636756,0.0,Sell,-0.07958716586323698,0.03037846264320274
2021-07-07,0.2310065242449508,0.4294491499599217,0.3395443257951275,0.2690927429971198,0.41491707321479154,0.3159901837880887,1.0,0.0,0.0,15,52.291097961704104,54.46376001213821,0.8126682735326695,87.04914344681193,-0.327162719467445,0.021502739698380593,52.291097961704104,0.0,54.46376001213821,0.0,0.8126682735326695,0.0,Sell,-0.12026839249542054,0.030383336294753746
2021-07-08,0.5276464873250749,0.2303664647676302,0.2419870479072946,0.30275771555107944,0.3773392108463026,0.319903073602618,1.0,0.0,0.0,16,45.68875890619673,40.03646413924653,0.525248960563337,58.529484230468746,-0.17948598033942914,0.02154061746535473,45.68875890619673,0.0,40.03646413924653,0.0,0.525248960563337,0.0,Sell,-0.0848774268082419,0.031154510270016277
2021-07-09,0.4521510310803178,0.3024141790124484,0.2454347899072335,0.31621065950434796,0.36967598166265186,0.3141133588330002,1.0,0.0,0.0,17,46.6795238080267,31.343029789411162,0.5690256978441028,62.42680525045044,-0.2583865080121443,0.051568310511025305,46.6795238080267,0.0,31.343029789411162,0.0,0.5690256978441028,0.0,Sell,-0.07097480999339009,0.03106343472174235
2021-07-10,0.4957208061242049,0.2489148365665707,0.2553643573092242,0.34124132596669743,0.35639339299876516,0.3023652810345374,1.0,0.0,0.0,18,45.49668833013353,22.673943080680786,0.5254328619010709,50.65717124029612,-1.2378841598573247,0.02265887061714663,45.49668833013353,0.0,22.673943080680786,0.0,0.5254328619010709,0.0,Sell,-0.09483166015460363,0.030914651989131157
2021-07-11,0.3927413861320626,0.3185540512953789,0.2887045625725583,0.3536012261404537,0.3488799075065196,0.29751886635302677,1.0,0.0,0.0,19,46.662344537403776,18.47850200092195,0.5525838780272162,39.9968494975004,-1.6412734212539035,0.057960116975944706,46.662344537403776,0.0,18.47850200092195,0.0,0.5525838780272162,0.0,Sell,-0.12117872900789096,0.024695113674114155
2021-07-12,0.4629608521732288,0.2807478541808446,0.2562912936459267,0.37295389441393323,0.3362911397377036,0.2907549658483632,1.0,0.0,0.0,20,43.05057489722887,8.891677265937155,0.3611313034453856,6.544074568485239,-1.0285266741272392,0.07256296111566289,43.05057489722887,0.0,8.891677265937155,0.0,0.3611313034453856,0.0,Sell,-0.06770483995061609,0.025427356525976566
2021-07-13,0.3942257554387746,0.2933350069877107,0.312439237573515,0.38433935545728704,0.3267280064975596,0.28893263804515346,1.0,0.0,0.0,21,39.926353799592086,-3.1895959614656633,0.20150280132817106,3.638043467782729,-1.1786013067956052,0.038611006979468725,39.926353799592086,0.0,-3.1895959614656633,-0.0,0.20150280132817106,0.0,Hold,-0.02295357351032858,0.025189407261564066
2021-07-14,0.3912584039814458,0.3120024335770925,0.2967391624414619,0.39961102434214035,0.31380440330920273,0.2865845723486568,1.0,0.0,0.0,22,42.4511067405999,-6.564661260958644,0.2940401832270135,23.40437484414378,-0.953310657964521,0.06670596048622227,42.4511067405999,0.0,-6.564661260958644,-0.0,0.2940401832270135,0.0,Sell,-0.0887689362709075,0.025382693664491942
2021-07-15,0.4608884904500181,0.2622791676665338,0.2768323418834483,0.4009885087646164,0.31151832140437224,0.28749316983101136,1.0,0.0,0.0,23,39.69694092117559,-13.059690939982232,0.11891309910073315,7.848188505415347,-1.2025695418491105,0.07310898398155251,39.69694092117559,0.0,-13.059690939982232,-0.0,0.11891309910073315,0.0,Sell,-0.06470620133644167,0.023703375359868765
2021-07-16,0.4474624390811264,0.2709436800699818,0.281593880848892,0.42560621760312045,0.29490068240841133,0.2794930999884682,1.0,0.0,0.0,24,38.69577578494077,-17.798329074207928,0.0405238664910983,4.869761043686628,-1.2575458664348458,0.045972176169822125,38.69577578494077,0.0,-17.798329074207928,-0.0,0.0405238664910983,0.0,Buy,0.058811366872073056,0.023796317936614166
2021-07-17,0.5143826115717895,0.2100872333695904,0.2755301550586201,0.4539438263358044,0.27296449074937823,0.2730916829148175,1.0,0.0,0.0,25,39.677031290845065,-18.005060038462588,0.09983558744574701,8.22178340840008,-1.4231330573970382,0.040601683872701216,39.677031290845065,0.0,-18.005060038462588,-0.0,0.09983558744574701,0.0,Buy,0.06655565967238172,0.021925228852781798
2021-07-18,0.6637136786603656,0.1280478996287761,0.2082384217108584,0.4675505454693334,0.26273263423549276,0.26971682029517385,1.0,0.0,0.0,26,39.556018780544235,-16.705226792840662,0.13274674049813737,7.626877593130796,-1.2048499540842288,0.011990058949372707,39.556018780544235,0.0,-16.705226792840662,-0.0,0.13274674049813737,0.0,Buy,0.12092755688413531,0.02105329219315813
2021-07-19,0.744388085044281,0.11123680604088,0.1443751089148384,0.4967742508657297,0.24361489693833596,0.2596108521959343,1.0,0.0,0.0,27,36.67586598155878,-19.276376094547757,0.06494808660846003,1.5753135323808303,-1.0247150989284262,-0.015379585039288811,36.67586598155878,0.0,-19.276376094547757,-0.0,0.06494808660846003,0.0,Buy,0.2046568033116025,0.020819378775807165
2021-07-20,0.7982435386796835,0.1101337912232335,0.0916226700970829,0.5270265241212776,0.22973679240400222,0.24323668347472022,1.0,0.0,0.0,28,35.61296810913629,-21.001846683321176,0.07577227188841945,9.602139570596089,-0.3308824559204914,-0.04468134266496666,35.61296810913629,0.0,-21.001846683321176,-0.0,0.07577227188841945,0.0,Buy,0.2259360056293368,0.019575947612129968
2021-07-21,0.4081186258018695,0.2584145991426364,0.3334667750554945,0.5285642480882583,0.22372284718872798,0.24771290472301383,1.0,0.0,0.0,29,46.92744533166471,-7.173729754571241,0.3947646473567607,44.67436482301351,0.6063871001870255,-0.010441917979608861,46.92744533166471,0.0,-7.173729754571241,-0.0,0.3947646473567607,0.0,Buy,0.12174757708951293,0.022802948590893924
2021-07-22,0.4109523845129349,0.2611492221838496,0.3278983933032157,0.5233634013222289,0.2217629839890285,0.2548736146887427,1.0,0.0,0.0,30,48.565131269088276,4.894787001228551,0.4558491048677876,64.76592768309247,-0.1295412570678519,-0.019987446406357974,48.565131269088276,0.0,4.894787001228551,0.0,0.4558491048677876,0.0,Buy,0.13486587262403377,0.022802453400635657
2021-07-23,0.3069780846005444,0.3853043167031513,0.3077175986963045,0.5146386342384058,0.23095991496057255,0.2544014508010216,1.0,0.0,0.0,31,53.098736798936415,19.386581273889988,0.6185074456821972,86.03906264669617,-0.5279138594526497,-0.0205847680066348,53.098736798936415,0.0,19.386581273889988,0.0,0.6185074456821972,0.0,Buy,0.08084087424172004,0.023149326952299636
2021-07-24,0.2408544139927733,0.4053246297375373,0.3538209562696896,0.4995982352395386,0.24029213457661705,0.2601096301838445,1.0,0.0,0.0,32,55.813223579871085,32.35134529996594,0.7433336568787619,98.2273573806038,-0.527308739141592,-0.02214714104532989,55.813223579871085,0.0,32.35134529996594,0.0,0.7433336568787619,0.0,Buy,0.08758285900364,0.022873123492319316
2021-07-25,0.22064993027568,0.3972879898307626,0.3820620798935575,0.4755743792221049,0.2537930167930399,0.27063260398485534,1.0,0.0,0.0,33,55.90513281395256,39.63060893125967,0.7481042637569789,98.68047670185395,-0.9122664979896652,0.00098577823232165,55.90513281395256,0.0,39.63060893125967,0.0,0.7481042637569789,0.0,Buy,0.12576021904067874,0.022068793403210763
2021-07-26,0.2128373707614607,0.3454440882471768,0.4417185409913626,0.45211187239013817,0.26124305761075944,0.28664506999910244,1.0,0.0,0.0,34,57.749332650095965,45.416754970493756,0.842403819593429,72.34582017088584,2.872442628988231,0.006785528138607724,57.749332650095965,0.0,45.416754970493756,0.0,0.842403819593429,0.0,Buy,0.1355994346224859,0.021174874894007285
2021-07-27,0.1879193026951924,0.355865242428013,0.4562154548767947,0.4194655415024785,0.27582085851660165,0.3047135999809199,1.0,0.0,0.0,35,60.5016526701313,51.32634967752989,0.96259935381882,81.53793807417489,1.2524957891942405,0.037650322959575676,60.5016526701313,0.0,51.32634967752989,0.0,0.96259935381882,0.0,Buy,0.1146563608524944,0.021437744353466494
2021-07-28,0.2487460729809256,0.25208117447757,0.4991727525415049,0.37796878093453457,0.28822418600148103,0.3338070330639845,1.0,0.0,0.0,36,60.38505859966221,52.626405095577184,0.9143136316650282,81.28494273579707,0.3321597443871464,0.041135242205263364,60.38505859966221,0.0,52.626405095577184,0.0,0.9143136316650282,0.0,Buy,0.1365563723536009,0.018984833548964415
2021-07-29,0.2274149849338282,0.2332766849918094,0.539308330074363,0.3262714709234892,0.30042817389657395,0.3733003551799369,1.0,0.0,0.0,37,63.91993192437853,56.350241657225524,0.9843305815966997,93.22826404229485,-0.2737071380201156,0.035949578677932685,63.91993192437853,0.0,56.350241657225524,0.0,0.9843305815966997,0.0,Buy,0.05098489099964019,0.019306975671673294
2021-07-30,0.2193933317480824,0.2374287608284752,0.543177907423443,0.2683864502303291,0.3131576708570981,0.4184558789125729,1.0,0.0,0.0,38,67.13745456160933,61.37129225885183,1.0174888725896993,99.63306449111168,0.718744458094047,0.06226458202665477,67.13745456160933,0.0,61.37129225885183,0.0,1.0174888725896993,0.0,Buy,0.10444364657385286,0.01940144355723875
2021-07-31,0.1686114842972051,0.2504506064782683,0.580937909224527,0.2444357360798626,0.31236127159066124,0.443202992329476,1.0,0.0,0.0,39,69.49620268762068,65.73298674984567,1.0151038506379433,98.19672111838626,0.09679627374624303,0.06387866615091797,69.49620268762068,0.0,65.73298674984567,0.0,1.0151038506379433,0.0,Buy,0.11478501424099921,0.019519093334967184
2021-08-01,0.1426081815299844,0.3031676358025266,0.5542241826674892,0.2176013157815676,0.316563112952529,0.4658355712659034,1.0,0.0,0.0,40,70.34500344101862,66.52008213151387,0.9659046413003611,86.27693437529706,1.2268121865711066,0.09242761699649059,70.34500344101862,0.0,66.52008213151387,0.0,0.9659046413003611,0.0,Buy,0.1284576911883016,0.01831626598076842
2021-08-02,0.1262455323707015,0.3565486082440173,0.5172058593852812,0.19952806055858327,0.3136875421066155,0.48678439733480106,1.0,0.0,0.0,41,71.92950175964812,66.31987039130328,0.9462452069633099,91.2391624794737,0.9943166241103564,0.12041712711214272,71.92950175964812,0.0,66.31987039130328,0.0,0.9462452069633099,0.0,Buy,0.20959897066630948,0.016924460906780837
2021-08-03,0.1518685681381554,0.4373518265889363,0.4107796052729081,0.19062947597312152,0.3168902617917555,0.49248026223512303,1.0,0.0,0.0,42,63.74320224263762,55.39791754110208,0.8062428079418008,79.38075924265279,1.0300377780366619,0.09152094155515587,63.74320224263762,0.0,55.39791754110208,0.0,0.8062428079418008,0.0,Buy,0.2043611551018847,0.017990015593830174
2021-08-04,0.1303656922089554,0.366983407853304,0.5026508999377405,0.1816010521664491,0.3138598035940096,0.5045391442395413,1.0,0.0,0.0,43,71.05718166630152,59.266618780539474,0.9487528692534639,95.08437458658004,1.4150877630807106,0.12075546701953345,71.05718166630152,0.0,59.266618780539474,0.0,0.9487528692534639,0.0,Buy,0.1626782262398093,0.018764911833276585
2021-08-05,0.1418286874788017,0.3653282890628485,0.4928430234583496,0.1745001838381832,0.3158482236755768,0.5096515924862401,1.0,0.0,0.0,44,73.69759271851026,64.43780960869525,0.9681913372854423,98.4402506875947,2.266590892910663,0.1542023585445171,73.69759271851026,0.0,64.43780960869525,0.0,0.9681913372854423,0.0,Buy,0.11118703219198706,0.018418822453882253
2021-08-06,0.1505959464951364,0.3096882315365291,0.5397158219683348,0.1707678482181776,0.3112305225864284,0.518001629195394,1.0,0.0,0.0,45,75.20626002186363,67.51239890720207,0.9547871897786152,93.55742966432479,1.2338639522621129,0.16190937881833548,75.20626002186363,0.0,67.51239890720207,0.0,0.9547871897786152,0.0,Buy,0.09453787030255216,0.018369893867120825
2021-08-07,0.1635178696082798,0.2585049184420492,0.5779772119496716,0.162245027880913,0.31187289698287635,0.5258820751362107,1.0,0.0,0.0,46,80.30031799465957,81.89266970858327,1.0565020145057045,98.77605351496747,2.137874251518931,0.19632394399438322,80.30031799465957,0.0,81.89266970858327,0.0,1.0565020145057045,0.0,Sell,-0.036051902057291765,0.0197302795383881
2021-08-08,0.1840151705010225,0.3070837661745362,0.5089010633244414,0.15790504643763242,0.31925360510114903,0.5228413484612185,1.0,0.0,0.0,47,71.74559994847972,76.26595083651716,0.909801166388718,83.40850079379209,1.174034523598319,0.18818633320856926,71.74559994847972,0.0,76.26595083651716,0.0,0.909801166388718,0.0,Buy,0.10235778620473387,0.019923454938683284
2021-08-09,0.175503193381616,0.2753139131672132,0.549182893451171,0.1535160326009858,0.32304212033502283,0.5234418470639914,1.0,0.0,0.0,48,74.84511687049422,77.21440303188274,0.9699277857168861,98.26910858606729,1.6002284474035426,0.2258967653325366,74.84511687049422,0.0,77.21440303188274,0.0,0.9699277857168861,0.0,Buy,0.03080542550101387,0.019442364149809998
2021-08-10,0.17871023984019,0.3000670649158964,0.5212226952439141,0.1545259081552843,0.3280037661787857,0.5174703256659301,1.0,0.0,0.0,49,73.37353485082949,70.55274277572315,0.9048881353177123,91.07902477211042,0.7728176272218498,0.1880184831482183,73.37353485082949,0.0,70.55274277572315,0.0,0.9048881353177123,0.0,Buy,0.05373315821657868,0.01714964020056135
2021-08-11,0.1999887674015074,0.3084824574031402,0.4915287751953529,0.1602639667424366,0.328535248338847,0.5112007849187165,1.0,0.0,0.0,50,73.85080614441324,62.418755123287895,0.8807877358512968,89.45934310348886,0.5534230717098744,0.1921632154394677,73.85080614441324,0.0,62.418755123287895,0.0,0.8807877358512968,0.0,Hold,-0.0024446891491139247,0.017235325299570836
2021-08-12,0.2175209353627119,0.360515047300504,0.4219640173367841,0.16939150704163763,0.3289318922444957,0.5016766007138668,1.0,0.0,0.0,51,66.92919695564137,44.49559251793383,0.7695064823808216,76.15357819960813,0.25376497409487886,0.1613307645049109,66.92919695564137,0.0,44.49559251793383,0.0,0.7695064823808216,0.0,Hold,-0.009386943904635273,0.018236004812754565
2021-08-13,0.1779606900829334,0.3186804491120826,0.5033588608049842,0.1720007192361154,0.3170647544968103,0.5109345262670743,1.0,0.0,0.0,52,73.17615421082692,46.77824849386781,0.9186002134602947,99.72693056513124,-0.10356245086277689,0.16489112057522137,73.17615421082692,0.0,46.77824849386781,0.0,0.9186002134602947,0.0,Sell,-0.09093996896921974,0.019954064787861756
2021-08-14,0.2106457487379431,0.3560379165376041,0.4333163347244525,0.18002872488901422,0.31597020536524034,0.5040010697457455,1.0,0.0,0.0,53,70.26564600716102,40.084225054933114,0.8446417176083623,92.74512420706718,-1.013377325908453,0.14002252587561986,70.26564600716102,0.0,40.084225054933114,0.0,0.8446417176083623,0.0,Sell,-0.02533843090554678,0.02030152761636794
2021-08-15,0.1022710189807247,0.436072258426893,0.4616567225923818,0.17607295803920653,0.3230446023016448,0.5008824396591488,1.0,0.0,0.0,54,71.24336670870443,34.52183994922126,0.8437048656963531,97.86609059528887,-0.46027179240118116,0.13234674175270053,71.24336670870443,0.0,34.52183994922126,0.0,0.8437048656963531,0.0,Hold,-0.0071194134142586645,0.0203164450032184
2021-08-16,0.2709597958788381,0.499399445389853,0.2296407587313086,0.1881093429775767,0.34201572368697714,0.4698749333354463,1.0,0.0,0.0,55,63.55241937638829,17.178399119990218,0.7115618528007406,79.9370275792047,-0.26284282961297667,0.10026582288221328,63.55241937638829,0.0,17.178399119990218,0.0,0.7115618528007406,0.0,Buy,0.022041581822286736,0.02161944412124153
2021-08-17,0.2840627169853184,0.6285667309301622,0.0873705520845197,0.20016382771528055,0.37902190493578847,0.420814267348931,1.0,0.0,0.0,56,57.41228929250222,-5.892221316683049,0.5840398160143447,63.338355294598045,0.19905828335899406,0.09721984234791232,57.41228929250222,0.0,-5.892221316683049,-0.0,0.5840398160143447,0.0,Buy,0.07538346410572874,0.022631440660772353
2021-08-18,0.1398385058065697,0.7662770977328748,0.0938843964605553,0.19574616124583527,0.4249412380916223,0.3793126006625424,1.0,0.0,0.0,57,57.57568510410775,-21.95440578982135,0.5676111896199273,60.43101482396294,-0.8189045762343043,0.09959736903439248,57.57568510410775,0.0,-21.95440578982135,-0.0,0.5676111896199273,0.0,Buy,0.09905913265721865,0.02251983284534968
2021-08-19,0.1055095431501289,0.7800495211639824,0.114440935685888,0.18874679622268656,0.4754147988912993,0.33583840488601413,0.0,1.0,0.0,1,62.394025228020354,-22.688909423457744,0.6945221682100273,75.04252913003765,-1.2854263767638785,0.0978698311408596,0.0,0.0,-0.0,-0.0,0.0,0.0,Hold,-0.0032192298027024133,0.022845057584368677
