Date,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,ADX_14,DI_plus_14,DI_minus_14,PSAR,PSAR_up,PSAR_down,SMA20_SMA50_cross,SMA50_SMA200_cross,price_dist_SMA20_pct,price_dist_SMA50_pct,price_dist_SMA200_pct
2017-12-24,16337.780029296875,11554.933388671874,5767.902644042969,15778.592649583954,14728.968319388472,46.80588270612333,20.592286965684913,30.505065707467278,19762.062400000003,0.0,0.0,4782.846640625001,5787.030744628905,-14.763206630792048,20.518217944379977,141.43611056039452
2017-12-25,16443.275,11687.317177734374,5824.007541503906,15509.055258782577,14676.941007535623,44.848304603632855,19.612299388332506,29.05332868139274,19603.481152000004,0.0,0.0,4755.957822265627,5863.309636230468,-14.697044175354371,20.01556384639938,140.84102758137874
2017-12-26,16533.689990234376,11868.857978515625,5890.387490234375,15599.939035075642,14782.337955472798,41.77914553006066,25.229514520480222,26.19636087074962,19448.071528960005,0.0,0.0,4664.83201171875,5978.47048828125,-2.624279188754313,35.64742146068729,173.32327170970038
2017-12-27,16430.630029296874,12042.740380859375,5954.841440429687,15636.640721987082,14860.572180993331,38.938695441761546,25.27539665651129,24.27796465101054,19295.770098380806,0.0,0.0,4387.889648437498,6087.898940429688,-3.603818163034939,31.5190687426391,165.97685527722686
2017-12-28,16332.485009765625,12185.67658203125,6013.083389892578,15478.15753398907,14841.752019438269,36.69471791300555,23.301660450879545,27.092844086413947,19146.51469641319,0.0,0.0,4146.808427734375,6172.593192138672,-10.56780403431329,19.86613875456408,142.91198130649806
2017-12-29,16306.385009765625,12335.928984375,6073.066241455078,15351.70255880806,14828.007439873398,34.61102449344641,22.3646912325452,26.00342983631731,19000.244402484925,0.0,0.0,3970.4560253906257,6262.862742919921,-10.119869078675968,18.809051299471772,141.33114332375442
2017-12-30,16181.225,12462.610185546875,6124.242142333985,14982.548349039513,14689.05875509111,33.68495308143839,20.260002787565476,31.454036523254608,18856.899514435227,0.0,0.0,3718.6148144531253,6338.36804321289,-19.95537917980561,3.9284708618537367,111.49066111837864
2017-12-31,16042.20498046875,12618.58619140625,6182.492293701172,14855.448663129588,14649.602579945471,32.82502962743094,18.92594905594038,29.382892938601522,18716.42152414652,0.0,0.0,3423.6187890625006,6436.093897705078,-11.755270501403652,12.186897770417907,128.97562533232403
2018-01-01,15854.294970703126,12772.728798828124,6238.45539428711,14671.102745003882,14576.09129219488,32.02652927728117,18.131804110245167,28.149967929233497,18578.753093663592,0.0,0.0,3081.5661718750016,6534.273404541014,-13.858041492545702,6.924686262543402,118.91957755791817
2018-01-02,15782.989990234375,12941.180986328125,6300.773092041016,14718.948416445592,14606.165982356371,30.286320254918593,21.890006025491633,25.523596255320346,18443.83803179032,0.0,0.0,2841.80900390625,6640.407894287109,-5.074389462040594,15.770729311359059,137.7819259719101
2018-01-03,15714.839990234375,13112.485986328125,6363.498692626953,14793.110198530885,14650.227761441085,28.579896521248692,21.75673926669253,24.73022592193002,18311.621271154516,0.0,0.0,2602.35400390625,6748.987293701172,-3.2697755150780368,15.927673942603152,138.87802503381656
2018-01-04,15609.45498046875,13278.159189453125,6428.753243408203,14917.124044189595,14720.522015801931,27.201840387672238,20.60375362623924,24.822544167034348,18182.048845731424,0.0,0.0,2331.2957910156256,6849.405946044922,-0.06569598470338402,17.48014143182576,142.64736263298522
2018-01-05,15506.0599609375,13469.315390625,6502.952742919922,15303.64342200658,14921.187051668454,25.911776416327797,26.686739817833505,22.216519851510782,18055.067868816797,0.0,0.0,2036.7445703124995,6966.362647705079,12.404440869621196,29.401528544883522,168.02439890058153
2018-01-06,15425.369921875,13665.6755859375,6576.97879272461,15645.698280159415,15114.210233026346,24.71817483304707,25.622061710649497,21.304209280273152,17930.62651144046,0.0,0.0,1759.6943359375,7088.696793212891,13.624503585775527,28.25564231918361,166.49014011400183
2018-01-07,15293.53994140625,13839.424580078125,6645.921290283203,15773.683100038736,15215.202038681802,23.11795618613172,23.95457524698109,22.87052099319088,17808.67398121165,0.0,0.0,1454.1153613281258,7193.503289794921,7.742221045652002,19.062750868229976,147.93552149746927
2018-01-08,15163.2099609375,13982.096767578125,6708.244738769531,15680.824101475084,15211.86111799241,22.460743572777126,21.591506454750206,28.572872894888334,17689.160501587416,0.0,0.0,1181.1131933593751,7273.852028808594,0.0454366091035386,8.49660005609196,126.14111738799791
2018-01-09,15061.75,14109.991982421874,6767.49719116211,15513.835838267378,15166.197360409638,21.85047471751929,20.583874986894102,27.23943532691317,17572.03729155567,0.0,0.0,951.7580175781259,7342.4947912597645,-3.0962511618835795,3.4401749399138155,115.66910156513399
2018-01-10,15020.269970703124,14248.032783203125,6829.320090332031,15430.676448485858,15151.90865257837,21.69537065176146,19.41831476748523,28.933471365772757,17457.256545724555,0.0,0.0,772.237187499999,7418.712692871094,-0.31271186275106294,5.090295850100691,119.25022705971189
2018-01-11,14998.969970703125,14351.077783203125,6883.402039794922,15119.156964824571,15022.567256438306,21.863684308536453,17.79890786674853,29.072246223227864,17344.771414810064,0.0,0.0,647.8921874999996,7467.675743408204,-10.621863828832907,-6.586808271794076,94.75543818572163
2018-01-12,14963.03994140625,14469.914375,6940.912788085938,14943.994294755406,14945.38446776695,22.019975561256086,16.946156768892724,27.679386050592974,17234.535986513863,0.0,0.0,493.1255664062501,7529.0015869140625,-6.565780321902416,-3.38160097526493,101.42306979238624
2018-01-13,14984.7599609375,14592.0445703125,6999.95153930664,14854.179817918037,14902.037484622175,21.772656230826435,18.388294172579055,26.768215725497107,17126.505266783584,0.0,0.0,392.7153906249987,7592.09303100586,-4.167966435585964,-1.5888409186447232,105.14713730053775
2018-01-14,14972.02998046875,14691.666171875,7055.937589111328,14687.690615161417,14818.331004279791,21.953824146040464,17.308930215625836,28.426842403045455,17020.635161447914,0.0,0.0,280.3638085937491,7635.728582763672,-8.015145454786074,-6.259781301290141,95.18313230622748
2018-01-15,14858.02998046875,14781.451171875,7112.339987792969,14554.168952011583,14744.365730235917,22.122051495882065,16.629585820120887,27.311139940337647,16916.882458218955,0.0,0.0,76.57880859374927,7669.111184082031,-6.987670486235582,-6.505798084407679,94.30735634694994
2018-01-16,14640.62998046875,14814.8941796875,7157.388287353516,14082.835267086724,14503.33863910733,23.857104064940597,13.952888693636567,38.12255256550674,16815.204809054576,0.0,0.0,-174.26419921875095,7657.505892333985,-21.516355407323065,-22.439540501379565,60.54040298893266
2018-01-17,14469.7349609375,14837.49017578125,7201.15853515625,13637.568242823381,14257.802414682714,25.726367075814718,12.591397653731004,37.801189496864886,16550.392632317395,0.0,0.0,-367.75521484374985,7636.331640625,-22.675849698838668,-24.592370563872144,55.37221621704279
2018-01-18,14310.669970703126,14869.2159765625,7246.00068725586,13304.850111715938,14051.661524011772,27.05651272266481,13.829887003215285,35.87178743920162,16121.506476722101,0.0,0.0,-558.5460058593744,7623.21528930664,-19.815770930945423,-22.82780471605071,58.36184518733011
2018-01-19,14243.42998046875,14896.6919921875,7291.217388916016,13043.704000778871,13870.6051437609,28.291647966168465,13.314241045464534,34.53431142178961,15718.353490462525,0.0,0.0,-653.2620117187489,7605.474603271484,-18.506985982016946,-22.080684780806056,59.197014318491895
2018-01-20,14180.569970703125,14935.16400390625,7342.705190429688,13021.472646091737,13798.649221653612,28.38743937921283,17.46776266618739,32.17964331489902,15339.389683378524,0.0,0.0,-754.5940332031241,7592.458813476562,-9.036095009142219,-13.632015075704887,75.67367694572593
2018-01-21,14077.71494140625,14945.67400390625,7387.695738525391,12802.799871212239,13635.79369481816,28.65287783666971,16.187433118785062,31.495294749244664,14983.163704719562,0.0,0.0,-867.9590625000001,7557.978265380859,-17.59955605255178,-22.38490143473516,57.019184600182506
2018-01-22,13875.17998046875,14937.8380078125,7429.309940185547,12514.892258814201,13435.468264877925,29.370848687472556,14.925078390995388,33.77367119029692,14648.311284780139,0.0,0.0,-1062.6580273437485,7508.528067626952,-21.216154269620507,-26.820732793407785,47.1388389855221
2018-01-23,13658.55,14922.06201171875,7471.058642578125,12261.585817554324,13245.315089007338,30.085340996979216,14.070807611248743,32.347387567252596,14333.550010037081,0.0,0.0,-1263.5120117187507,7451.003369140625,-20.427861005560615,-27.16555941069194,45.473364760988076
2018-01-24,13446.560009765624,14910.916015625,7514.998944091797,12122.788059565197,13105.61770394198,30.619352320620084,14.082967933799386,31.026917240665348,14037.674411778606,0.0,0.0,-1464.3560058593757,7395.917071533203,-15.521885282368245,-23.81822566285265,51.15638039517791
2018-01-25,13138.055029296875,14850.2740234375,7558.703746337891,11989.95918742055,12968.8608659185,30.809096841627106,14.977008969809905,29.91525949127875,13759.551349415638,0.0,0.0,-1712.218994140625,7291.570277099609,-14.29933604694619,-24.180521027054382,48.95940849752255
2018-01-26,12820.275048828125,14715.708046875,7602.697947998047,11864.02706483662,12835.715645526388,31.294111002866625,14.091303335805112,31.072620238958393,13498.11567079445,0.0,0.0,-1895.4329980468738,7113.010098876952,-12.861460865099344,-24.085199604124124,46.93994772693381
2018-01-27,12568.430078125,14613.13404296875,7648.212498779297,11798.899854140602,12732.381167732767,31.744481295446178,13.633385330869736,30.06286891015234,13252.366132890533,0.0,0.0,-2044.7039648437494,6964.921544189453,-8.972718754868856,-21.70946929199419,49.586588985838304
2018-01-28,12399.240087890625,14545.29603515625,7695.149797363281,11796.96138499397,12662.301066766451,31.65514341448318,15.493116574642912,29.087383133130544,13021.36156726085,0.0,0.0,-2146.055947265626,6850.146237792969,-4.943369745713174,-18.96830579315956,53.16530691483145
2018-01-29,12234.290087890626,14462.11603515625,7739.842299804687,11719.952001244897,12561.123238904122,31.757202636327168,14.888843527611895,29.611238406057673,12804.21727556895,0.0,0.0,-2227.8259472656246,6722.273735351563,-7.666073720075832,-21.8897126591686,45.95129917453307
2018-01-31,11996.680078125,14327.80201171875,7779.781097412109,11489.359325572606,12387.788155235297,32.61509958786542,13.639264144826141,34.87121359749974,12600.101641378564,0.0,0.0,-2331.1219335937494,6548.02091430664,-14.80059864218294,-28.662473134294192,31.38029825511387
2018-02-01,11784.91708984375,14162.9048046875,7815.639497680664,11132.617896878744,12149.473479963239,33.83688240454735,12.53774043495579,37.333998437192655,12408.2329452396,0.0,0.0,-2377.98771484375,6347.265307006835,-22.184093709359413,-35.249582161794066,17.335760455480457
2018-02-02,11527.424609375,14011.3558203125,7850.144147949219,10778.484374282014,11903.642111077073,35.35612450610664,11.598948217018947,40.0739632959701,12120.556731495433,0.0,0.0,-2483.9312109374987,6161.211672363281,-23.393556676847442,-36.97433629372318,12.491564913581312
2018-02-03,11268.160107421874,13863.5740234375,7884.876649169922,10531.780648430935,11701.51381812692,36.41539342915884,12.431616583894682,37.4804121218486,11688.15008178339,0.0,0.0,-2595.4139160156265,5978.697374267579,-18.576679166931047,-33.82002259490181,16.360858444321842
2018-02-04,10993.410595703124,13674.9762109375,7914.667298583984,10184.892820306944,11447.846851274926,37.48951477735655,11.542193328313056,36.00849064345578,11298.98409704255,0.0,0.0,-2681.5656152343763,5760.3089123535165,-24.709354812416944,-39.47331506869538,4.578113689072473
2018-02-05,10650.184106445313,13424.133603515626,7938.0764990234375,9688.02777403376,11115.063382256876,38.96112237296227,10.54037323929128,39.76209192337202,10948.734710775796,0.0,0.0,-2773.9494970703126,5486.057104492188,-34.69342924013832,-48.18831348855359,-12.380914691526277
2018-02-06,10463.359106445312,13196.397587890626,7962.758498535156,9390.485039567027,10866.095724311923,40.5541094568047,9.540824997949576,39.71859416763063,10445.68816657645,0.0,0.0,-2733.0384814453137,5233.63908935547,-25.89377922407707,-41.24153998576641,-2.621685670531883
2018-02-07,10284.994116210937,12966.539599609376,7987.526197509766,9118.302695739409,10625.74047100641,41.22238566915867,12.378949642272442,37.04785737415396,9830.048190443247,0.0,0.0,-2681.5454833984386,4979.01340209961,-25.89884137439605,-41.223332978390815,-4.584978925470596
2018-02-08,10124.528588867188,12776.317412109374,8014.803546142578,8987.116103125654,10450.914498617045,41.7820459095605,12.020233291058569,35.17126197431178,9300.597810968693,0.0,0.0,-2651.7888232421865,4761.513865966796,-18.360743700810474,-35.30538122107168,3.1290386116590754
2018-02-09,9981.007592773438,12618.565029296875,8044.836448974609,8948.633697837093,10323.956422330597,42.07280606249451,12.44027168350051,33.50945780679877,8845.270484620576,0.0,0.0,-2637.557436523437,4573.728580322266,-12.463943268855465,-30.76090309424956,8.603580994659142
2018-02-10,9767.142602539063,12474.945029296876,8074.171650390625,8898.367035189078,10197.878197759812,41.845775993533906,14.04854202382831,31.9326400529408,6048.259765625,1.0,0.0,-2707.802426757813,4400.773378906251,-11.725458084500026,-30.886265467488354,6.7837143418653545
2018-02-11,9593.6361328125,12360.9084375,8101.9391015625,8780.152139751335,10044.699828654919,41.83706690666524,13.478073663548553,32.77780762160845,6109.74556640625,0.0,0.0,-2767.2723046875,4258.969335937501,-15.256633644491346,-34.228376045733086,0.34598030088678877
2018-02-12,9493.39462890625,12245.45583984375,8133.924703369141,8802.6780124819,9961.87542005085,41.34134491890894,15.005901795017628,31.093025636080245,6170.001651171875,0.0,0.0,-2752.0612109374997,4111.5311364746085,-5.970723208749138,-27.102996987216265,9.744934186599227
2018-02-13,9379.890087890624,12138.90603515625,8163.557351074219,8771.236713686607,9860.870542292454,40.8810316445638,14.533101260300734,30.113357812878448,6229.052614242188,0.0,0.0,-2759.015947265625,3975.3486840820306,-8.332512537509789,-29.167343865992578,5.325524162344171
2018-02-14,9286.6515625,12048.266640625,8196.985450439453,8882.527970475207,9833.741604553199,39.701912668915405,17.240650997144833,28.353473934651376,6286.922558051094,0.0,0.0,-2761.615078125,3851.2811901855457,2.2395404728258397,-21.195055139317784,15.83075192970457
2018-02-15,9232.0015625,11929.59865234375,8234.18520263672,9080.046804344405,9858.382996114073,37.7451243991271,20.937625299553318,26.814409426678004,6416.18725729155,0.0,0.0,-2697.59708984375,3695.41344970703,10.121302751079343,-14.780030016955706,23.465772756356678
2018-02-16,9185.1265625,11817.50666015625,8271.568804931641,9257.562740695266,9886.199099411178,35.82495515915128,20.83505444996844,25.913203159279362,6645.304010135307,0.0,0.0,-2632.3800976562507,3545.937855224609,11.418175035353526,-13.400510912090418,23.723813849234805
2018-02-17,9168.7265625,11747.6306640625,8312.75560546875,9542.968502944072,9977.051032440906,33.37901300479485,24.954994205395273,24.177828414583804,6939.607658074483,0.0,0.0,-2578.9041015625007,3434.8750585937505,21.202220608948387,-5.404753408636977,33.682508216670506
2018-02-18,9107.0015625,11665.54265625,8351.923304443359,9698.173318596906,10019.625015570284,31.32033002793338,24.648672614774174,22.499899393312404,7359.5968922670345,0.0,0.0,-2558.54109375,3313.619351806641,15.86469742287914,-9.547287120550662,26.33975935906609
2018-02-19,9103.446533203125,11631.0046484375,8394.496453857422,9933.115854918537,10108.934259208596,29.408695835133443,23.35206851716559,21.31632808279634,7838.421241757491,0.0,0.0,-2527.558115234375,3236.5081945800775,23.30824115619629,-3.4881324185912166,33.72213409571783
2018-02-20,9162.5765625,11575.95064453125,8437.49130493164,10159.35959959453,10204.842847068145,28.332170666331887,26.978477745193686,20.212539512997694,8259.786669309093,0.0,0.0,-2413.3740820312505,3138.4593395996108,24.459535126667593,-1.4880026229217382,35.15510455871092
2018-02-21,9238.569580078125,11516.6146484375,8476.463857421875,10241.058182829987,10240.8100725168,26.448987406929657,25.179470403178406,24.20772545105306,8777.60653560582,0.0,0.0,-2278.0450683593754,3040.150791015625,15.714887439691694,-7.174107001353873,26.1186335533612
2018-02-22,9297.282080078125,11417.07265625,8510.224307861328,10204.741539317682,10223.342659737778,24.981063801589595,23.226358580156912,26.137890069660525,9222.931620621006,0.0,0.0,-2119.7905761718757,2906.848348388672,7.612094737217315,-12.36807979387777,17.564468785597946
2018-02-23,9353.591552734375,11319.0746484375,8545.660106201172,10219.565857788039,10229.10243378498,23.823027926741382,21.970464457036208,26.19377548306258,9605.911193734066,0.0,0.0,-1965.4830957031245,2773.414542236327,10.12988488217273,-8.993447527117619,20.54188303019436
2018-02-24,9430.394580078126,11203.35205078125,8577.83075805664,10157.028081589879,10198.285239615721,22.93830789528074,20.31960068274793,25.56770808995478,11958.5,0.0,1.0,-1772.9574707031243,2625.5212927246102,4.057897357023464,-12.409515759029466,14.400372183645313
2018-02-25,9565.867602539063,11048.05666015625,8609.054710693359,10081.28998730682,10158.762663996038,22.261982818939863,19.54239781171855,25.626544502557426,11910.26939453125,0.0,0.0,-1482.1890576171863,2439.0019494628905,1.0334960749895352,-12.520991102399773,12.26238877010945
2018-02-26,9696.502612304688,10904.8506640625,8644.175861816406,10125.199250076925,10174.165444093554,20.914023073751963,22.219951440997335,23.77958713386632,11810.141001562499,0.0,0.0,-1208.3480517578118,2260.6748022460943,6.911745500458516,-4.934964130444287,19.926993168949007
2018-02-27,9851.717602539062,10789.8106640625,8680.897459716796,10217.568536122782,10215.012419299588,19.660814789796483,24.216475281180404,22.637901158646752,11714.0177443125,0.0,0.0,-938.0930615234374,2108.913204345703,8.87035177105274,-0.5951082617359194,23.554041032583626
2018-02-28,9958.333129882812,10694.3666796875,8714.633861083985,10245.311898353893,10228.559676434805,18.742562382398138,24.545870948342145,21.41790668270449,11621.739417352499,0.0,0.0,-736.0335498046879,1979.7328186035156,4.414064633197907,-2.772172471190818,19.31540161495252
2018-03-01,10069.034106445313,10621.478671875,8749.965311279297,10353.87929860714,10282.07377447667,17.834447555575874,23.194145790201688,20.556442589068567,11533.1522234709,0.0,0.0,-552.4445654296869,1871.5133605957035,8.759190645606509,3.1024054023433796,25.15478188105981
2018-03-02,10192.259106445312,10543.74068359375,8785.031013183594,10466.574851225272,10341.65352382099,17.16439610195081,23.672868492931485,19.98237343014794,11448.108517344563,0.0,0.0,-351.4815771484391,1758.7096704101568,8.772748758067356,5.146747471470324,26.196485521653457
2018-03-03,10360.24560546875,10505.41869140625,8820.853864746094,10623.978750315615,10426.694018005546,16.964001879478783,25.493459207877518,19.09155225686292,9407.0595703125,1.0,0.0,-145.17308593750022,1684.5648266601565,10.901812880261806,9.369274398472301,30.25609959635386
2018-03-04,10489.5470703125,10456.05869140625,8857.507211914062,10760.689651709366,10507.131469218099,16.777921530040473,24.646187977119354,18.457047427767076,9449.4823828125,0.0,0.0,33.488378906249636,1598.5514794921874,9.753066859845099,10.10458098171458,29.97561654694025
2018-03-05,10638.29658203125,10400.32068359375,8893.490561523438,10885.706598321387,10586.106901475092,16.85302375688997,25.827790907846143,18.011524703611954,9491.0567390625,0.0,0.0,237.97589843749847,1506.8301220703124,8.78903135898213,11.278297629265364,30.132254873670384
2018-03-06,10702.560107421876,10340.47869140625,8925.73161376953,10869.428720214251,10600.461974745456,15.694797086196816,23.742786887467783,23.441819701087518,9579.578453875,0.0,0.0,362.081416015626,1414.747077636719,0.7226334860711627,4.249529565627791,20.773297440347452
2018-03-07,10692.518603515626,10263.3941015625,8954.756364746094,10730.373580565905,10553.432962727275,15.776091815257416,21.153921959588885,29.716982242385807,9664.559300095,0.0,0.0,429.1245019531252,1308.6377368164067,-6.798662859250114,-2.9018060313708482,11.288011717810338
2018-03-08,10650.574072265625,10221.484296875,8980.762912597656,10524.93299365192,10467.623837015995,16.221769662506752,19.641287440990375,30.731050683211837,11704.099609375,0.0,1.0,429.0897753906247,1240.7213842773435,-11.788700760366966,-8.08566062663401,4.612602036807629
2018-03-09,10561.816552734375,10184.46330078125,9007.012362060546,10342.258656888163,10383.914649436107,17.38316662408557,18.011911589986866,35.34195578601753,11656.73501953125,0.0,0.0,377.35325195312544,1177.4509387207036,-11.591441130739218,-8.315740074676132,3.6697789382331454
2018-03-10,10477.5265625,10132.28529296875,9031.333662109375,10115.141940443831,10271.476527255654,18.35483697994405,17.470085535581315,33.157975928237846,11530.9868296875,0.0,0.0,345.2412695312487,1100.9516308593757,-15.38079195396933,-12.497529001157153,-1.8306671893103248
2018-03-11,10395.19306640625,10091.7098828125,9058.72421142578,10032.601623885164,10220.154553593198,19.45305743258324,15.81568929573126,31.915323213456897,11410.268567437499,0.0,0.0,303.48318359374935,1032.9856713867193,-7.855199786838067,-5.084173108006624,5.739281373981578
2018-03-12,10285.2640625,10017.82828125,9083.992211914063,9905.296776700909,10144.966817563147,20.073469858568163,16.411997305099888,29.26495903727539,11294.379035677499,0.0,0.0,267.4357812500002,933.8360693359373,-10.50185915255883,-8.112618236665286,1.3334215006764587
2018-03-13,10210.4865234375,9969.72328125,9108.29305908203,9795.997212496923,10074.587765104765,20.64956711126845,15.679906495415342,27.959535501145123,11183.1250851879,0.0,0.0,240.7632421874987,861.43022216797,-9.946998232955615,-7.772268597788476,0.9503048456116859
2018-03-14,10123.727001953124,9916.49146484375,9127.784106445313,9561.199113699318,9940.900491416449,22.008381954298063,13.990767789463604,32.39231763351343,11076.321292717883,0.0,0.0,207.2355371093745,788.7073583984366,-18.312598031169316,-16.60548895109845,-9.399592783170451
2018-03-15,10023.7150390625,9865.1406640625,9147.526408691407,9367.300842601346,9819.416036612452,23.49664525974263,13.221826266862506,33.04397977471838,10895.85740577981,0.0,0.0,158.57437500000015,717.6142553710924,-17.18778597342423,-15.85664478357091,-9.255683113682597
2018-03-16,9949.97900390625,9804.7196484375,9167.303757324218,9209.000652874216,9709.707412372642,24.57099270159424,13.919728214871505,31.375306494358245,10646.832797692427,0.0,0.0,145.25935546875007,637.4158911132818,-16.19731452597581,-14.955756937896576,-9.042507697935994
2018-03-17,9862.586474609376,9737.86923828125,9184.97485595703,9010.21284209549,9576.905373145964,25.73687677557572,13.256170046973804,31.598933307977973,10417.730158252032,0.0,0.0,124.71723632812609,552.8943823242189,-19.72815748491512,-18.70008018088932,-13.806188835912728
2018-03-18,9755.43544921875,9678.91482421875,9203.198154296875,8889.207741388493,9476.666433468485,27.164374617383253,12.256953802229075,32.906534730876984,10206.95572996687,0.0,0.0,76.52062500000102,475.7166699218742,-15.701562166980654,-15.035106343506966,-10.643239995213495
2018-03-19,9650.68798828125,9622.713828125,9223.524907226563,8849.429687424878,9413.998578443041,27.619373499638748,15.639751135224042,31.421409767204306,9926.059180407683,0.0,0.0,27.974160156249127,399.1889208984376,-10.569584250313275,-10.309601378775552,-6.427851852354738
2018-03-20,9576.466455078125,9565.2572265625,9244.575305175782,8859.282001138357,9376.92236719263,27.3475111894187,18.152664750554376,29.500442750157198,9673.252285804414,0.0,0.0,11.209228515625,320.6819213867184,-6.923187499540159,-6.814113667429679,-3.5816202224877234
2018-03-21,9475.38046875,9517.91482421875,9264.761657714844,8870.050966107456,9343.763693581139,26.86755845645867,18.791434310388937,28.55895436930632,9445.726080661472,0.0,0.0,-42.53435546874971,253.1531665039056,-5.763359024089316,-6.184490633215618,-3.621047110240398
2018-03-22,9357.483935546876,9488.0622265625,9285.51015625,8848.269236946693,9298.186362690869,26.75139947678119,17.80117329094144,29.82186212049362,9240.952496032825,0.0,0.0,-130.57829101562493,202.5520703125003,-6.722044230232649,-8.005770639588217,-5.999028812784842
2018-03-23,9226.979931640624,9482.243828125,9306.99345703125,8853.092449291433,9267.181455616545,26.875603053140146,16.87361853778914,30.318878794718767,9056.656269867042,0.0,0.0,-255.26389648437544,175.25037109374898,-3.7646100568830563,-6.355285962485752,-4.591959173677925
2018-03-24,9084.75595703125,9478.99123046875,9329.15250732422,8824.63516742929,9222.806541658838,26.752219822150476,17.508268169201383,29.27291014676404,7397.990234375,1.0,0.0,-394.2352734374999,149.83872314453038,-4.586098314741076,-8.554403032622606,-7.08566388659366
2018-03-25,8930.87998046875,9465.4086328125,9349.748759765625,8774.042106815168,9168.952744012813,26.90217735573491,17.061530962538406,30.898892680701145,7429.9540234375,0.0,0.0,-534.5286523437499,115.65987304687405,-4.871857062045222,-10.243914414996464,-9.133598220339048
2018-03-26,8802.35498046875,9464.0564453125,9367.810161132813,8687.174150478219,9097.874791910011,27.625296663609134,15.918458512673187,34.63707236049803,7461.27853671875,0.0,0.0,-661.7014648437507,96.24628417968779,-6.736317623629552,-13.257064367033921,-12.365854458858195
2018-03-27,8695.728466796874,9481.611845703124,9383.975961914062,8555.768902568108,9004.183328736122,28.42400484173557,15.13700784265399,34.336167441395375,7491.976559734375,0.0,0.0,-785.8833789062501,97.63588378906206,-9.920829876742356,-17.38704171261476,-16.52749249514505
2018-03-28,8623.701977539062,9485.6214453125,9402.604611816407,8463.262914552823,8926.427525160761,29.165662435710114,14.581683432076229,33.07649233624268,7522.060622289688,0.0,0.0,-861.9194677734376,83.01683349609266,-7.760263501838767,-16.141709572443375,-15.401313690546711
2018-03-29,8515.109497070312,9476.509453125,9417.3028125,8263.637880823542,8796.003278505335,30.55935904927382,13.07805927232688,37.886089469794356,8996.1796875,0.0,1.0,-961.3999560546872,59.206640624999636,-15.84723369936801,-24.384603521399757,-23.90920905929508
2018-03-30,8416.335498046876,9449.008056640625,9431.140712890625,8052.388979086267,8654.856370433181,32.17112618659069,12.198561503663687,39.847633816621524,8957.88369140625,0.0,0.0,-1032.6725585937493,17.867343750000146,-18.129214060795366,-27.076789666946116,-26.93863627638188
2018-03-31,8286.080493164063,9413.73904296875,9445.20201171875,7886.410641558572,8530.313660412667,33.6677670998135,11.706062856020214,38.23884529179553,8866.92555078125,0.0,0.0,-1127.6585498046861,-31.462968750000073,-15.840429127989463,-25.921785665336934,-26.16854804689061
2018-04-01,8168.035986328125,9378.185634765625,9458.769111328125,7726.075155237061,8405.418573009414,35.32013261475921,10.966491265684017,39.805340936345665,8779.60573578125,0.0,0.0,-1210.1496484375002,-80.58347656250044,-16.207151977234137,-27.019678997431175,-27.641430931305
2018-04-02,8062.48349609375,9357.2622265625,9474.77515991211,7627.263562844821,8307.52088646705,36.648895853213425,11.450651003876697,38.251394543205954,8644.441598665624,0.0,0.0,-1294.77873046875,-117.51293334960974,-12.138737299498587,-24.296235018628764,-25.235167218963205
2018-04-03,8021.798510742187,9327.853017578125,9496.280959472657,7600.932224450426,8244.453403268102,36.8389190769495,15.71461354971386,36.071222140298275,8517.387309776937,0.0,0.0,-1306.054506835938,-168.4279418945316,-7.051892997604088,-20.066173328091878,-21.483895694517244
2018-04-04,7949.447485351562,9292.963623046875,9512.36255859375,7485.9949351118985,8141.444991451946,37.29687287702253,14.42808488584308,36.420035325463786,8397.95627822157,0.0,0.0,-1343.5161376953129,-219.39893554687478,-13.782186040230307,-26.246995880278305,-27.948080179533964
2018-04-05,7873.103515625,9239.3004296875,9528.294709472657,7382.221901224491,8042.92834133282,37.883320744517206,13.896397484575257,37.106241228870374,8285.691108559526,0.0,0.0,-1366.1969140625006,-288.9942797851563,-13.48430512407626,-26.277208250991645,-28.513229045360518
2018-04-06,7809.075512695313,9168.698818359375,9543.561909179687,7267.467735531301,7938.735117842889,38.499674138949175,13.377498537814223,36.64331223233832,8180.161849077204,0.0,0.0,-1359.6233056640622,-374.8630908203122,-15.017855654872319,-27.619829643327325,-30.462861902373596
2018-04-07,7743.446020507812,9102.242607421875,9557.791358642578,7212.640367564946,7862.61324568786,38.5269990690786,15.21580778225994,34.575950259865266,8080.964345163822,0.0,0.0,-1358.7965869140626,-455.5487512207037,-10.74917000200418,-24.072669320912535,-27.69155985497961
2018-04-08,7663.089501953125,9020.45900390625,9573.284108886719,7183.544929405916,7800.458191898482,38.3795784788026,15.644801512815063,33.60155508752996,7987.718691485243,0.0,0.0,-1357.3695019531242,-552.8251049804694,-8.346104821806733,-22.137886592137257,-26.634162951338357
2018-04-09,7555.9525146484375,8944.837607421876,9587.608009033203,7120.034937261737,7724.182028088872,38.57617281607458,14.510984229605844,34.78900687782359,7900.067777027378,0.0,0.0,-1388.8850927734384,-642.7704016113275,-10.39210519993881,-24.305724959715143,-29.380404642226317
