rule,asset,model,total_return,annualized_sharpe,max_drawdown,n_trades,win_rate,final_equity,n_days,span_start,span_end,arch
stateful,eth,mlp,0.21272723202800625,0.30974493329358316,-0.5494660720471022,134,0.5298507462686567,1.2127272320280063,1200,2022-03-16,2025-07-06,2stage_trend
defensive,eth,mlp,0.00911675968316672,0.2125660545253494,-0.5364428963547136,165,0.5515151515151515,1.0091167596831667,1200,2022-03-16,2025-07-06,2stage_trend
prob_weighted,eth,mlp,0.2864846678011206,0.3235209785790566,-0.4573424330908237,158,0.5506329113924051,1.2864846678011206,1200,2022-03-16,2025-07-06,2stage_trend
stateful,eth,xgboost,-0.1669735594535533,0.12587929012525087,-0.5876959636407519,129,0.5348837209302325,0.8330264405464467,1200,2022-03-16,2025-07-06,2stage_macro
defensive,eth,xgboost,-0.0700539852405323,0.16509406740858543,-0.6080567935454152,181,0.5524861878453039,0.9299460147594677,1200,2022-03-16,2025-07-06,2stage_macro
prob_weighted,eth,xgboost,0.04108046429047829,0.14006954001082086,-0.3139235304912076,163,0.558282208588957,1.0410804642904783,1200,2022-03-16,2025-07-06,2stage_macro
stateful,eth,lightgbm,-0.28355922551641355,0.05931738934494243,-0.6593192713127953,123,0.5447154471544715,0.7164407744835865,1200,2022-03-16,2025-07-06,2stage_macro
defensive,eth,lightgbm,-0.28764506654519395,0.026526205773022143,-0.6822085744508075,174,0.5402298850574713,0.712354933454806,1200,2022-03-16,2025-07-06,2stage_macro
prob_weighted,eth,lightgbm,0.14600922420425833,0.30888770291109446,-0.16513860495000965,164,0.5853658536585366,1.1460092242042583,1200,2022-03-16,2025-07-06,2stage_macro
stateful,eth,random_forest,0.4933236198422526,0.41057507565430945,-0.597489390975507,102,0.6078431372549019,1.4933236198422526,1200,2022-03-16,2025-07-06,2stage_macro
defensive,eth,random_forest,0.1399574446330336,0.2649867309128332,-0.6152084471374428,139,0.5827338129496403,1.1399574446330336,1200,2022-03-16,2025-07-06,2stage_macro
prob_weighted,eth,random_forest,-0.03431142510934593,-0.03812608687948834,-0.17742415918943388,119,0.6722689075630253,0.9656885748906541,1200,2022-03-16,2025-07-06,2stage_macro
stateful,eth,mlp,0.6929379136841083,0.47240813509529567,-0.5051159728418166,106,0.5471698113207547,1.6929379136841083,1200,2022-03-16,2025-07-06,2stage_macro
defensive,eth,mlp,0.11683581914351948,0.25509329862260105,-0.6176471219228135,127,0.5354330708661418,1.1168358191435195,1200,2022-03-16,2025-07-06,2stage_macro
prob_weighted,eth,mlp,0.34112038824840174,0.3620323251424024,-0.3713999718349632,111,0.5675675675675675,1.3411203882484017,1200,2022-03-16,2025-07-06,2stage_macro
