,flat_xgboost_stateful,flat_xgboost_defensive,flat_xgboost_prob_weighted,flat_lightgbm_stateful,flat_lightgbm_defensive,flat_lightgbm_prob_weighted,flat_random_forest_stateful,flat_random_forest_defensive,flat_random_forest_prob_weighted,flat_mlp_stateful,flat_mlp_defensive,flat_mlp_prob_weighted,2stage_trend_xgboost_stateful,2stage_trend_xgboost_defensive,2stage_trend_xgboost_prob_weighted,2stage_trend_lightgbm_stateful,2stage_trend_lightgbm_defensive,2stage_trend_lightgbm_prob_weighted,2stage_trend_random_forest_stateful,2stage_trend_random_forest_defensive,2stage_trend_random_forest_prob_weighted,2stage_trend_mlp_stateful,2stage_trend_mlp_defensive,2stage_trend_mlp_prob_weighted,2stage_macro_xgboost_stateful,2stage_macro_xgboost_defensive,2stage_macro_xgboost_prob_weighted,2stage_macro_lightgbm_stateful,2stage_macro_lightgbm_defensive,2stage_macro_lightgbm_prob_weighted,2stage_macro_random_forest_stateful,2stage_macro_random_forest_defensive,2stage_macro_random_forest_prob_weighted,2stage_macro_mlp_stateful,2stage_macro_mlp_defensive,2stage_macro_mlp_prob_weighted,3stage_full_xgboost_stateful,3stage_full_xgboost_defensive,3stage_full_xgboost_prob_weighted,3stage_full_lightgbm_stateful,3stage_full_lightgbm_defensive,3stage_full_lightgbm_prob_weighted,3stage_full_random_forest_stateful,3stage_full_random_forest_defensive,3stage_full_random_forest_prob_weighted,3stage_full_mlp_stateful,3stage_full_mlp_defensive,3stage_full_mlp_prob_weighted,BUY_AND_HOLD
2023-09-17,0.5172237167065995,0.5380885538792214,0.8988092659595587,0.6546330592895747,0.5474760780228294,0.9402168370685585,0.6768629144014823,0.5844421539952536,0.9325904265542931,0.8861323045037864,0.8861323045037864,0.970669631891032,0.5623893461830414,0.7490649076896516,0.8752716700059923,0.38594539597793004,0.6542901629195224,0.8907789709022331,0.3077139184349968,0.3869062346333261,0.9043904713488349,0.7032550268506905,0.7256276704280219,0.7777903619140433,0.5394921133643622,0.4378674880086942,0.8383244892413756,0.4748375456017605,0.4242569273870619,0.9536622673200184,0.6656194182319017,0.5140022197154941,0.8830710154342035,1.283854941845625,1.1090906009222243,1.1549351186260122,0.5333991797428526,0.5003644668251492,0.8879793091107625,0.5627930607744973,0.519790504670304,1.0164598116138628,0.526728117412398,0.4939020245257982,0.9129525491886606,0.44937530130958003,0.688976310138357,0.8396137236976488,0.5854488239739163
2023-09-18,0.5213118672771184,0.5423416207001671,0.8991239348980832,0.6598072971065412,0.5518033440943969,0.9410684210051341,0.6768629144014823,0.5844421539952536,0.9325904265542931,0.8940224510659491,0.8940224510659491,0.9710952173914265,0.5673968764850406,0.7557346023573727,0.8773926716032988,0.38938186446438594,0.66011598063701,0.8943565314050264,0.31045381168042935,0.3903512584537599,0.9060455043907301,0.7088135740448264,0.7256276704280219,0.7788000650367084,0.544295766071685,0.44176627223948606,0.8420574448889694,0.4785906747028702,0.42761026588203255,0.9556775975726209,0.6708804925339853,0.5180649074846435,0.8830918133404992,1.2952864217772717,1.1189659743258538,1.157548846053551,0.5381485808005932,0.5048197258848667,0.8912352584608294,0.5678041857623912,0.5244187337085917,1.0204220052700856,0.531418119146533,0.49829974182044035,0.9141490307370307,0.45337655142847066,0.6951109742705871,0.8466870660594961,0.5906616765043143
2023-09-19,0.5213118672771184,0.5423416207001671,0.8991239348980832,0.6598072971065412,0.5518033440943969,0.9410684210051341,0.6768629144014823,0.5844421539952536,0.9325904265542931,0.8974064752522992,0.8974064752522992,0.9719601696820096,0.5695445683589924,0.7585951839566264,0.87880806988351,0.39085573980778754,0.6626146297946552,0.8959223478066192,0.31162893117124135,0.3918288031151996,0.9066947122498674,0.7081047604707815,0.7249020427575938,0.7780322080646268,0.5463560163872317,0.4434384313090818,0.8425568333455453,0.47811208402816735,0.42718265561615054,0.9555703030606236,0.6708804925339853,0.5180649074846435,0.8830918133404992,1.300189297062248,1.123201447289991,1.1588704239558139,0.5401855629939463,0.5067305527999001,0.89287998312312,0.5699534193699363,0.5264037461392405,1.0223932792821464,0.5334296254192361,0.5001858895076285,0.9146472039965047,0.4550926573425097,0.6977420853196714,0.849429566035314,0.5928974295291488
2023-09-20,0.5213118672771184,0.5423416207001671,0.8991239348980832,0.6598072971065412,0.5518033440943969,0.9410684210051341,0.6768629144014823,0.5844421539952536,0.9325904265542931,0.886128971868831,0.886128971868831,0.9703527491395124,0.5623872311056606,0.7490620905483708,0.8739828340420104,0.38594394448461355,0.654287702214437,0.8908278813885713,0.3077127611606759,0.38690477952641317,0.9041447584659259,0.699206168748659,0.7150674613606913,0.7678712394919209,0.5394900844006668,0.4378658412427553,0.8416450569813118,0.47210375804212096,0.4218143481914513,0.954205859697266,0.6702096120414514,0.5175468425771589,0.8830848129897755,1.2838501134245923,1.1090864297684513,1.1560228453924046,0.5333971736939335,0.5003625850157352,0.8875005570999778,0.5627909441787954,0.5197885498019434,1.0167368067697533,0.5267261364525264,0.4939001670208374,0.9129460531311168,0.44937361126416625,0.6889737189829247,0.8393104985799564,0.5854466221726666
2023-09-21,0.5213118672771184,0.5423416207001671,0.8991239348980832,0.6598072971065412,0.5518033440943969,0.9410034204962283,0.6761860514870808,0.5838577118412583,0.9325177389000996,0.8650615866932587,0.8650615866932587,0.9644258474573509,0.549016684840212,0.7312534192567409,0.8652780604476583,0.3767682714248678,0.6380779688877316,0.8835726199238435,0.3003970052508574,0.3777062629725956,0.8997515099805793,0.6825828033675476,0.7143523938993306,0.7615722987631286,0.5266639092418738,0.4270178786486297,0.8391954486974327,0.46087966761143273,0.41178586968770625,0.9518240832990523,0.6542756289605571,0.5052423597929212,0.8827266496537258,1.2533270567298365,1.0827183143465453,1.1474679291267358,0.5207158552103808,0.48846665153356944,0.8782352805479479,0.5494107997858935,0.5074307712661226,1.0049348233575441,0.5142034193865405,0.4821578751116099,0.9097628912265477,0.43868992157927306,0.6725936262713095,0.8219755492162656,0.5715278475014837
2023-09-22,0.5213118672771184,0.5423416207001671,0.8989888366253405,0.6598072971065412,0.5518033440943969,0.9413245990813964,0.6800107575234298,0.5865763240782383,0.9328654454726905,0.8699546279873862,0.8699546279873862,0.964488289459104,0.5521220837521634,0.7353896024278981,0.8676287357870753,0.37889938294196335,0.6380779688877316,0.8851625137971894,0.30209613855412115,0.3798426800441709,0.9009822296523521,0.6864436913030595,0.7183929799288981,0.7658742642717831,0.5296428743186815,0.4265908607699811,0.8394502620629478,0.4634865377810663,0.414115050980361,0.9535057470141016,0.6579764032400888,0.507594915962201,0.8836949348200313,1.260416241058398,1.088842485739078,1.1492515204413436,0.5236611763542669,0.49122956175120397,0.8809030632729888,0.552518427927224,0.510300948090419,1.0079489091658562,0.5171119042890518,0.48488510104500054,0.9109656645058035,0.4411712800566621,0.6763980125001474,0.8264453049365336,0.5747605761321218
2023-09-23,0.5207905554098413,0.5417992790794669,0.8990144520346077,0.6598072971065412,0.5518033440943969,0.9413101553277652,0.6802623479587804,0.5865763240782383,0.932862162113748,0.8702764938713727,0.8702764938713727,0.9645197142110997,0.5523263579255954,0.7356616819327886,0.8677249933705607,0.3790395681664672,0.6374398909188439,0.8852119655320926,0.3022079081080226,0.3799832142698133,0.9010569581339735,0.6866976617957729,0.7186587710220146,0.7661536021932889,0.5298388316323798,0.4267486908913289,0.8394991175972827,0.4636580185679941,0.4142682653005886,0.9533829945388127,0.6582198414032504,0.5070873210462388,0.8836685911697051,1.259622153720673,1.0881564932847312,1.1492460800003665,0.523854920558866,0.49141130690439566,0.8810483148675934,0.5527228487401061,0.5104897492766789,1.0080387608752033,0.5173032253934399,0.48506449887410436,0.911013553657456,0.44133450464272295,0.6766482662918006,0.8267407660712467,0.5749732260968049
2023-09-24,0.5165413897055211,0.536836902485044,0.897643047549988,0.6598072971065412,0.5518033440943969,0.9408754987401493,0.6747120410093542,0.5865763240782383,0.9328051127513516,0.8631758485301297,0.8631758485301297,0.96269533055025,0.5478198894550937,0.7296593680344666,0.8645783962208753,0.37594695844668113,0.6322389753205832,0.8820670870506494,0.29974217314918417,0.3768829052770321,0.8993318839496413,0.6810948486813084,0.7127951850348753,0.7598826315764508,0.5255158404244888,0.423266819181363,0.8375913129379727,0.45987500113312196,0.4108882222352565,0.9527630104762651,0.6528493807700065,0.502949960966831,0.8835353213219307,1.2583625315669524,1.0870683367914464,1.1491763412426685,0.5195807524900415,0.4874018484948243,0.8775212186671242,0.548213145273974,0.5063246285530006,1.0030975392355552,0.5130825130528596,0.48110682450465064,0.9097951157661676,0.43773362628235174,0.6711274468814867,0.8200388919484944,0.570281980282429
2023-09-25,0.5189820314793294,0.536836902485044,0.8980203013037091,0.6598072971065412,0.5518033440943969,0.9414982551143832,0.6779000341216153,0.5865763240782383,0.9329492327588526,0.8672543271884734,0.8672543271884734,0.9634703085228177,0.5504083211536444,0.7331069855337938,0.8663451768561554,0.37772329596736703,0.6345940455618133,0.883992176793607,0.3011584454629615,0.37828678221169315,0.9001866613304442,0.6843130003584954,0.716163119801453,0.7633184372235823,0.5279988861948757,0.4252667415514754,0.8390571017991753,0.4620478960082752,0.41282965612523953,0.9545336533702792,0.6559340735022202,0.5048234337075779,0.8840400083748883,1.2643082548378184,1.0922047003948938,1.1494739012700306,0.5220357551571404,0.48970480685552037,0.8793643893110578,0.550803435093865,0.5087169964526165,1.0057934274082398,0.5155068117435827,0.48289893225104374,0.9105696774012183,0.43980190385970985,0.6742985028995575,0.8238619851194079,0.5729765446516483
2023-09-26,0.5206466058075913,0.536836902485044,0.8983919659536437,0.6598072971065412,0.5518033440943969,0.9416937223037478,0.6800743194060406,0.5865763240782383,0.9329492327588526,0.8700359442802964,0.8700359442802964,0.9637270085817032,0.5521736916402534,0.7354583406751473,0.8673736290931819,0.378934799378885,0.6345940455618133,0.8848007683948271,0.3021243760475483,0.37828678221169315,0.9007008449999516,0.6865078544840721,0.7184601294699214,0.7654247280149638,0.5296923810328484,0.4262054682773517,0.839777014674835,0.463529860738211,0.41374092943578633,0.9549805150325512,0.6580379055302227,0.5048234337075779,0.8841246376814995,1.267099067832581,1.0946156148685906,1.1495573644350958,0.5237101239478911,0.49127547790090237,0.8803459199285703,0.5525700728623485,0.5098399298819634,1.0071811703227547,0.5171602397099162,0.48289893225104374,0.9109348233484349,0.4412125171647578,0.676461236692696,0.8264261381941296,0.5748143000826111
