asset,model,trial,state,value,duration_s,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,param_num_leaves,param_feature_fraction,param_bagging_fraction,param_min_data_in_leaf,param_min_samples_leaf,param_max_features,param_hidden_layer_sizes_idx,param_batch_size,param_learning_rate_init,param_alpha
eth,random_forest,6,COMPLETE,0.3643605577213309,2.601787,400.0,7.0,,,,,,,,,11.0,0.5,,,,
eth,random_forest,7,PRUNED,0.2941471099818776,0.206099,200.0,19.0,,,,,,,,,6.0,sqrt,,,,
eth,random_forest,8,COMPLETE,0.3775451289330273,2.805034,500.0,8.0,,,,,,,,,15.0,log2,,,,
eth,random_forest,9,PRUNED,0.2926620844167031,0.722389,600.0,19.0,,,,,,,,,4.0,0.5,,,,
eth,random_forest,10,COMPLETE,0.37183857767682366,4.220213,800.0,13.0,,,,,,,,,15.0,log2,,,,
eth,random_forest,11,COMPLETE,0.3770077912086668,1.93896,400.0,14.0,,,,,,,,,15.0,sqrt,,,,
eth,random_forest,12,COMPLETE,0.37352275292626747,1.460326,300.0,14.0,,,,,,,,,15.0,sqrt,,,,
eth,random_forest,13,PRUNED,0.3534597397718111,0.689676,400.0,12.0,,,,,,,,,13.0,sqrt,,,,
eth,random_forest,14,PRUNED,0.31945796079200983,0.499684,600.0,15.0,,,,,,,,,8.0,log2,,,,
eth,random_forest,15,COMPLETE,0.3739977481886912,1.356635,300.0,6.0,,,,,,,,,13.0,sqrt,,,,
eth,random_forest,16,COMPLETE,0.3765510819827609,1.43684,300.0,11.0,,,,,,,,,14.0,log2,,,,
eth,random_forest,17,PRUNED,0.3246116099607029,0.433461,500.0,16.0,,,,,,,,,8.0,sqrt,,,,
eth,random_forest,18,COMPLETE,0.37384443792985184,3.364295,700.0,12.0,,,,,,,,,15.0,log2,,,,
eth,random_forest,19,PRUNED,0.3501587304315885,0.685048,400.0,10.0,,,,,,,,,13.0,sqrt,,,,
eth,random_forest,20,PRUNED,0.35309685337150476,0.830351,500.0,15.0,,,,,,,,,12.0,log2,,,,
eth,random_forest,21,PRUNED,0.35759271207522114,0.684052,400.0,20.0,,,,,,,,,12.0,sqrt,,,,
eth,random_forest,22,COMPLETE,0.3686334119710569,1.910013,400.0,17.0,,,,,,,,,14.0,sqrt,,,,
eth,random_forest,23,COMPLETE,0.3744803479742107,1.407624,300.0,8.0,,,,,,,,,14.0,sqrt,,,,
eth,random_forest,24,PRUNED,0.32766854052005867,0.538619,600.0,6.0,,,,,,,,,12.0,sqrt,,,,
eth,random_forest,25,PRUNED,0.33000699735079114,0.397169,500.0,13.0,,,,,,,,,11.0,sqrt,,,,
eth,random_forest,26,COMPLETE,0.3747091433284583,1.901403,400.0,20.0,,,,,,,,,15.0,log2,,,,
eth,random_forest,27,COMPLETE,0.36994709556479416,1.429826,300.0,15.0,,,,,,,,,14.0,sqrt,,,,
eth,random_forest,28,PRUNED,0.3494622885897117,0.83902,500.0,17.0,,,,,,,,,13.0,sqrt,,,,
eth,random_forest,29,PRUNED,0.34675433218489615,0.378192,200.0,18.0,,,,,,,,,9.0,log2,,,,
eth,mlp,0,COMPLETE,0.31608534865048876,0.509275,,,,,,,,,,,,,64_32,auto,0.005399484409787433,0.00025378155082656634
eth,mlp,1,COMPLETE,0.26508265194194386,0.729743,,,,,,,,,,,,,128_64,auto,0.0004059611610484307,0.0001256104370001356
eth,mlp,2,COMPLETE,0.3216634217399583,1.135432,,,,,,,,,,,,,128_64,128,0.0037183641805732083,6.290644294586156e-06
eth,mlp,3,COMPLETE,0.29452795554782385,0.812418,,,,,,,,,,,,,64_32_16,128,0.00853618986286683,0.0017123375973163992
eth,mlp,4,COMPLETE,0.3161108091226406,1.553269,,,,,,,,,,,,,128_64,64,0.006586289317583112,1.0842262717330169e-05
eth,mlp,5,COMPLETE,0.3028726625513885,0.683748,,,,,,,,,,,,,64,64,0.007568292060167618,0.0037958531426706445
eth,mlp,6,PRUNED,0.2690090936155474,0.313114,,,,,,,,,,,,,64_32,128,0.00034889766548903674,0.0020651425578959264
eth,mlp,7,COMPLETE,0.3166213721276907,1.241866,,,,,,,,,,,,,128_64,128,0.0035033984911586884,6.235377135673162e-06
eth,mlp,8,PRUNED,0.2695656236047385,0.503841,,,,,,,,,,,,,64_32,auto,0.0001705053926026929,0.0028340904295147754
eth,mlp,9,COMPLETE,0.3093910437713236,0.554133,,,,,,,,,,,,,64,64,0.0059487468132197715,7.742116473996245e-05
eth,mlp,10,PRUNED,0.2433337860473539,0.050957,,,,,,,,,,,,,64_32_16,128,0.0017705993935156566,1.1799062523159284e-06
eth,mlp,11,PRUNED,0.2882304164776918,0.207809,,,,,,,,,,,,,128_64,128,0.0017233868848502618,4.274598991103951e-06
eth,mlp,12,PRUNED,0.2887336533975206,0.188875,,,,,,,,,,,,,128_64,128,0.0023535114911881214,1.634230084046756e-05
eth,mlp,13,PRUNED,0.30445016884197895,0.641678,,,,,,,,,,,,,128_64,128,0.003026878706300311,1.223496369076617e-06
eth,mlp,14,PRUNED,0.28671637004970335,0.264789,,,,,,,,,,,,,128_64,128,0.0006775697547659826,2.6200092552797576e-05
eth,mlp,15,COMPLETE,0.3192953879452566,1.105876,,,,,,,,,,,,,128_64,128,0.00349404333081963,4.32372497585996e-06
eth,mlp,16,COMPLETE,0.3019613695827837,1.077654,,,,,,,,,,,,,128_64,128,0.0010814406628766168,2.8949439099220677e-06
eth,mlp,17,PRUNED,0.26668309107333493,0.036055,,,,,,,,,,,,,64,128,0.003895208531322063,3.5495439311595976e-05
eth,mlp,18,PRUNED,0.2783173420185245,0.068995,,,,,,,,,,,,,64_32_16,auto,0.0010740363299172023,0.0005521008712893737
eth,mlp,19,PRUNED,0.2909794397418955,0.207903,,,,,,,,,,,,,128_64,64,0.001592692045336803,0.009639798532690985
eth,mlp,20,COMPLETE,0.2785923129021763,0.932941,,,,,,,,,,,,,128_64,128,0.0006597491470277314,2.5810811436497548e-06
eth,mlp,21,COMPLETE,0.3211705851718708,1.45066,,,,,,,,,,,,,128_64,128,0.0038432846676398217,7.467704302366759e-06
eth,mlp,22,PRUNED,0.2847931663721137,0.139584,,,,,,,,,,,,,128_64,128,0.003507310984170974,8.502202166343974e-06
eth,mlp,23,COMPLETE,0.3294675335480443,1.433817,,,,,,,,,,,,,128_64,128,0.004731876799851922,3.5547184385853594e-05
eth,mlp,24,PRUNED,0.30419257133747807,0.182228,,,,,,,,,,,,,128_64,128,0.004798156216545938,1.4391456479687383e-05
eth,mlp,25,PRUNED,0.30039592414431954,0.174475,,,,,,,,,,,,,128_64,128,0.0023795979337851813,6.642630960341238e-05
eth,mlp,26,COMPLETE,0.33521444902571285,1.015158,,,,,,,,,,,,,64_32_16,128,0.008280458334616062,2.6181342014170364e-05
eth,mlp,27,PRUNED,0.2994111275950888,0.07646,,,,,,,,,,,,,64_32_16,128,0.00996276196009258,3.229758013842851e-05
eth,mlp,28,COMPLETE,0.33180273002117183,0.697354,,,,,,,,,,,,,64_32_16,auto,0.0093603917621212,0.00029092092490902563
eth,mlp,29,COMPLETE,0.3217505533180388,0.73668,,,,,,,,,,,,,64_32_16,auto,0.005607314079374292,0.0002472354746146197
