,xgboost_stateful,xgboost_defensive,xgboost_prob_weighted,lightgbm_stateful,lightgbm_defensive,lightgbm_prob_weighted,random_forest_stateful,random_forest_defensive,random_forest_prob_weighted,mlp_stateful,mlp_defensive,mlp_prob_weighted,BUY_AND_HOLD
2024-02-28,0.6633926565037108,0.5870777614577626,1.0100373181917586,0.6823650593329202,0.5961864284580598,1.150490572885474,0.8094787781596543,0.6835773132883098,0.959705448535995,0.6210527140644573,0.9624929297379625,1.0617736160045734,1.2213693618475385
2024-02-29,0.6548136122343622,0.5794856272131049,1.0060944669865766,0.6735406625077783,0.588476500239254,1.146998795374165,0.7990105370586299,0.6747372395028534,0.9579992971419078,0.613021213149692,0.9615304368082246,1.0597832740143815,1.20557452040365
2024-03-01,0.673062283193337,0.5956350204738582,1.015508781008532,0.6923112282045636,0.6048764556148177,1.163919345926079,0.8212777595340205,0.6935411520016175,0.9629096324279485,0.6301051927747773,0.9883268445653568,1.0874198235214276,1.2391720698869313
2024-03-02,0.6705142582518469,0.5933801134227726,1.0137812151219827,0.689690332158555,0.6025865630834545,1.1623476824214671,0.8181686323886761,0.6909155998092325,0.9623190860359075,0.6277197913237627,0.9845853164584053,1.0833640316361692,1.2344809121446054
2024-03-03,0.6840230718316306,0.6053349096639115,1.0206170469899802,0.7035854850359896,0.6147268411553929,1.1690818478697775,0.8346522304564951,0.704835438086082,0.9642314737591969,0.640366427151376,1.004421702232074,1.1046121806859879,1.2593519306274057
2024-03-04,0.7113448929384981,0.6295137024454073,1.0343982821894542,0.7316886843974779,0.6392807743124481,1.1818384701190898,0.8679906072833421,0.7329885641167616,0.9677641573974994,0.6659444780767992,1.0445411531604705,1.1469820118429261,1.3096540177588463
2024-03-05,0.6965574984775326,0.6164274098058564,1.0251429638666263,0.7157466957499852,0.6253521636014028,1.1735316023730076,0.8499468712198268,0.7177512423329551,0.9643165895163792,0.652100864684505,1.0217827539114297,1.127967004981678,1.2824290095241095
2024-03-06,0.7483367712658184,0.6622501352467246,1.025388066180622,0.7150309490542351,0.6247268114378014,1.173436980910699,0.9131284908228509,0.7711059724910827,0.9666331235456617,0.7005754107654488,1.0217827539114297,1.141031652358945,1.3777596055781294
2024-03-07,0.7591372110896207,0.6718081217157558,1.0302295701742141,0.7246356685623896,0.6331185122460257,1.1747078899935401,0.9263073024157246,0.782235030922325,0.9679405380633226,0.7106865303262436,1.0217827539114297,1.1423928769928982,1.3976442488070622
2024-03-08,0.7626079592658129,0.6748796044189279,1.0309708329296752,0.7246356685623896,0.6331185122460257,1.1747078899935401,0.9305423462701001,0.7858113815046268,0.9683198597176941,0.7139357637229754,1.0217827539114297,1.1422157285951346,1.4040342283215033
2024-03-09,0.7671846932985198,0.6789298433601757,1.032485497783179,0.7239110328938272,0.6324853937337797,1.174491835478871,0.9361269258346111,0.7905273691222791,0.9690122695584716,0.7182203952525797,1.0207609711575183,1.1430934700354327,1.4124604336315434
2024-03-10,0.7604785059611957,0.6729951176569064,1.0293844209944092,0.7175831133660417,0.6269566526424223,1.1724885279181476,0.927943964689794,0.7836171365812433,0.9676430074931585,0.7119422192642892,1.0118381988981042,1.1349524162919156,1.4001137010165257
2024-03-11,0.7967766556167523,0.7051176264545658,1.0348647295810331,0.7518338371341503,0.6568817145958796,1.1771705275259432,0.9722353531225387,0.8210197086109859,0.9720783070136971,0.7459236993697675,1.0601339154540779,1.18029573067543,1.4669420679669603
2024-03-12,0.7798921933366738,0.6901755069999301,1.0314495146067701,0.7351499224880571,0.6423048787079499,1.172062649668316,0.9516327525927207,0.8036215127633518,0.9692848422328034,0.7301168600540794,1.0366085260857507,1.1764118873762737,1.435856157205084
2024-03-13,0.7850226378490156,0.6947157590664256,1.031498251991895,0.7351499224880571,0.6423048787079499,1.172062649668316,0.9578929755761253,0.8089080582825691,0.969715116666449,0.7349198624049641,1.0366085260857507,1.1764118873762737,1.4453017964936734
2024-03-14,0.7608600519469898,0.6733327716255436,1.0311828492178832,0.7344147725655691,0.641662573829242,1.171887461223175,0.928409531161422,0.7840102916415354,0.9682569720124139,0.7115644938442628,1.0366085260857507,1.1764118873762737,1.400816163687187
2024-03-15,0.7318766688703913,0.647683558464579,1.0279362035029782,0.7064387674698727,0.6172197710620061,1.1649154350690971,0.8930436987395991,0.7541450482758271,0.9665011988693895,0.7108529293504185,1.035571917559665,1.1752558826602177,1.3474549819716493
2024-03-16,0.6902669647348129,0.6108605220330647,1.017997898137412,0.6662752954607252,0.5821287056504543,1.1380441001258061,0.8422710950138231,0.7112693102331026,0.96129712645448,0.6704384970665849,0.9766960947147068,1.1086790940037223,1.270847534951391
2024-03-17,0.7136920991678062,0.6315908924252367,1.0249972343945517,0.6888862404471275,0.6018840233519253,1.1550171193646188,0.8708546932993115,0.7354071874045444,0.9623039509403242,0.6925202873812685,1.0088648894050847,1.116022265416685,1.3139754490353446
2024-03-18,0.6893117603410894,0.6100152017665468,1.0192842079909812,0.6653532911896705,0.5807212609878742,1.138470911923201,0.8411055444489449,0.7102850423991113,0.9599700412271521,0.6925202873812685,1.0088648894050847,1.116022265416685,1.2690889122573374
2024-03-19,0.618701691079645,0.5475279236937687,1.0055194879878893,0.5971974222821309,0.5801405397268864,1.1161880593730034,0.7549463866241358,0.6375265622386218,0.9555950793104774,0.6918277670938872,1.0078560245156796,1.1149380242041362,1.1390890179437976
2024-03-20,0.6884119987504672,0.6092189463131746,1.035735391779519,0.6644848026913598,0.6449259478833439,1.134570159568462,0.8400076457823387,0.7093579042936655,0.9772364745585789,0.7697773301784409,1.1204052422309796,1.2360808670188672,1.2674323650692139
2024-03-21,0.6844144721896755,0.6056812843844969,1.0348744861131487,0.6606262185109234,0.6442810219354606,1.1340254794203855,0.8351298213379972,0.7052387473517928,0.9768881541591174,0.764537547489743,1.1204052422309796,1.2347136279816209,1.2600725361403637
2024-03-22,0.6532007002480253,0.5780582602546622,1.0262728945169228,0.6304973463710601,0.6148975975600428,1.1182464311959959,0.7970424446910418,0.6730752523955474,0.9722737872369528,0.7637730099422533,1.1192848369887487,1.2336792902142348,1.202604995094385
2024-03-23,0.6537701011844481,0.5785621588490314,1.026543881445563,0.6310469565893276,0.6148187117391417,1.1185355691486567,0.797737233772259,0.6736619781581675,0.9724399703868016,0.7644387977574079,1.1202605276670705,1.2345114321705202,1.2036533167053285
2024-03-24,0.6768992695926034,0.5984520481876755,1.0374211173883514,0.6533722224679067,0.6148187117391417,1.130706518591081,0.8259596911650741,0.6968212221430724,0.9801745031753378,0.791483218508718,1.1598932584366142,1.2732927618935372,1.2462363290160394
2024-03-25,0.7029185823022185,0.5984520481876755,1.0374211173883514,0.6791405518721135,0.6148187117391417,1.1335587507698905,0.8585346930776845,0.6968212221430724,0.9827271643837451,0.8226985037490333,1.20447836401547,1.3080681016462525,1.2953866098778068
2024-03-26,0.7029185823022185,0.5984520481876755,1.0374211173883514,0.6785015024374482,0.6148187117391417,1.1335587507698905,0.8577268395210982,0.6968212221430724,0.9827271643837451,0.8219243708949848,1.20447836401547,1.3072015565039585,1.2941676927060468
2024-03-27,0.7029185823022185,0.5984520481876755,1.0373316650055613,0.6619735785184041,0.6148187117391417,1.133512868427681,0.8368330848337476,0.6968212221430724,0.9826800590964417,0.8019027446781544,1.20447836401547,1.3023493257647838,1.2626424785588573
