asset,model,trial,state,value,duration_s,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,param_num_leaves,param_feature_fraction,param_bagging_fraction,param_min_data_in_leaf,param_min_samples_leaf,param_max_features,param_hidden_layer_sizes_idx,param_batch_size,param_learning_rate_init,param_alpha
eth,xgboost,27,PRUNED,0.43749681496203435,0.480003,100.0,7.0,0.11010030134517929,0.8069152726361357,0.6422684164238962,3.0,,,,,,,,,,
eth,xgboost,28,PRUNED,0.44093637454982,0.8981,200.0,6.0,0.025230709320841507,0.71688260550865,0.7009811797165594,8.0,,,,,,,,,,
eth,xgboost,29,COMPLETE,0.44453617633178544,1.802069,100.0,8.0,0.05203754057577107,0.8910950214684843,0.6201372380488737,10.0,,,,,,,,,,
eth,lightgbm,0,COMPLETE,0.43712054854799726,21.122521,300.0,,0.07259248719561363,,,,115.0,0.8394633936788146,0.6624074561769746,12.0,,,,,,
eth,lightgbm,1,COMPLETE,0.43784526002697116,1.751925,100.0,,0.05092911283433821,,,,95.0,0.8832290311184182,0.608233797718321,49.0,,,,,,
eth,lightgbm,2,COMPLETE,0.4333155184983035,12.516917,550.0,,0.016362239850894616,,,,23.0,0.6733618039413735,0.721696897183815,29.0,,,,,,
eth,lightgbm,3,COMPLETE,0.44061820484825037,8.307592,300.0,,0.05243180891902853,,,,27.0,0.6557975442608167,0.7168578594140872,21.0,,,,,,
eth,lightgbm,4,COMPLETE,0.43241923286456135,27.978284,350.0,,0.017172542103877867,,,,80.0,0.8056937753654446,0.836965827544817,7.0,,,,,,
eth,lightgbm,5,PRUNED,0.4072566765879042,2.063493,400.0,,0.011926324174062874,,,,21.0,0.9795542149013333,0.9862528132298237,42.0,,,,,,
eth,lightgbm,6,PRUNED,0.4546311427933831,3.120625,250.0,,0.06378528225249058,,,,18.0,0.7760609974958405,0.6488152939379115,27.0,,,,,,
eth,lightgbm,7,COMPLETE,0.4569543229737541,3.659818,100.0,,0.020153425505297702,,,,105.0,0.8650089137415928,0.7246844304357644,28.0,,,,,,
eth,lightgbm,8,PRUNED,0.40628815628815634,1.493408,400.0,,0.13814017620274424,,,,22.0,0.9100531293444458,0.9757995766256756,46.0,,,,,,
eth,lightgbm,9,COMPLETE,0.44435760336549884,18.227678,400.0,,0.012707942999213693,,,,108.0,0.678393144967658,0.6180909155642152,19.0,,,,,,
eth,lightgbm,10,COMPLETE,0.4538394249450572,3.267539,100.0,,0.027143052490931286,,,,50.0,0.7387403565626488,0.8443228109006988,36.0,,,,,,
eth,lightgbm,11,COMPLETE,0.4486721792323158,3.195984,100.0,,0.026439372319923903,,,,56.0,0.7427133420840213,0.8303784884772313,37.0,,,,,,
eth,lightgbm,12,PRUNED,0.42121662333374604,1.179487,200.0,,0.02642606498488015,,,,41.0,0.7273145000499233,0.8951449184465631,35.0,,,,,,
eth,lightgbm,13,PRUNED,0.43676335069470956,0.761439,150.0,,0.028465071439181932,,,,62.0,0.610547233762323,0.7728420575037601,33.0,,,,,,
eth,lightgbm,14,PRUNED,0.41759558911662475,1.838589,200.0,,0.03681621941907509,,,,36.0,0.869545659576201,0.90527094910115,22.0,,,,,,
eth,lightgbm,15,PRUNED,0.41676320549559986,2.416895,600.0,,0.019398840051046303,,,,67.0,0.9493246691718298,0.7608054958890966,42.0,,,,,,
eth,lightgbm,16,PRUNED,0.439452495974235,0.660685,100.0,,0.03634960442223554,,,,51.0,0.8127697935372522,0.8714126773875632,28.0,,,,,,
